Time (msec),Battery Voltage (V),CL/OL Fueling* (status),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),Factory Processed MAP (4-byte)* (kPa absolute),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Mass Airflow (g/s),Throttle Opening Angle (%),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
245701,14.32,7,1,43,0.66,1449,14.11,27008,37.50,1.01,0.6335,2.82,2.1720,33.33,20.00,29,15.79,9.02,0.0000
245806,14.40,7,1,43,0.66,1444,14.07,26880,37.50,1.01,0.6408,2.82,2.1705,33.33,20.00,29,15.74,9.02,0.0000
245909,14.32,7,1,44,0.65,1449,14.17,27072,37.19,1.01,0.6620,2.82,2.1610,33.33,20.50,29,15.68,9.02,0.0000
246013,14.32,7,1,44,0.65,1443,14.08,25408,37.11,1.01,0.6455,2.82,2.1532,33.33,20.50,29,15.58,9.02,0.0000
246117,14.32,7,1,44,0.65,1448,13.89,25344,37.03,1.01,0.6335,2.82,2.1477,33.33,20.50,29,15.47,9.02,0.0000
246221,14.40,7,1,44,0.65,1438,14.11,27072,37.19,1.01,0.6455,2.82,2.1452,33.33,20.50,29,15.73,9.02,0.0000
246325,14.32,7,1,44,0.65,1447,14.13,26944,37.03,1.01,0.6550,2.82,2.1445,33.33,20.50,29,15.66,9.02,0.0000
246429,14.40,7,1,44,0.65,1440,14.10,27072,36.84,1.01,0.6478,2.82,2.1418,33.33,20.50,29,15.55,9.02,0.0000
246532,14.32,7,1,44,0.65,1450,14.54,30016,37.19,1.01,0.6408,2.82,2.1408,33.33,20.50,29,15.53,9.02,0.0000
246636,14.40,7,1,44,0.65,1440,14.17,27008,37.19,1.01,0.6455,2.82,2.1395,33.33,20.50,29,15.73,9.41,0.0000
246741,14.32,7,1,44,0.65,1442,14.07,26944,37.34,1.01,0.6573,2.82,2.1285,33.33,20.50,29,15.80,9.41,0.0000
246845,14.40,7,1,44,0.65,1440,14.13,28480,37.50,1.01,0.6430,2.82,2.1513,33.33,20.00,29,15.87,9.02,0.0000
246949,14.40,7,1,44,0.65,1453,14.30,28672,37.58,1.01,0.6408,2.82,2.1603,33.33,20.50,29,15.70,9.02,0.0000
247052,14.40,7,1,44,0.65,1448,14.13,26880,37.34,1.01,0.6455,2.82,2.1593,33.33,20.00,29,15.79,9.02,0.0000
247157,14.32,7,1,44,0.65,1455,14.10,27072,37.27,1.01,0.6525,2.82,2.1575,33.33,20.50,29,15.75,9.02,0.0000
247260,14.40,7,1,44,0.65,1447,14.18,26816,37.27,1.01,0.6645,2.82,2.1543,33.33,20.50,29,15.62,9.02,0.0000
247364,14.32,7,1,44,0.65,1451,14.09,27072,37.11,1.01,0.6430,2.82,2.1465,33.33,20.50,29,15.55,9.02,0.0000
247468,14.40,7,1,44,0.65,1441,14.11,26880,37.03,1.01,0.6408,2.82,2.1418,33.33,20.50,29,15.57,9.02,0.0000
247573,14.24,7,1,44,0.65,1448,14.13,27072,36.95,1.01,0.6620,2.82,2.1372,33.33,20.50,29,15.52,9.02,0.0000
247676,14.40,7,1,44,0.65,1439,14.10,26944,37.29,1.01,0.6620,2.82,2.1370,33.33,20.50,29,15.52,9.02,0.0000
247781,14.40,7,1,44,0.65,1449,14.07,27072,37.03,1.01,0.6408,2.82,2.1350,33.33,20.50,29,15.50,9.02,0.0000
247884,14.40,7,1,44,0.65,1443,14.10,26944,37.03,1.01,0.6360,2.82,2.1345,33.33,20.50,29,15.57,9.02,0.0000
247988,14.16,7,1,44,0.65,1448,14.07,26880,37.03,1.01,0.6620,2.82,2.1343,33.33,20.50,29,15.50,9.02,0.0000
248092,14.40,7,1,44,0.65,1438,14.08,26816,37.11,1.01,0.6573,2.82,2.1353,33.33,20.50,29,15.54,9.02,0.0000
248196,14.32,7,1,44,0.65,1446,13.90,25344,37.11,1.01,0.6360,2.82,2.1365,33.33,20.50,29,15.45,9.41,0.0000
248300,14.40,7,1,44,0.65,1439,13.97,26944,37.42,1.01,0.6360,2.82,2.1423,33.33,20.00,29,16.03,9.80,0.0000
248403,14.24,7,1,44,0.65,1449,14.11,27072,38.30,1.04,0.6550,2.82,2.2228,33.33,20.00,29,16.30,9.41,0.0245
248508,14.40,7,1,44,0.66,1457,14.13,26880,38.85,1.04,0.6430,2.82,2.2538,33.33,19.50,29,16.61,9.80,0.0267
248611,14.40,7,1,44,0.67,1478,14.10,27072,38.93,1.02,0.6668,2.82,2.2368,33.33,20.00,29,16.67,9.80,0.0063
248716,14.32,7,1,44,0.67,1484,14.60,29952,39.01,1.02,0.6455,2.82,2.2488,33.33,19.50,29,16.77,9.80,0.0065
248820,14.40,7,1,44,0.68,1496,14.64,30016,38.93,1.02,0.6455,2.82,2.2523,33.33,20.00,29,16.71,9.80,0.0061
248923,14.40,7,1,44,0.68,1515,14.53,29952,38.77,1.02,0.6408,2.82,2.2470,33.33,20.00,29,16.97,9.80,0.0051
249027,14.32,7,1,44,0.67,1516,14.61,30016,38.54,1.02,0.6478,2.82,2.2372,33.33,20.50,29,16.98,9.80,0.0039
249132,14.24,7,1,44,0.67,1536,14.58,32896,38.46,1.01,0.6430,2.82,2.2225,33.33,20.50,29,16.86,9.80,0.0025
249235,14.24,7,1,44,0.67,1536,15.38,30784,38.22,1.01,0.6455,2.82,2.2020,33.33,21.00,29,16.74,9.80,0.0000
249340,14.24,7,1,44,0.66,1545,14.57,30144,38.14,1.01,0.6455,2.82,2.1863,33.33,21.00,29,16.87,9.80,0.0000
249443,14.40,7,1,44,0.66,1558,14.53,29760,37.63,1.01,0.6430,2.82,2.1723,33.33,21.50,29,16.83,9.80,0.0000
249549,14.40,7,1,44,0.65,1571,14.58,30080,37.66,1.01,0.6360,2.82,2.1757,33.33,22.00,29,16.74,9.80,0.0000
249652,14.40,7,1,44,0.65,1569,14.53,29952,37.50,1.01,0.6502,2.82,2.1463,33.33,22.00,29,16.70,9.80,0.0000
249757,14.32,7,1,44,0.64,1574,14.59,30144,37.34,1.01,0.6335,2.82,2.1298,33.33,22.00,29,16.71,9.80,0.0000
249860,14.40,7,1,44,0.64,1588,14.55,30144,37.11,1.01,0.6525,2.82,2.1138,33.33,22.50,29,16.53,9.80,0.0000
249964,14.40,7,1,44,0.64,1584,14.60,30016,36.95,1.01,0.6478,2.82,2.0987,33.33,22.50,29,16.41,9.80,0.0000
250067,14.40,7,1,44,0.63,1586,14.57,30144,36.63,1.01,0.6455,2.82,2.0833,33.33,23.00,29,16.49,9.80,0.0000
250172,14.32,7,1,44,0.63,1652,14.59,29888,36.63,1.01,0.6620,2.82,2.0665,33.33,23.00,29,16.54,9.80,0.0000
250276,14.32,7,1,44,0.62,1598,14.55,28544,36.55,1.01,0.6382,2.82,2.0577,33.33,23.50,29,16.48,9.80,0.0000
250380,14.40,7,1,44,0.62,1542,14.30,29632,36.74,1.01,0.6408,2.82,2.0515,33.33,23.50,29,16.51,9.80,0.0000
250484,14.32,7,1,44,0.62,1538,14.64,30144,36.39,1.01,0.6408,2.56,2.0442,33.33,23.50,29,16.35,9.80,0.0000
250587,14.40,7,1,44,0.62,1606,14.53,30016,36.31,1.01,0.6620,2.56,2.0365,33.33,23.50,29,16.39,9.80,0.0000
250691,14.40,7,1,44,0.61,1604,14.60,30016,36.39,1.01,0.6668,2.56,2.0293,33.33,24.00,29,16.21,9.80,0.0000
250796,14.32,7,1,44,0.61,1612,14.57,30144,36.31,1.01,0.6693,2.56,2.0232,33.33,24.00,29,16.22,9.80,0.0000
250899,14.40,7,1,44,0.61,1609,14.61,29952,36.31,1.01,0.6335,2.56,2.0160,33.33,24.00,29,16.23,9.80,0.0000
251004,14.40,7,1,44,0.61,1614,15.11,32128,36.07,1.01,0.6455,2.56,2.0095,33.33,24.00,29,16.27,9.80,0.0000
251107,14.32,7,1,44,0.61,1617,14.59,29952,35.99,1.01,0.6502,2.56,2.0025,33.33,24.00,29,16.26,9.80,0.0000
251211,14.40,7,1,44,0.60,1616,14.64,30080,35.92,1.01,0.6598,2.56,1.9960,33.33,24.50,29,16.24,9.80,0.0000
251316,14.32,7,1,44,0.60,1620,14.83,35008,35.76,1.01,0.6668,2.56,1.9888,33.33,24.50,29,16.07,9.80,0.0000
251419,14.40,7,1,44,0.60,1612,15.38,35200,35.92,1.01,0.6430,2.56,1.9868,33.33,24.50,29,16.08,9.80,0.0000
251523,14.40,7,1,44,0.60,1618,14.99,33408,35.84,1.01,0.6455,2.56,1.9852,33.33,24.50,29,16.28,9.80,0.0000
251628,14.40,7,1,44,0.60,1620,15.13,33472,35.84,1.01,0.6598,2.56,1.9830,33.33,24.50,29,16.27,9.80,0.0000
251731,14.40,7,1,44,0.60,1619,15.10,33600,35.84,1.01,0.6668,2.56,1.9798,33.33,24.50,29,16.09,9.80,0.0000
251834,14.24,7,1,44,0.60,1630,15.13,33472,35.94,1.01,0.6502,2.56,1.9765,33.33,24.50,29,16.10,9.80,0.0000
251939,14.40,7,1,44,0.60,1635,15.12,33664,35.76,1.01,0.6430,2.56,1.9698,33.33,24.50,29,16.10,9.80,0.0000
252043,14.32,7,1,44,0.60,1626,15.13,33536,35.68,1.01,0.6360,2.56,1.9665,33.33,24.50,29,16.10,9.80,0.0000
252147,14.40,7,1,44,0.59,1627,15.14,33600,35.68,1.01,0.6550,2.56,1.9627,33.33,25.00,29,15.96,9.80,0.0000
252250,14.32,7,1,44,0.59,1627,15.11,33600,35.60,1.01,0.6693,2.56,1.9580,33.33,25.00,29,16.14,9.80,0.0000
252355,14.40,7,1,44,0.59,1633,15.12,32704,35.60,1.01,0.6430,2.56,1.9540,33.33,25.00,29,15.78,6.67,0.0000
252458,14.40,7,1,44,0.58,1573,14.86,32000,30.97,0.86,0.6430,2.05,1.6455,33.33,15.00,29,10.57,4.71,-0.1148
252563,14.40,7,1,44,0.50,1455,15.14,33408,24.30,0.76,0.6430,1.79,1.2127,33.33,15.00,29,7.51,4.71,-0.2387
252666,14.40,7,1,44,0.42,1290,15.14,33664,21.46,0.75,0.6430,1.54,1.0085,33.33,15.00,29,6.10,4.71,-0.2585
252770,14.40,7,1,44,0.38,1167,14.59,30016,21.80,0.87,0.6573,1.79,1.0132,33.33,15.00,29,6.93,5.10,-0.1706
252874,14.40,7,1,44,0.36,1053,14.59,29824,24.22,0.90,0.6550,1.79,1.0585,33.33,15.00,29,5.68,4.71,-0.1087
252978,14.40,7,1,44,0.35,1014,14.11,27008,23.84,0.90,0.6335,1.54,1.0145,33.33,15.00,29,5.09,4.71,-0.1104
253082,14.32,7,1,44,0.34,870,14.17,26880,24.48,0.92,0.6360,1.79,1.0220,33.33,15.00,29,4.73,4.71,-0.0863
253185,14.48,7,1,44,0.34,782,14.11,25216,25.08,0.96,0.6382,1.79,1.0602,33.33,15.00,29,5.24,6.27,-0.0413
253290,14.32,7,1,44,0.36,711,13.60,23360,28.85,1.22,0.6335,2.05,1.3662,33.33,15.00,29,6.29,6.27,0.2149
253394,14.16,7,1,44,0.39,669,13.56,20672,32.66,1.37,0.6265,2.56,1.7420,33.33,15.00,29,7.07,6.27,0.3317
253498,14.32,7,1,44,0.44,642,13.14,20224,35.84,1.41,0.6550,2.82,2.0223,33.33,15.00,29,7.60,6.27,0.4070
253601,14.56,7,1,44,0.49,635,13.10,20416,39.57,1.43,0.6240,3.07,2.3472,33.33,15.00,29,8.10,6.27,0.4202
253705,14.16,7,1,44,0.53,634,13.15,20480,41.71,1.41,0.6335,3.33,2.5497,33.33,15.00,29,8.36,5.88,0.4114
253810,14.32,7,1,44,0.59,649,13.14,20288,43.30,1.39,0.6903,3.33,2.7100,33.33,15.00,29,9.15,5.88,0.3825
253914,14.56,7,1,44,0.64,676,13.15,20416,45.13,1.36,0.6787,3.58,2.9032,33.33,15.00,29,9.55,5.88,0.3555
254018,14.24,7,1,44,0.68,702,13.47,23552,45.76,1.32,0.6218,3.58,2.9900,33.33,15.00,29,10.24,5.88,0.3100
254121,14.24,7,1,44,0.72,739,13.56,23680,46.00,1.28,0.6170,3.84,3.0707,33.33,15.00,29,10.68,5.88,0.2802
254225,14.24,7,1,44,0.75,771,13.66,23552,46.00,1.25,0.6145,3.84,3.1282,33.33,15.00,29,11.05,5.88,0.2473
254329,14.32,7,1,44,0.78,809,14.17,27136,45.68,1.22,0.6192,3.84,3.1418,33.33,15.00,29,11.54,6.27,0.2156
254434,14.40,7,1,44,0.80,845,14.10,26816,45.29,1.19,0.6382,3.84,3.1360,33.33,15.00,29,11.81,6.27,0.1797
254537,14.48,7,1,44,0.81,885,13.90,25472,44.36,1.15,0.6408,3.58,3.0648,33.33,15.00,29,11.89,6.27,0.1477
254641,14.32,7,1,44,0.81,898,13.86,27008,42.90,1.14,0.6288,3.58,3.0075,33.33,15.00,29,11.86,5.88,0.1218
254746,14.40,7,1,44,0.80,898,14.13,27008,41.87,1.10,0.6312,3.58,2.8978,33.33,15.00,29,11.46,5.88,0.0940
254849,14.48,7,1,44,0.79,906,14.09,27072,41.16,1.09,0.6455,3.33,2.8207,33.33,15.00,29,11.44,5.88,0.0776
254952,14.40,7,1,44,0.79,896,14.07,26816,40.60,1.07,0.6312,3.33,2.7582,33.33,15.00,29,11.16,5.88,0.0623
255057,14.32,7,1,44,0.77,888,14.17,23936,40.20,1.07,0.6288,3.33,2.6985,33.33,15.00,29,10.92,5.88,0.0565
255161,14.40,7,1,44,0.76,882,13.59,23424,39.81,1.06,0.6645,3.33,2.6402,33.33,15.00,29,10.71,6.27,0.0473
255265,14.32,7,1,44,0.76,877,13.59,24960,39.73,1.06,0.6408,3.33,2.6080,33.33,15.00,29,10.79,6.27,0.0439
255369,14.32,7,1,44,0.75,865,13.81,20544,40.20,1.07,0.6288,3.33,2.6227,33.33,15.00,29,10.78,6.67,0.0573
255472,14.32,7,1,44,0.75,837,13.12,20416,40.52,1.07,0.6265,3.33,2.6140,33.33,15.00,29,10.69,6.67,0.0537
255577,14.56,7,1,44,0.75,847,13.05,20416,41.32,1.06,0.6335,3.33,2.6088,33.33,15.00,29,10.84,6.67,0.0523
255681,14.48,7,1,44,0.76,858,13.12,20224,41.95,1.08,0.6550,3.33,2.6808,33.33,15.00,29,11.21,6.67,0.0679
255785,14.32,7,1,44,0.76,874,13.06,20416,42.43,1.08,0.6312,3.33,2.7150,33.33,15.00,29,11.56,6.67,0.0702
255889,14.32,7,1,44,0.77,882,13.12,20352,42.59,1.08,0.6288,3.33,2.7308,33.33,15.00,29,11.59,6.67,0.0677
255992,14.40,7,1,44,0.78,908,13.12,20480,42.51,1.06,0.6408,3.33,2.6968,33.33,15.00,29,11.93,6.67,0.0474
256098,14.32,7,1,44,0.78,919,13.07,20416,42.27,1.06,0.6335,3.33,2.6975,33.33,15.00,29,11.98,6.67,0.0445
256201,14.32,7,1,44,0.78,933,13.12,20352,41.79,1.05,0.6693,3.33,2.6865,33.33,15.00,29,11.98,6.67,0.0404
256306,14.32,7,1,44,0.78,939,13.05,20480,41.40,1.05,0.6312,3.33,2.6665,33.33,15.00,29,11.90,6.67,0.0363
256409,14.40,7,1,44,0.77,917,13.12,20608,41.00,1.04,0.6430,3.33,2.6402,33.33,15.00,29,11.60,6.67,0.0328
256515,14.40,7,1,44,0.77,916,13.14,20544,40.92,1.04,0.6478,3.33,2.6183,33.33,15.00,29,11.53,6.67,0.0290
256619,14.40,7,1,44,0.77,914,13.06,18752,40.92,1.04,0.6335,3.33,2.6030,33.33,15.00,29,11.60,6.67,0.0260
256722,14.32,7,1,44,0.77,922,12.91,18816,41.32,1.04,0.6408,3.33,2.5958,33.33,15.00,29,11.76,7.06,0.0238
256827,14.40,7,1,44,0.77,927,13.12,20352,41.40,1.04,0.6288,3.33,2.5938,33.33,15.00,29,12.04,7.06,0.0225
256931,14.40,7,1,44,0.77,928,13.12,20416,42.03,1.04,0.6360,3.33,2.6063,33.33,15.00,29,12.19,7.06,0.0224
257036,14.40,7,1,44,0.77,945,13.05,20416,42.11,1.04,0.6693,3.33,2.6202,33.33,15.00,29,12.41,7.06,0.0223
257140,14.40,7,1,44,0.78,957,13.13,20416,42.35,1.04,0.6382,3.33,2.6328,33.33,15.00,29,12.55,7.06,0.0220
257243,14.40,7,1,44,0.78,976,13.15,21760,42.38,1.03,0.6620,3.33,2.6387,33.33,15.00,29,12.69,7.06,0.0212
257347,14.40,7,1,44,0.78,980,13.38,21952,42.06,1.03,0.6382,3.33,2.6305,33.33,15.00,29,12.62,7.06,0.0191
257453,14.32,7,1,44,0.78,986,13.11,20480,41.63,1.03,0.6335,3.33,2.6190,33.33,15.00,29,12.73,7.06,0.0170
257556,14.32,7,1,44,0.78,991,13.12,20352,41.47,1.03,0.6502,3.33,2.6100,33.33,15.00,29,12.58,7.45,0.0149
257659,14.40,7,1,44,0.77,986,13.12,20480,41.40,1.03,0.6312,3.33,2.5953,33.33,15.00,29,12.68,7.06,0.0129
257764,14.40,7,1,44,0.77,992,13.42,23488,41.32,1.02,0.6645,3.33,2.5833,33.33,15.00,29,12.59,7.06,0.0111
257867,14.16,7,1,44,0.77,979,13.20,20416,41.58,1.02,0.6360,3.33,2.5905,33.33,15.00,29,12.56,7.06,0.0097
257972,14.40,7,1,44,0.77,984,13.09,20416,41.32,1.02,0.6430,3.07,2.5675,33.33,15.00,29,12.54,7.06,0.0085
258075,14.40,7,1,44,0.77,993,13.12,20352,41.58,1.02,0.6668,3.33,2.5640,33.33,15.00,29,12.68,7.06,0.0077
258180,14.32,7,1,44,0.77,1004,13.11,20480,41.32,1.02,0.6408,3.07,2.5605,33.33,15.00,29,12.80,7.06,0.0070
258283,14.32,7,1,44,0.77,1010,13.12,20352,41.08,1.02,0.6693,3.33,2.5565,33.33,15.00,29,12.70,7.06,0.0059
258386,14.32,7,1,44,0.77,996,13.12,20544,41.00,1.02,0.6360,3.07,2.5453,33.33,15.00,29,12.63,7.06,0.0048
258491,14.40,7,1,44,0.76,1000,13.57,23488,41.00,1.02,0.6715,3.07,2.5368,33.33,15.00,29,12.59,7.06,0.0037
258595,14.40,7,1,44,0.76,996,13.14,20480,40.84,1.01,0.6715,3.07,2.5217,33.33,15.00,29,12.60,7.06,0.0000
258698,14.32,7,1,44,0.76,996,13.14,20352,40.84,1.01,0.6408,3.07,2.5162,33.33,15.00,29,12.58,7.06,0.0000
258803,14.40,7,1,44,0.76,998,12.88,18688,40.92,1.01,0.6715,3.07,2.5137,33.33,15.00,29,12.63,7.06,0.0000
258906,14.32,7,1,44,0.76,1002,12.87,20480,40.92,1.01,0.6335,3.07,2.5115,33.33,15.00,29,12.70,7.06,0.0000
259011,14.40,7,1,45,0.76,1002,13.12,20352,41.03,1.01,0.6715,3.07,2.5088,33.33,15.00,29,12.59,7.06,0.0000
259115,14.32,7,1,45,0.76,1004,13.12,20544,40.76,1.01,0.6740,3.07,2.5055,33.33,15.00,29,12.59,7.06,0.0000
259218,14.32,7,1,45,0.76,1000,13.06,20480,40.68,1.01,0.6382,3.07,2.5005,33.33,15.00,29,12.61,7.06,0.0000
259323,14.32,7,1,45,0.75,1011,13.12,20480,40.68,1.01,0.6455,3.07,2.4962,33.33,15.00,29,12.59,7.06,0.0000
259428,14.16,7,1,45,0.75,1010,13.35,22080,40.68,1.01,0.6455,3.07,2.4937,33.33,15.00,29,12.72,7.06,0.0000
259531,14.40,7,1,45,0.75,1011,13.36,20352,40.44,1.01,0.6312,3.07,2.4895,33.33,15.00,29,12.54,7.06,0.0000
259635,14.32,7,1,45,0.75,1010,13.11,20480,40.36,1.01,0.6502,3.07,2.4838,33.33,15.00,29,12.53,7.06,0.0000
259739,14.32,7,1,45,0.75,1012,13.12,20288,40.36,1.01,0.6335,3.07,2.4785,33.33,15.00,29,12.57,7.06,0.0000
259843,14.32,7,1,45,0.75,1010,13.11,20480,40.36,1.01,0.6598,3.07,2.4745,33.33,15.00,29,12.47,7.06,0.0000
259947,14.32,7,1,45,0.75,1008,13.12,20416,40.36,1.01,0.6740,3.07,2.4715,33.33,15.00,29,12.51,7.06,0.0000
260051,14.32,7,1,45,0.75,1009,13.12,20352,40.20,1.01,0.6430,3.07,2.4680,33.33,15.00,29,12.57,7.06,0.0000
260156,14.32,7,1,45,0.75,1010,13.05,20480,40.20,1.01,0.6502,3.07,2.4798,33.33,15.00,29,12.36,7.06,0.0000
260260,14.16,7,1,45,0.74,1008,13.13,20352,40.20,1.01,0.6455,3.07,2.4598,33.33,15.00,29,12.45,7.06,0.0000
260364,14.40,7,1,45,0.74,1007,13.10,20544,40.20,1.01,0.6360,3.07,2.4555,33.33,15.00,29,12.46,7.06,0.0000
260468,14.32,7,1,45,0.74,1012,13.12,20288,40.04,1.01,0.6502,3.07,2.4512,33.33,15.00,29,12.45,7.06,0.0000
260572,14.32,7,1,45,0.74,1012,13.11,20544,39.97,1.01,0.6455,3.07,2.4635,33.33,15.00,29,12.46,7.06,0.0000
260677,14.32,7,1,45,0.74,1011,13.12,20352,39.89,1.01,0.6360,3.07,2.4455,33.33,15.00,29,12.35,7.06,0.0000
260781,14.32,7,1,45,0.74,1005,13.13,20352,39.89,1.01,0.6715,3.07,2.4425,33.33,15.00,29,12.28,7.06,0.0000
260885,14.32,7,1,45,0.74,994,13.07,18816,39.89,1.01,0.6335,3.07,2.4380,33.33,15.00,29,12.30,7.06,0.0000
260990,14.40,7,1,45,0.74,984,12.87,19456,40.20,1.01,0.6620,3.07,2.4385,33.33,15.00,29,12.17,7.06,0.0000
261095,14.32,7,1,45,0.74,974,13.11,20544,40.36,1.01,0.6382,3.07,2.4450,33.33,15.00,29,12.16,7.06,0.0000
261199,14.32,7,1,45,0.74,982,13.12,20288,40.44,1.01,0.6573,3.07,2.4525,33.33,15.00,29,12.30,7.06,0.0000
261304,14.24,7,1,45,0.74,987,13.11,20544,40.68,1.01,0.6312,3.07,2.4617,33.33,15.00,29,12.31,7.06,0.0000
261407,14.40,7,1,45,0.75,996,13.12,20352,40.68,1.01,0.6382,3.07,2.4685,33.33,15.00,29,12.47,7.06,0.0000
261511,14.32,7,1,45,0.75,1008,13.12,22080,40.68,1.02,0.6787,3.07,2.4810,33.33,15.00,29,12.54,7.06,0.0031
261615,14.32,7,1,45,0.75,1004,13.36,22016,40.44,1.02,0.6360,3.07,2.4820,33.33,15.00,29,12.58,7.06,0.0030
261720,14.32,7,1,45,0.75,1012,13.12,20352,40.36,1.01,0.6525,3.07,2.4730,33.33,15.00,29,12.49,7.06,0.0000
261824,14.32,7,1,45,0.75,1006,13.11,20416,40.28,1.01,0.6620,3.07,2.4703,33.33,15.00,29,12.48,7.06,0.0000
261928,14.32,7,1,45,0.75,1010,13.13,20352,40.20,1.01,0.6408,3.07,2.4670,33.33,15.00,29,12.43,7.06,0.0000
262032,14.40,7,1,45,0.74,1014,13.12,20480,40.04,1.01,0.6478,3.07,2.4595,33.33,15.00,29,12.46,7.06,0.0000
262136,14.32,7,1,45,0.74,1003,13.13,20288,39.78,1.01,0.6408,3.07,2.4543,33.33,15.00,29,12.42,7.06,0.0000
262240,14.40,7,1,45,0.74,996,13.15,20480,39.86,1.01,0.6382,3.07,2.4503,33.33,15.00,29,12.36,7.06,0.0000
262344,14.40,7,1,45,0.74,996,13.12,20352,40.20,1.01,0.6455,3.07,2.4525,33.33,15.00,29,12.29,7.06,0.0000
262448,14.32,7,1,45,0.74,996,13.12,22400,40.28,1.01,0.6408,3.07,2.4552,33.33,15.00,29,12.44,7.06,0.0000
262551,14.40,7,1,45,0.74,1000,13.57,20800,40.28,1.01,0.6763,3.07,2.4577,33.33,15.00,29,12.33,7.06,0.0000
262655,14.32,7,1,45,0.74,999,13.13,20416,40.36,1.01,0.6408,3.07,2.4592,33.33,15.00,29,12.44,7.06,0.0000
262759,14.40,7,1,45,0.74,1000,13.14,20416,40.02,1.01,0.6382,3.07,2.4603,33.33,15.00,29,12.41,7.06,0.0000
262863,14.32,7,1,45,0.74,1001,13.10,20352,40.28,1.01,0.6430,3.07,2.4610,33.33,15.00,29,12.41,7.06,0.0000
262967,14.32,7,1,45,0.74,1001,13.09,20096,40.28,1.01,0.6382,3.07,2.4615,33.33,15.00,29,12.51,7.06,0.0000
263072,14.40,7,1,45,0.74,994,12.87,18624,40.28,1.01,0.6835,3.07,2.4620,33.33,15.00,29,12.27,7.06,0.0000
263175,14.32,7,1,45,0.74,992,13.12,20544,40.36,1.01,0.6360,3.07,2.4623,33.33,15.00,29,12.38,7.06,0.0000
263279,14.40,7,1,45,0.74,1002,13.05,20352,40.36,1.01,0.6715,3.07,2.4625,33.33,15.00,29,12.36,7.06,0.0000
263383,14.32,7,1,45,0.74,1002,13.13,20416,40.28,1.01,0.6763,3.07,2.4628,33.33,15.00,29,12.37,7.06,0.0000
263487,14.32,7,1,45,0.74,1002,13.05,20480,40.36,1.01,0.6408,3.07,2.4628,33.33,15.00,29,12.45,7.06,0.0000
263591,14.32,7,1,45,0.74,998,13.13,20352,40.36,1.01,0.6740,3.07,2.4630,33.33,15.00,29,12.38,7.06,0.0000
263694,14.32,7,1,45,0.74,1005,13.57,23616,40.28,1.01,0.6335,3.07,2.4630,33.33,15.00,29,12.47,7.06,0.0000
263799,14.40,7,1,45,0.74,1006,13.32,20288,40.47,1.01,0.6335,3.07,2.4615,33.33,15.00,29,12.29,7.06,0.0000
263902,14.32,7,1,45,0.74,1011,13.13,20480,40.12,1.01,0.6455,3.07,2.4595,33.33,15.00,29,12.48,7.06,0.0000
264007,14.32,7,1,45,0.74,1005,13.05,20416,40.12,1.01,0.6382,3.07,2.4555,33.33,15.00,29,12.45,7.06,0.0000
264110,14.32,7,1,45,0.74,1012,13.12,20352,40.04,1.01,0.6668,3.07,2.4512,33.33,15.00,29,12.37,7.06,0.0000
264215,14.08,7,1,45,0.74,1000,13.05,20544,40.04,1.01,0.6360,3.07,2.4480,33.33,15.00,29,12.39,7.06,0.0000
264319,14.40,7,1,45,0.74,996,13.12,20288,40.04,1.01,0.6360,3.07,2.4457,33.33,15.00,29,12.29,7.06,0.0000
264422,14.24,7,1,45,0.74,997,13.11,22848,40.12,1.01,0.6668,3.07,2.4440,33.33,15.00,29,12.26,7.06,0.0000
264527,14.24,7,1,45,0.74,1003,13.59,20544,40.12,1.01,0.6335,3.07,2.4450,33.33,15.00,29,12.45,7.06,0.0000
264630,14.40,7,1,45,0.74,1004,13.12,20480,40.20,1.01,0.6740,3.07,2.4483,33.33,15.00,29,12.26,7.06,0.0000
264734,14.08,7,1,45,0.74,996,13.12,20416,40.20,1.01,0.6430,3.07,2.4497,33.33,15.00,29,12.41,7.06,0.0000
264838,14.32,7,1,45,0.74,1001,13.12,20416,40.20,1.01,0.6335,3.07,2.4518,33.33,15.00,29,12.50,7.06,0.0000
264942,14.32,7,1,45,0.74,1004,13.12,20544,40.28,1.01,0.6787,3.07,2.4548,33.33,15.00,29,12.39,7.06,0.0000
265046,14.24,7,1,45,0.74,990,13.13,20160,40.28,1.01,0.6408,3.07,2.4550,33.33,15.00,29,12.34,7.06,0.0000
265150,14.32,7,1,45,0.74,988,12.92,18880,40.36,1.01,0.6620,3.07,2.4570,33.33,15.00,29,12.26,7.06,0.0000
265253,14.24,7,1,45,0.74,982,12.88,20352,40.44,1.01,0.6382,3.07,2.4613,33.33,15.00,29,12.34,7.06,0.0000
