Time (msec),AVCS Normal Output Duty Bank 0 (D2WD610H diagnostic)* (%),AVCS Normal Output Duty Bank 1 (D2WD610H diagnostic)* (%),Accelerator Pedal Angle (%),Coolant Temperature (C),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),Fuel Injector #1 Pulse Width (ms),IAM (4-byte)* (multiplier),Ignition Total Timing (degrees),Injector Inhibit Word (D2WD610H diagnostic)* (raw inhibit word),Intake OCV Current Left (mA),Intake OCV Current Right (mA),Intake VVT Advance Angle Left (degrees),Intake VVT Advance Angle Right (degrees),Lean Fuel Cut State (D2WD610H master)* (state (0 idle; 1 delay; 2 monitor; 3 cut)),SD Native MAP Input (D2WD610H diagnostic)* (kPa absolute),Throttle Opening Angle (%),Vehicle Speed (km/h)
782489,43.58,39.31,0.00,68,2408,17.88,0.00,0.00,0.77,1.0000,20.00,63,576,608,0,0,0,16.378,7.45,32
782594,43.58,38.61,0.00,68,2353,18.13,0.00,0.00,0.77,1.0000,20.00,63,576,608,1,0,0,16.378,7.45,31
782698,43.58,39.31,0.00,68,2300,18.13,0.00,0.00,0.77,1.0000,20.00,63,576,608,0,0,0,16.696,7.45,31
782801,43.58,38.46,0.00,68,2277,18.14,0.00,0.00,0.77,1.0000,20.00,63,544,608,1,0,0,16.378,7.06,30
782906,43.58,39.29,0.00,68,2240,18.12,0.00,0.00,0.77,1.0000,20.00,63,576,608,0,0,0,16.378,7.06,30
783009,43.58,39.30,0.00,68,2209,18.13,0.00,0.00,0.77,1.0000,20.00,63,576,608,0,0,0,16.378,7.06,30
783114,43.58,38.48,0.00,68,2180,18.13,0.00,0.00,0.77,1.0000,20.00,63,576,608,0,0,0,16.060,7.06,29
783219,43.57,39.30,0.00,68,2173,18.13,0.00,0.00,0.77,1.0000,20.00,63,576,608,1,0,0,16.060,7.06,29
783322,43.57,38.51,0.00,68,2116,18.13,0.00,0.00,0.77,1.0000,20.00,63,576,608,1,0,0,16.378,7.06,28
783427,45.77,40.91,0.39,68,2083,18.13,0.00,0.00,1.54,1.0000,20.00,42,608,608,0,0,0,16.696,7.06,28
783530,45.84,39.37,1.18,68,2119,18.13,0.00,0.00,1.54,1.0000,20.50,0,576,640,2,0,0,18.284,8.24,27
783634,45.79,39.32,1.57,68,2048,18.13,0.00,0.00,1.79,1.0000,22.00,0,576,640,3,0,0,20.508,8.24,27
783738,45.79,38.61,1.57,68,2037,18.12,0.00,0.00,1.79,1.0000,23.00,0,576,640,3,0,0,21.779,8.24,27
783842,45.77,39.27,1.96,68,2035,18.12,0.00,0.00,1.79,1.0000,24.50,0,576,640,4,0,0,23.049,8.63,27
783946,45.74,39.29,1.96,68,2029,18.12,0.00,0.00,2.05,1.0000,26.50,0,576,640,3,0,0,24.320,8.63,27
784050,45.71,39.30,1.96,68,1996,18.13,0.00,0.00,2.05,1.0000,27.50,0,576,640,3,0,0,24.955,8.63,27
784154,45.71,39.28,1.96,68,2013,18.38,0.00,0.00,2.05,1.0000,29.00,0,576,640,4,0,0,25.273,8.63,27
784258,45.66,39.29,2.35,68,1986,18.39,0.00,0.00,2.05,1.0000,30.50,0,576,640,3,0,0,26.226,9.02,27
784361,45.59,39.30,2.75,68,2000,18.12,0.00,0.00,2.05,1.0000,32.00,0,576,640,3,0,0,27.179,9.80,26
784466,45.68,39.29,3.14,68,1992,0.00,0.00,0.00,2.30,1.0000,33.00,0,576,640,3,0,0,29.720,10.20,26
784569,47.55,42.73,3.53,68,2013,18.41,0.00,0.00,2.30,1.0000,32.50,0,608,640,3,0,0,30.991,10.20,26
784674,47.61,43.25,3.53,68,2011,18.36,0.00,0.00,2.30,1.0000,31.50,0,640,672,5,0,0,31.627,10.20,27
784778,47.60,41.68,3.53,68,2008,18.59,0.00,0.00,2.56,1.0000,31.50,0,640,672,12,0,0,31.944,10.20,27
784881,47.58,41.12,3.53,68,1982,18.15,0.00,0.00,2.56,1.0000,31.00,0,608,672,18,0,0,31.944,10.20,27
784986,47.58,40.79,3.53,68,1995,17.13,0.00,0.00,2.56,1.0000,31.00,0,608,672,20,0,0,32.262,10.20,26
785089,47.57,39.93,3.53,68,2000,17.15,0.00,0.00,2.56,1.0000,31.00,0,608,672,22,0,0,31.944,10.20,27
785193,47.56,39.67,3.53,68,2008,16.59,0.00,0.00,2.56,1.0000,31.00,0,576,672,24,0,0,31.944,10.20,27
785298,47.55,39.27,3.53,68,2018,16.60,0.00,0.00,2.56,1.0000,31.50,0,576,672,24,0,0,31.627,10.20,27
785401,47.53,38.21,3.53,68,2026,16.11,0.00,0.00,2.56,1.0000,31.50,0,576,672,25,0,0,31.944,10.20,27
785506,47.52,39.25,4.31,68,2014,16.13,0.00,0.00,2.56,1.0000,31.50,0,576,672,25,0,0,32.897,10.98,27
785609,47.51,39.87,5.10,68,2022,16.13,0.00,0.00,2.82,1.0000,31.00,0,576,672,24,0,0,36.392,12.94,27
785713,47.49,39.69,8.63,68,2048,16.14,0.00,0.00,3.33,1.0000,30.00,0,576,672,24,0,0,46.240,15.69,27
785817,47.49,39.35,8.63,68,2074,15.82,0.00,0.00,3.84,1.0000,28.00,0,576,672,25,0,0,52.593,16.47,27
785921,47.48,39.35,10.59,68,2100,15.59,0.00,0.00,4.35,1.0000,26.00,0,576,672,25,0,0,58.629,18.43,27
786025,47.48,39.35,13.33,68,2109,16.83,0.00,0.00,4.86,1.0000,26.00,0,576,672,25,0,0,68.159,21.18,28
786129,47.48,39.36,21.96,68,2156,17.54,0.00,0.00,5.89,1.0000,24.50,0,576,672,25,0,0,86.585,34.12,28
786233,47.49,35.20,37.65,68,2201,18.15,0.00,0.00,6.91,1.0000,19.50,0,544,672,25,0,0,94.209,46.27,28
786337,47.49,35.29,37.65,68,2197,0.00,0.00,0.00,7.17,1.0000,17.50,0,512,672,24,0,0,94.844,46.27,29
786441,47.49,37.26,37.65,68,2265,14.37,0.00,0.00,7.17,1.0000,17.00,0,512,672,22,0,0,95.797,46.67,30
786545,47.50,38.89,37.65,68,2290,14.58,0.00,0.00,7.42,1.0000,17.00,0,576,672,20,0,0,96.433,46.67,30
786648,47.50,38.95,37.65,68,2338,14.09,0.00,0.00,7.42,1.0000,17.00,0,576,672,19,0,0,96.750,46.67,30
786753,47.50,38.97,41.96,68,2370,13.34,0.00,0.00,7.42,1.0000,17.00,0,576,672,19,0,0,97.703,54.12,31
786856,47.50,38.97,56.86,68,2424,13.13,0.00,0.00,7.68,1.0000,17.00,0,576,672,19,0,0,98.974,67.84,32
786961,47.50,38.98,58.82,69,2418,13.12,0.00,0.00,7.68,1.0000,17.00,0,576,672,19,0,0,100.562,69.02,32
787064,47.51,38.98,58.82,69,2553,12.12,0.00,0.00,7.68,1.0000,17.00,0,576,672,19,0,0,100.562,69.41,33
787169,47.52,38.98,58.82,69,2514,12.57,0.00,0.00,7.68,1.0000,17.00,0,576,672,19,0,0,102.151,69.41,33
787272,47.53,39.40,58.82,69,2610,12.83,0.00,0.00,7.94,1.0000,17.00,0,576,672,19,0,0,101.515,69.41,34
787375,47.54,38.98,58.82,69,2643,12.56,0.00,0.00,7.94,1.0000,17.00,0,576,672,18,0,0,101.515,69.41,34
787481,47.54,38.99,58.82,69,2665,12.58,0.00,0.00,7.94,1.0000,17.00,0,576,672,18,0,0,102.151,69.80,35
787585,47.55,39.43,58.82,69,2719,12.56,0.00,0.00,8.19,1.0000,17.00,0,576,672,18,0,0,102.468,70.59,35
787688,47.56,39.02,68.24,69,2751,12.59,0.00,0.00,8.19,1.0000,17.00,0,576,640,18,0,0,104.692,81.96,36
787792,47.58,39.01,72.55,69,2791,12.57,0.00,0.00,8.45,1.0000,17.00,0,576,672,18,0,0,105.010,84.71,37
787896,47.59,39.01,72.94,69,2860,12.58,0.00,0.00,8.45,1.0000,16.50,0,576,672,18,0,0,105.010,85.49,37
787999,47.60,39.02,73.33,69,2894,12.09,0.00,0.00,8.70,1.0000,16.50,0,576,672,18,0,0,106.281,85.49,38
788104,47.61,39.02,73.33,69,2944,12.34,0.00,0.00,8.96,1.0000,16.50,0,576,672,18,0,0,106.916,85.88,39
788207,47.63,39.03,73.33,69,3002,12.49,0.00,0.00,9.22,1.0000,16.50,0,576,672,18,0,0,106.916,85.88,39
788312,47.64,39.04,73.33,69,3022,12.14,0.00,0.00,9.47,1.0000,16.50,0,576,672,18,0,0,108.822,85.88,40
788416,47.65,39.05,73.33,69,3106,12.12,0.00,0.00,9.73,1.0000,16.00,0,576,672,18,0,0,109.140,86.27,40
788520,47.66,39.05,73.33,69,3138,12.12,0.00,0.00,9.98,1.0000,16.00,0,576,672,18,0,0,109.775,86.27,41
788624,47.68,39.05,73.33,69,3184,12.10,0.00,0.00,10.24,1.0000,16.00,0,576,672,18,0,0,112.316,86.27,42
788729,47.70,40.00,73.33,69,3204,11.56,0.00,0.00,11.01,1.0000,15.50,0,576,640,17,0,0,112.952,85.49,42
788832,47.76,40.12,62.75,69,3264,11.31,0.00,0.00,11.01,1.0000,15.00,0,576,640,17,0,0,113.905,75.69,43
788937,47.83,40.72,62.75,69,3012,12.32,0.00,0.00,10.50,1.0000,15.00,0,576,672,17,0,0,111.046,74.90,43
789042,47.87,39.38,63.14,69,3331,14.56,0.00,0.00,9.98,1.0000,16.00,0,576,672,17,0,0,109.457,75.69,42
789146,47.90,40.27,54.51,69,3234,16.12,0.00,0.00,9.22,1.0000,16.00,0,576,640,17,0,0,108.822,64.71,43
789250,47.91,40.41,14.51,69,3102,16.58,0.00,0.00,5.63,1.0000,16.50,0,576,672,17,0,0,91.350,23.92,42
789355,47.92,42.15,2.35,69,3196,16.59,0.00,0.00,0.77,1.0000,19.00,0,608,672,17,0,0,54.182,11.76,42
789458,47.92,42.79,1.57,69,3154,16.13,0.00,0.00,0.77,1.0000,26.50,1,640,672,19,0,0,40.839,10.98,42
789563,47.92,38.98,1.18,69,3106,16.58,0.00,0.00,0.77,1.0000,40.50,1,576,672,24,0,0,33.533,10.20,42
789668,47.91,33.96,0.78,69,3172,16.57,0.00,0.00,0.77,1.0000,42.50,3,512,672,26,0,0,29.720,9.80,41
789772,47.90,30.95,0.00,69,3081,15.12,0.00,0.00,0.77,1.0000,43.00,7,448,672,24,0,0,26.861,9.41,41
789875,43.77,30.90,0.00,69,3139,13.85,0.00,0.00,0.77,1.0000,41.00,7,448,608,18,0,0,24.320,9.02,41
789980,43.72,33.77,0.00,69,3109,13.13,0.00,0.00,0.77,1.0000,36.00,15,480,608,10,0,0,24.002,9.41,41
790084,43.72,36.34,0.00,69,3035,13.11,0.00,0.00,0.77,1.0000,32.50,31,512,608,4,0,0,23.685,9.41,41
790189,43.74,39.67,0.00,69,3106,13.58,0.00,0.00,0.77,1.0000,30.50,31,576,608,1,0,0,23.367,9.02,41
790293,43.76,39.77,0.00,69,3042,14.11,0.00,0.00,0.77,1.0000,28.50,63,576,608,0,0,0,23.367,9.02,40
790396,43.77,38.87,0.00,69,2982,15.58,0.00,0.00,0.77,1.0000,26.50,63,576,608,1,0,0,20.825,9.02,40
790501,43.77,38.93,0.00,69,3015,16.60,0.00,0.00,0.77,1.0000,24.50,63,576,608,1,0,0,18.602,9.02,39
790604,43.77,38.68,0.00,69,2932,17.60,0.00,0.00,0.77,1.0000,22.50,63,576,608,0,0,0,18.602,9.02,39
790708,43.77,38.76,0.00,69,2720,17.61,0.00,0.00,0.77,1.0000,21.00,63,576,608,1,0,0,19.872,8.63,38
790813,43.77,38.31,0.00,69,2491,17.61,0.00,0.00,0.77,1.0000,15.00,63,576,608,1,0,0,19.872,8.24,38
790916,43.77,38.53,0.00,69,2286,17.59,0.00,0.00,0.77,1.0000,15.00,63,544,608,1,0,0,23.049,9.80,37
791021,43.77,38.77,0.00,69,2077,17.34,0.00,0.00,0.77,1.0000,15.00,63,576,608,1,0,0,24.955,8.63,37
791124,43.76,38.65,0.00,69,1895,17.59,0.00,0.00,0.77,1.0000,15.00,63,576,608,1,0,0,26.544,8.24,36
791228,43.75,38.45,0.00,69,1720,17.61,0.00,0.00,0.77,1.0000,15.00,63,544,608,1,0,0,27.814,8.24,35
791332,43.74,38.43,0.00,69,1536,17.61,0.00,0.00,0.77,1.0000,15.00,63,544,608,1,0,0,29.403,6.67,35
791435,43.74,38.37,0.00,69,1385,17.60,0.00,0.00,0.77,1.0000,15.00,63,576,608,1,0,0,29.720,6.67,34
791540,7.71,7.19,0.00,69,1205,17.61,0.00,0.00,2.30,1.0000,15.00,0,192,608,1,0,0,32.262,6.67,33
791643,7.46,7.01,0.00,69,1156,17.60,0.00,0.00,2.30,1.0000,15.00,0,64,64,0,0,0,29.720,3.53,33
791749,7.40,6.98,0.00,69,1178,17.61,0.00,0.00,2.30,1.0000,15.00,0,64,64,0,0,0,27.179,4.71,32
791854,7.39,6.99,0.00,69,1170,17.60,0.00,0.00,2.30,1.0000,15.00,0,64,64,0,0,0,26.226,4.71,31
791958,7.39,7.00,0.00,69,1142,17.61,0.00,0.00,2.05,1.0000,15.00,0,64,64,0,0,0,25.908,4.71,30
792061,7.40,7.01,0.00,69,1102,17.60,0.00,0.00,2.05,1.0000,15.00,0,64,64,0,0,0,25.908,4.71,30
792165,7.41,7.02,0.00,69,1078,17.61,0.00,0.00,2.05,1.0000,15.00,0,64,64,0,0,0,26.226,4.71,29
792270,7.42,7.04,0.00,69,1038,17.60,0.00,0.00,2.05,1.0000,15.00,0,64,64,0,0,0,26.544,4.71,28
792373,7.42,7.05,0.00,69,1028,17.61,0.00,0.00,2.05,1.0000,15.00,0,64,64,0,0,0,27.179,4.71,27
792477,7.43,7.06,0.00,69,1002,0.00,0.00,0.00,2.05,1.0000,15.00,0,64,64,0,0,0,27.814,4.71,27
792581,7.44,7.07,0.00,69,987,17.85,0.00,0.00,2.05,1.0000,15.00,0,64,64,0,0,0,27.814,4.71,26
792685,7.45,7.08,0.00,69,975,16.13,0.00,0.00,2.05,1.0000,15.00,0,64,64,0,0,0,27.814,4.31,25
792788,7.45,7.10,0.00,69,962,16.14,0.00,0.00,2.05,1.0000,15.00,0,64,64,0,0,0,27.814,4.31,24
792893,7.46,7.11,0.00,69,953,14.61,0.00,0.00,2.05,1.0000,15.00,0,64,64,0,0,0,27.814,4.31,23
792997,7.47,7.12,0.00,69,935,14.54,0.00,0.00,2.05,1.0000,15.00,0,64,64,0,0,0,28.132,4.31,23
793101,7.48,7.13,0.00,69,918,14.35,0.00,0.00,2.05,1.0000,15.00,0,64,64,0,0,0,29.085,4.31,22
793204,7.48,7.14,0.00,69,908,14.10,0.00,0.00,2.05,1.0000,15.00,0,64,64,0,0,0,29.085,4.31,21
793309,7.49,7.15,0.00,69,886,14.13,0.00,0.00,2.30,1.0000,15.00,0,64,64,0,0,0,29.720,4.31,20
793413,7.50,7.16,0.00,69,879,14.11,0.00,0.00,2.30,1.0000,15.00,0,64,64,0,0,0,30.356,4.31,19
793517,7.51,7.18,0.00,69,868,14.14,0.00,0.00,2.30,1.0000,15.00,0,64,64,0,0,0,30.673,4.31,19
793621,7.51,7.19,0.00,69,861,14.47,0.00,0.00,2.30,1.0000,15.00,0,64,64,0,0,0,30.991,4.31,18
793724,7.52,7.20,0.00,69,852,14.13,0.00,0.00,2.30,1.0000,15.00,0,64,64,0,0,0,31.309,4.31,17
793829,7.53,7.21,0.00,69,847,14.12,0.00,0.00,2.30,1.0000,15.00,0,64,64,0,0,0,31.309,4.31,16
793932,7.54,7.22,0.00,69,839,14.38,0.00,0.00,2.30,1.0000,15.00,0,64,64,0,0,0,31.944,4.31,16
794037,7.54,7.23,0.00,69,831,14.26,0.00,0.00,2.30,1.0000,15.50,0,64,64,0,0,0,31.627,4.31,15
794140,7.55,7.24,0.00,69,825,14.12,0.00,0.00,2.30,1.0000,15.50,0,64,64,0,0,0,31.627,4.31,15
794244,7.56,7.25,0.00,69,821,14.57,0.00,0.00,2.30,1.0000,15.00,0,64,64,0,0,0,32.262,4.31,14
794348,7.56,7.26,0.00,69,816,14.10,0.00,0.00,2.30,1.0000,15.00,0,64,64,0,0,0,32.580,4.31,14
794452,7.57,7.27,0.00,69,808,14.09,0.00,0.00,2.30,1.0000,15.00,0,64,64,0,0,0,32.897,4.71,14
794556,7.58,7.28,0.00,69,800,14.11,0.00,0.00,2.56,1.0000,15.00,0,64,64,0,0,0,33.215,4.71,14
794661,7.58,7.29,0.00,69,790,14.10,0.00,0.00,2.56,1.0000,15.00,0,64,64,0,1,0,34.168,4.71,13
794766,7.59,7.30,0.00,69,787,14.13,0.00,0.00,2.56,1.0000,15.00,0,64,64,0,0,0,34.803,4.71,13
794869,7.60,7.31,0.00,69,794,14.12,0.00,0.00,2.56,1.0000,15.00,0,64,64,0,0,0,35.121,4.71,12
794972,7.60,7.32,0.00,69,800,14.15,0.00,0.00,2.56,1.0000,15.00,0,64,64,0,0,0,36.074,4.71,12
795077,7.61,7.33,0.00,69,802,14.61,0.00,0.00,2.56,1.0000,15.00,0,64,64,0,1,0,36.074,4.71,12
795180,7.62,7.34,0.00,69,808,13.93,0.00,0.00,2.56,1.0000,15.00,0,64,64,0,0,0,35.756,4.71,11
795285,7.62,7.35,0.00,69,819,13.88,0.00,0.00,2.56,1.0000,15.00,0,64,64,0,0,0,35.756,4.71,11
795389,7.63,7.36,0.00,69,832,14.14,0.00,0.00,2.56,1.0000,15.00,0,64,64,0,0,0,35.756,4.71,11
795493,7.64,7.37,0.00,69,837,14.11,0.00,0.00,2.56,1.0000,15.00,0,64,64,0,0,0,35.439,4.71,10
795598,7.64,7.38,0.00,69,848,14.12,0.00,0.00,2.56,1.0000,15.00,0,64,64,0,0,0,35.121,4.71,10
795701,7.65,7.39,0.00,69,872,14.10,0.00,0.00,2.56,1.0000,15.00,0,64,64,0,0,0,34.803,4.71,10
795805,7.66,7.40,0.00,69,889,14.57,0.00,0.00,2.56,1.0000,15.00,0,64,64,0,0,0,34.168,4.71,10
795909,7.66,7.40,0.00,69,906,14.55,0.00,0.00,2.56,1.0000,15.00,0,64,64,0,0,0,33.533,4.71,10
796013,7.67,7.41,0.00,69,914,14.59,0.00,0.00,2.56,1.0000,15.00,0,64,64,0,0,0,32.897,4.71,10
796118,7.67,7.42,0.00,69,924,14.34,0.00,0.00,2.56,1.0000,15.00,0,64,64,0,0,0,32.580,4.71,9
796221,7.68,7.43,0.00,69,937,14.13,0.00,0.00,2.56,1.0000,15.00,0,64,64,0,0,0,31.944,4.71,9
796324,7.68,7.44,0.00,69,944,14.11,0.00,0.00,2.56,1.0000,15.00,0,64,64,0,0,0,31.627,4.71,8
796429,7.69,7.45,0.00,69,946,14.13,0.00,0.00,2.30,1.0000,15.00,0,64,64,0,0,0,31.627,4.71,8
796533,7.70,7.45,0.00,69,952,14.12,0.00,0.00,2.30,1.0000,15.00,0,64,64,0,0,0,30.991,4.71,8
796637,7.70,7.46,0.00,69,944,14.13,0.00,0.00,2.30,1.0000,15.00,0,64,64,0,0,0,30.356,4.71,8
796741,7.71,7.47,0.00,69,937,14.10,0.00,0.00,2.30,1.0000,15.00,0,64,64,0,0,0,30.038,4.31,7
796845,7.71,7.48,0.00,69,926,14.13,0.00,0.00,2.30,1.0000,15.00,0,64,64,0,0,0,28.767,4.31,7
796949,7.72,7.49,0.00,69,927,14.11,0.00,0.00,2.30,1.0000,15.00,0,64,64,0,0,0,28.450,3.92,7
797054,7.72,7.49,18.04,69,908,14.11,0.00,0.00,3.07,1.0000,15.00,0,64,64,0,0,0,64.983,26.67,7
797157,7.73,7.50,21.57,69,901,13.55,0.00,0.00,4.61,1.0000,15.50,0,64,64,0,0,0,90.079,20.78,7
797262,7.73,40.95,0.00,69,1170,13.55,0.00,0.00,4.35,1.0000,17.00,0,224,64,0,0,0,64.030,6.27,7
797366,45.05,42.06,0.00,69,1435,13.25,0.00,0.00,3.84,1.0000,18.00,0,608,544,0,0,0,46.240,5.49,7
797469,45.59,38.03,0.00,69,1567,13.42,0.00,0.00,3.07,1.0000,14.50,0,576,608,2,0,0,34.803,5.49,7
797574,45.60,37.85,0.00,69,1507,14.04,0.00,0.00,2.56,1.0000,17.00,0,544,640,3,0,0,29.403,5.49,6
797677,45.50,38.70,0.00,69,1365,14.13,0.00,0.00,2.56,1.0000,18.50,0,544,640,3,0,0,28.132,5.49,6
797781,8.01,7.60,0.00,69,1216,14.12,0.00,0.00,2.56,1.0000,19.00,0,96,608,2,0,0,28.132,4.71,6
797886,7.76,7.43,0.00,69,1088,13.15,0.00,0.00,2.30,1.0000,16.50,0,64,64,1,0,0,28.132,4.71,7
797989,7.70,7.40,0.00,69,969,12.57,0.00,0.00,2.30,1.0000,15.00,0,64,64,1,0,0,28.132,3.92,6
798094,7.69,7.41,0.00,69,902,12.59,0.00,0.00,2.30,1.0000,15.00,0,64,64,1,0,0,28.767,3.92,6
798197,7.70,7.42,0.00,69,849,12.56,0.00,0.00,2.30,1.0000,15.00,0,64,64,1,0,0,29.085,3.92,6
798300,7.72,7.44,0.00,69,827,12.11,0.00,0.00,2.30,1.0000,15.50,0,64,64,1,0,0,29.403,3.92,6
798405,7.73,7.46,0.00,69,810,12.09,0.00,0.00,2.30,1.0000,15.00,0,64,64,0,0,0,29.720,3.92,5
798509,7.75,7.48,0.00,69,783,12.10,0.00,0.00,2.30,1.0000,15.00,0,64,64,0,0,0,30.356,4.31,5
798612,7.76,7.50,0.00,69,770,12.06,0.00,0.00,2.30,1.0000,15.00,0,64,64,0,0,0,32.262,4.71,4
798717,7.78,7.52,0.00,69,766,12.09,0.00,0.00,2.56,1.0000,15.00,0,64,64,0,1,0,33.533,4.31,4
798821,7.80,7.54,0.00,69,771,12.55,0.00,0.00,2.56,1.0000,15.00,0,64,64,0,0,0,33.850,4.31,3
798925,7.81,7.56,0.00,69,784,12.10,0.00,0.00,2.56,1.0000,15.00,0,64,64,0,0,0,33.850,4.31,3
799028,7.83,7.58,0.00,69,799,12.11,0.00,0.00,2.56,1.0000,15.00,0,64,64,0,0,0,33.533,4.31,2
799133,7.85,7.60,0.00,69,814,12.10,0.00,0.00,2.56,1.0000,16.50,0,64,64,0,1,0,33.215,4.31,2
799236,7.86,7.62,0.00,69,848,12.56,0.00,0.00,2.56,1.0000,15.00,0,64,64,0,0,0,33.215,4.31,0
799340,7.88,7.64,0.00,69,876,12.34,0.00,0.00,2.56,1.0000,13.00,0,64,64,0,0,0,31.309,3.92,0
799444,7.89,7.65,0.00,69,904,12.29,0.00,0.00,2.56,1.0000,11.50,0,64,64,0,0,0,30.356,3.92,0
799548,7.91,7.67,0.00,69,916,12.84,0.00,0.00,2.56,1.0000,11.50,0,64,64,0,0,0,29.403,3.92,0
799653,7.92,7.69,0.00,69,914,13.10,0.00,0.00,2.56,1.0000,11.50,0,64,64,0,0,0,29.085,4.31,0
799756,7.94,7.71,0.00,69,899,13.12,0.00,0.00,2.56,1.0000,12.50,0,64,64,0,0,0,28.767,4.31,0
799861,7.95,7.73,0.00,69,896,13.10,0.00,0.00,2.30,1.0000,14.00,0,64,64,0,0,0,28.767,4.31,0
799964,7.97,7.75,0.00,69,888,13.12,0.00,0.00,2.30,1.0000,14.50,0,64,64,0,0,0,28.450,4.31,0
800069,7.99,7.77,0.00,69,877,13.34,0.00,0.00,2.56,1.0000,14.50,0,64,64,0,0,0,28.450,4.31,0
800174,8.00,7.78,0.00,69,874,13.36,0.00,0.00,2.56,1.0000,15.50,0,64,64,0,0,0,29.085,4.31,0
800279,8.02,7.80,0.00,69,881,13.10,0.00,0.00,2.30,1.0000,15.00,0,64,64,0,0,0,28.767,4.31,0
800382,8.03,7.82,0.00,69,889,13.12,0.00,0.00,2.30,1.0000,14.00,0,64,64,0,0,0,29.085,4.31,0
800487,8.05,7.84,0.00,69,892,13.11,0.00,0.00,2.30,1.0000,13.00,0,64,64,0,0,0,28.767,4.31,0
800591,8.06,7.85,0.00,69,906,13.13,0.00,0.00,2.30,1.0000,14.00,0,64,64,0,0,0,28.450,4.31,0
800694,8.08,7.87,0.00,69,895,13.08,0.00,0.00,2.30,1.0000,14.00,0,64,64,0,0,0,28.132,4.31,0
800799,8.09,7.89,0.00,69,900,13.12,0.00,0.00,2.30,1.0000,14.00,0,64,64,0,0,0,28.132,4.31,0
800902,8.11,7.90,0.00,69,904,13.11,0.00,0.00,2.30,1.0000,14.00,0,64,64,0,0,0,27.497,3.92,0
801006,8.12,7.92,0.00,69,900,13.10,0.00,0.00,2.30,1.0000,14.00,0,64,64,0,0,0,27.497,4.31,0
801111,8.13,7.94,0.00,69,886,13.10,0.00,0.00,2.30,1.0000,15.50,0,64,64,0,0,0,27.497,4.31,0
801214,8.15,7.95,0.00,69,880,13.12,0.00,0.00,2.30,1.0000,15.50,0,64,64,0,0,0,27.497,4.31,0
801319,8.16,7.97,0.00,69,875,13.52,0.00,0.00,2.30,1.0000,15.50,0,64,64,0,0,0,28.132,4.31,0
801423,8.17,7.98,0.00,69,867,13.59,0.00,0.00,2.30,1.0000,15.50,0,64,64,0,0,0,27.814,4.31,0
801527,8.19,8.00,0.00,69,872,13.09,0.00,0.00,2.30,1.0000,16.00,0,64,64,0,0,0,28.132,4.31,0
801631,8.20,8.01,0.00,69,873,12.89,0.00,0.00,2.30,1.0000,16.00,0,64,64,0,0,0,27.814,4.31,0
801735,8.21,8.03,0.00,69,867,13.10,0.00,0.00,2.30,1.0000,16.50,0,64,64,0,0,0,28.450,4.31,0
801839,8.23,8.04,0.00,69,828,13.12,0.00,0.00,2.30,1.0000,17.00,0,64,64,0,0,0,28.767,4.31,0
801943,8.24,8.06,0.00,69,828,13.56,0.00,0.00,2.30,1.0000,17.00,0,64,64,0,0,0,29.085,4.31,0
802047,8.25,8.07,0.00,69,827,13.13,0.00,0.00,2.30,1.0000,17.00,0,64,64,0,0,0,30.038,4.31,0
802151,8.26,8.09,0.00,69,835,13.57,0.00,0.00,2.56,1.0000,16.50,0,64,64,0,0,0,30.356,4.31,0
802255,8.28,8.10,0.00,69,843,13.58,0.00,0.00,2.56,1.0000,16.00,0,64,64,0,0,0,30.356,4.31,0
802359,8.29,8.11,0.00,69,857,13.79,0.00,0.00,2.56,1.0000,15.00,0,64,64,0,0,0,30.356,4.31,0
802462,8.30,8.13,0.00,69,873,13.58,0.00,0.00,2.56,1.0000,14.00,0,64,64,0,0,0,30.038,4.31,0
802566,8.31,8.14,0.00,69,886,13.57,0.00,0.00,2.56,1.0000,13.50,0,64,64,0,0,0,29.720,4.31,0
802670,8.32,8.15,0.00,69,889,13.58,0.00,0.00,2.56,1.0000,13.00,0,64,64,0,0,0,29.403,4.31,0
802774,8.34,8.17,0.00,69,894,13.56,0.00,0.00,2.56,1.0000,13.00,0,64,64,0,0,0,28.767,4.31,0
802879,8.35,8.18,0.00,69,895,14.11,0.00,0.00,2.30,1.0000,13.50,0,64,64,0,0,0,28.767,4.31,0
802982,8.36,8.19,0.00,69,892,14.10,0.00,0.00,2.30,1.0000,13.50,0,64,64,0,0,0,28.767,4.31,0
803087,8.37,8.20,0.00,69,889,14.13,0.00,0.00,2.30,1.0000,14.50,0,64,64,0,0,0,28.450,4.31,0
803190,8.38,8.22,0.00,69,886,14.10,0.00,0.00,2.30,1.0000,14.50,0,64,64,0,0,0,28.767,4.31,0
803294,8.39,8.23,0.00,69,887,14.12,0.00,0.00,2.30,1.0000,14.50,0,64,64,0,0,0,28.450,4.31,0
803398,8.40,8.24,0.00,69,885,14.09,0.00,0.00,2.30,1.0000,14.50,0,64,64,0,0,0,28.450,4.31,0
803502,8.41,8.25,0.00,69,878,14.12,0.00,0.00,2.30,1.0000,15.00,0,64,64,0,0,0,28.767,4.31,0
