Time (msec),AVLS Bank 0 Software Mode (D2WD610H diagnostic)* (AVLS mode (1 low; 3 high)),AVLS Bank 1 Software Mode (D2WD610H diagnostic)* (AVLS mode (1 low; 3 high)),Accelerator Pedal Angle (%),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),Fuel Injector #1 Pulse Width (ms),IAM (4-byte)* (multiplier),Ignition Total Timing (degrees),Injector Inhibit Word (D2WD610H diagnostic)* (raw inhibit word),Lean Fuel Cut State (D2WD610H master)* (state (0 idle; 1 delay; 2 monitor; 3 cut)),Oil Switching Solenoid Valve (OSV) Current (Left) (mA),Oil Switching Solenoid Valve (OSV) Current (Right) (mA),Oil Switching Solenoid Valve (OSV) Duty (Left) (%),Oil Switching Solenoid Valve (OSV) Duty (Right) (%),Oil Temperature (C),SD Native MAP Input (D2WD610H diagnostic)* (kPa absolute),Selected Barometric Estimate (D2WD610H diagnostic)* (kPa absolute),Throttle Opening Angle (%),Vehicle Speed (km/h)
130453,3,3,3.53,3,58,3378,12.58,0.00,0.00,3.07,1.0000,41.00,0,0,992,992,64.7,65.1,54,36.188,95.162,12.55,0
130557,3,3,3.53,3,58,3306,12.09,0.00,0.00,2.30,1.0000,42.00,0,0,992,992,64.7,65.1,54,25.540,95.162,8.24,0
130661,3,3,3.53,1,58,3054,12.11,0.00,0.00,2.05,1.0000,43.50,0,0,992,992,64.7,65.1,54,22.414,95.162,8.24,0
130765,1,1,3.53,1,58,2814,13.11,0.00,0.00,1.79,1.0000,41.50,0,0,0,416,0.0,0.0,54,19.955,95.162,8.24,0
130869,1,1,3.53,1,58,2620,14.09,0.00,0.00,1.54,1.0000,35.50,0,0,0,0,0.0,0.0,54,18.284,95.162,7.84,0
130973,1,1,3.53,1,58,2494,15.61,0.00,0.00,1.54,1.0000,34.00,0,0,32,0,0.0,0.0,54,18.284,95.162,7.84,0
131077,1,1,3.53,1,58,2377,15.11,0.00,0.00,1.54,1.0000,33.50,0,0,256,256,20.0,20.0,54,18.919,95.162,7.84,0
131182,1,1,3.53,1,58,2276,14.10,0.00,0.00,1.54,1.0000,33.50,0,0,256,256,19.6,19.6,54,19.555,95.162,7.84,0
131286,1,1,3.53,1,58,2180,13.12,0.00,0.00,1.79,1.0000,33.00,0,0,256,256,19.2,19.2,54,20.426,95.162,8.24,0
131390,1,1,3.53,1,58,2114,12.56,0.00,0.00,1.79,1.0000,33.00,0,0,256,256,18.4,18.8,54,21.461,95.162,8.24,0
131495,1,1,3.53,1,58,2062,12.12,0.00,0.00,1.79,1.0000,33.00,0,0,224,224,18.4,18.4,54,22.681,95.162,8.63,0
131600,1,1,3.53,1,58,1999,12.07,0.00,0.00,1.79,1.0000,33.50,0,0,224,224,18.0,18.0,54,23.685,95.162,8.63,0
131703,1,1,3.53,1,58,1976,12.32,0.00,0.00,2.05,1.0000,33.00,0,0,224,224,17.6,17.6,54,24.371,95.162,8.63,0
131808,1,1,4.71,1,58,1930,13.37,0.00,0.00,2.05,1.0000,33.00,0,0,224,224,17.3,17.6,54,25.273,95.162,8.63,0
131913,1,1,6.67,1,58,1900,14.01,0.00,0.00,2.30,1.0000,32.50,0,0,224,224,17.3,17.3,54,30.274,95.162,10.59,0
132018,1,1,6.67,1,58,1902,14.10,0.00,0.00,2.56,1.0000,32.50,0,0,224,224,16.9,17.3,54,36.176,95.162,11.76,0
132123,1,1,6.67,1,58,1918,14.59,0.00,0.00,2.82,1.0000,29.50,0,0,224,224,16.9,17.3,54,38.400,95.162,11.76,0
132226,1,1,6.67,1,58,1962,15.09,0.00,0.00,3.07,1.0000,27.50,0,0,224,224,16.9,16.9,54,39.886,95.162,11.76,0
132331,1,1,6.67,1,58,2018,15.58,0.00,0.00,3.07,1.0000,27.00,0,0,192,224,16.5,16.9,54,39.619,95.162,11.76,0
132435,1,1,6.67,1,58,2086,16.60,0.00,0.00,3.07,1.0000,27.50,0,0,224,224,16.5,16.9,54,39.568,95.162,11.76,0
132539,1,1,7.45,1,58,2119,16.56,0.00,0.00,3.07,1.0000,28.50,0,0,224,192,16.5,16.5,54,38.984,95.162,12.16,0
132643,1,1,7.45,1,58,2164,16.59,0.00,0.00,3.07,1.0000,29.00,0,0,224,192,16.5,16.5,54,39.568,95.162,12.55,0
132746,1,1,7.45,1,58,2219,16.12,0.00,0.00,3.07,1.0000,30.00,0,0,192,192,16.1,16.5,54,40.204,95.162,12.55,0
132851,1,1,7.84,1,58,2261,16.12,0.00,0.00,3.07,1.0000,30.50,0,0,192,192,16.1,16.5,54,40.153,95.162,12.55,0
132954,1,1,7.84,1,58,2304,15.58,0.00,0.00,3.07,1.0000,31.50,0,0,192,192,16.1,16.5,54,39.835,95.162,12.55,0
133059,1,1,7.84,1,58,2340,15.58,0.00,0.00,3.07,1.0000,32.00,0,0,192,192,16.1,16.5,54,39.568,95.162,12.55,0
133163,1,1,7.84,1,58,2371,15.59,0.00,0.00,3.07,1.0000,33.00,0,0,192,192,16.1,16.5,54,38.933,95.162,12.94,0
133266,1,1,7.84,1,58,2397,15.60,0.00,0.00,3.07,1.0000,33.50,0,0,192,192,16.1,16.5,54,38.298,95.162,12.94,0
133370,1,1,7.84,1,58,2404,15.10,0.00,0.00,2.82,1.0000,34.00,0,0,192,192,16.1,16.1,54,38.031,95.162,12.94,0
133474,1,1,7.84,1,58,2421,14.58,0.00,0.00,2.82,1.0000,34.50,0,0,192,192,16.1,16.1,54,37.980,95.162,12.94,0
133578,1,1,7.84,1,58,2434,14.60,0.00,0.00,2.82,1.0000,34.50,0,0,192,192,16.1,16.1,54,37.345,95.162,12.94,0
133683,1,1,7.84,1,58,2466,14.38,0.00,0.00,2.82,1.0000,34.50,0,0,192,192,16.1,16.1,54,37.396,95.162,12.94,0
133786,1,1,8.24,1,58,2478,13.88,0.00,0.00,2.82,1.0000,34.50,0,0,192,192,16.1,16.1,54,37.980,95.162,13.33,0
133890,1,1,8.24,1,58,2473,13.91,0.00,0.00,2.82,1.0000,35.00,0,0,192,192,16.1,16.1,54,38.031,95.162,13.33,0
133993,1,1,8.24,1,58,2490,14.09,0.00,0.00,2.82,1.0000,35.00,0,0,192,192,16.1,16.1,54,38.615,95.162,13.33,0
134098,1,1,8.24,1,58,2526,14.59,0.00,0.00,2.82,1.0000,35.00,0,0,192,192,16.1,16.1,54,38.400,95.162,13.33,0
134202,1,1,8.24,1,58,2531,14.57,0.00,0.00,2.82,1.0000,35.00,0,0,192,192,15.7,16.1,54,38.298,95.162,13.33,0
134305,1,1,8.63,1,58,2571,14.58,0.00,0.00,2.82,1.0000,35.00,0,0,192,192,15.7,16.1,54,37.929,95.162,13.33,0
134410,1,1,8.63,1,58,2566,14.59,0.00,0.00,2.82,1.0000,35.50,0,0,192,192,15.7,16.1,54,37.713,95.162,13.33,0
134515,1,1,8.63,1,58,2602,14.56,0.00,0.00,2.82,1.0000,35.50,0,0,192,192,15.7,16.1,54,37.662,95.162,13.73,0
134619,1,1,8.63,1,58,2599,14.36,0.00,0.00,2.82,1.0000,35.50,0,0,192,192,15.7,16.1,54,38.247,95.162,13.73,0
134723,1,1,8.63,1,58,2632,14.36,0.00,0.00,2.82,1.0000,36.00,0,0,192,192,15.7,16.1,54,37.345,95.162,13.73,0
134827,1,1,8.63,1,58,2624,14.10,0.00,0.00,2.82,1.0000,35.50,0,0,192,192,15.7,16.1,54,37.345,95.162,13.73,0
134932,1,1,8.63,1,58,2660,14.13,0.00,0.00,2.82,1.0000,36.00,0,0,192,192,15.7,16.1,54,37.345,95.162,13.73,0
135035,1,1,8.63,1,58,2653,14.09,0.00,0.00,2.82,1.0000,36.00,0,0,192,192,15.7,16.1,54,37.929,95.162,13.73,0
135140,1,1,8.63,1,58,2669,14.10,0.00,0.00,2.82,1.0000,36.00,0,0,192,192,15.7,16.1,54,37.611,95.162,13.73,0
135245,1,1,8.63,1,58,2703,14.59,0.00,0.00,2.82,1.0000,36.00,0,0,192,192,15.7,16.1,54,37.027,95.162,13.73,0
135348,1,1,8.63,1,58,2693,14.57,0.00,0.00,2.82,1.0000,36.50,0,0,192,192,15.7,16.1,54,36.658,95.162,13.73,0
135452,1,1,8.63,1,58,2706,15.12,0.00,0.00,2.82,1.0000,36.50,0,0,192,192,15.7,16.1,54,36.074,95.162,13.73,0
135556,1,1,9.02,1,58,2739,14.60,0.00,0.00,2.82,1.0000,36.50,0,0,192,192,15.7,16.1,54,36.125,95.162,14.12,0
135661,1,1,9.41,1,58,2750,14.56,0.00,0.00,2.82,1.0000,37.00,0,0,192,192,15.7,16.1,54,37.027,95.162,14.12,0
135766,1,1,9.41,1,59,2740,14.58,0.00,0.00,2.82,1.0000,36.50,0,0,192,192,15.7,16.1,54,37.929,95.162,14.90,0
135870,1,1,9.41,1,59,2762,14.55,0.00,0.00,2.82,1.0000,36.50,0,0,192,192,15.7,16.1,54,38.298,95.162,14.90,0
135973,1,1,9.80,1,59,2785,14.85,0.00,0.00,2.82,1.0000,37.00,0,0,192,192,15.7,16.1,54,38.247,95.162,14.90,0
136078,1,1,9.41,1,59,2831,15.14,0.00,0.00,2.82,1.0000,37.00,0,0,192,192,15.7,16.1,54,37.980,95.162,14.90,0
136182,1,1,9.80,1,59,2852,15.57,0.00,0.00,2.82,1.0000,37.00,0,0,192,192,15.7,16.1,54,37.396,95.162,14.90,0
136286,1,1,9.80,1,59,2872,15.59,0.00,0.00,2.82,1.0000,37.00,0,0,192,192,15.7,16.1,54,37.027,95.162,14.90,0
136391,1,1,9.80,1,59,2891,15.59,0.00,0.00,2.82,1.0000,37.00,0,0,192,192,15.7,16.1,54,36.760,95.162,14.90,0
136496,1,1,9.41,1,59,2906,15.10,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,54,36.709,95.162,14.90,0
136600,1,1,9.80,1,59,2922,15.11,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,54,36.392,95.162,14.90,0
136703,1,1,9.80,1,59,2935,15.58,0.00,0.00,2.56,1.0000,37.50,0,0,192,192,15.7,16.1,54,36.392,95.162,14.90,0
136807,1,1,9.80,1,59,2946,15.57,0.00,0.00,2.56,1.0000,37.50,0,0,192,192,15.7,16.1,54,36.341,95.162,14.90,0
136912,1,1,9.80,1,59,2935,15.14,0.00,0.00,2.56,1.0000,37.50,0,0,192,192,15.7,16.1,54,36.709,95.162,14.90,0
137017,1,1,9.80,1,59,2947,15.58,0.00,0.00,2.56,1.0000,37.50,0,0,192,192,15.7,16.1,54,36.607,95.162,14.90,0
137120,1,1,9.80,1,59,2959,15.82,0.00,0.00,2.56,1.0000,37.50,0,0,192,192,15.7,16.1,54,36.125,95.162,14.90,0
137224,1,1,9.80,1,59,2971,15.59,0.00,0.00,2.56,1.0000,37.50,0,0,192,192,15.7,16.1,54,36.125,95.162,14.90,0
137328,1,1,9.80,1,59,3012,15.57,0.00,0.00,2.56,1.0000,37.50,0,0,192,192,15.7,16.1,54,36.074,95.162,14.90,0
137432,1,1,9.80,1,59,3022,15.58,0.00,0.00,2.56,1.0000,37.50,0,0,192,192,15.7,16.1,54,36.290,95.162,15.29,0
137535,1,1,10.20,1,59,3009,15.60,0.00,0.00,2.56,1.0000,37.50,0,0,192,192,15.7,16.1,54,36.074,95.162,15.29,0
137640,1,1,10.59,1,59,3017,15.57,0.00,0.00,2.56,1.0000,37.50,0,0,192,192,15.7,16.1,54,37.345,95.162,15.69,0
137744,1,1,10.59,1,59,3034,15.60,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,54,37.396,95.162,15.69,0
137849,1,1,10.59,1,59,3082,15.59,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,54,37.396,95.162,15.69,0
137953,1,1,10.98,1,59,3077,15.55,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,54,36.811,95.162,15.69,0
138057,1,1,11.37,1,59,3124,15.89,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,54,38.031,95.162,16.08,0
138162,1,1,11.37,1,59,3116,15.58,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,54,38.564,95.162,16.47,0
138267,1,1,11.37,1,59,3138,15.58,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,54,38.615,95.162,16.47,0
138370,1,3,11.37,3,59,3170,15.60,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,54,39.047,95.162,16.47,0
138475,3,3,11.37,3,59,3230,15.56,0.00,0.00,3.07,1.0000,38.00,0,0,1504,1056,100.0,100.0,54,42.694,95.162,16.47,0
138580,3,3,11.37,3,59,3222,15.57,0.00,0.00,3.33,1.0000,37.00,0,0,1472,1440,71.0,100.0,54,44.385,95.162,16.47,0
138685,3,3,10.98,3,59,3263,15.12,0.00,0.00,3.58,1.0000,35.50,0,0,1088,1408,71.0,71.0,54,45.236,95.162,16.47,0
138788,3,3,11.37,3,59,3251,14.56,0.00,0.00,3.58,1.0000,34.50,0,0,992,1056,65.9,69.4,54,45.071,95.162,16.47,0
138892,3,3,11.37,3,59,3270,14.37,0.00,0.00,3.58,1.0000,34.00,0,0,992,992,64.7,65.1,54,46.087,95.162,16.47,0
138997,3,3,11.37,3,59,3317,13.56,0.00,0.00,3.58,1.0000,40.50,0,0,992,992,64.7,65.1,54,45.287,95.162,16.47,0
139100,3,3,11.37,3,59,3333,13.12,0.00,0.00,3.58,1.0000,40.50,0,0,992,992,64.7,65.1,54,45.020,95.162,16.47,0
139204,3,3,11.37,3,59,3311,13.11,0.00,0.00,3.58,1.0000,40.50,0,0,992,992,64.7,65.1,54,45.236,95.162,16.47,0
139307,3,3,11.37,3,59,3327,13.08,0.00,0.00,3.58,1.0000,40.50,0,0,992,992,64.7,65.1,54,44.385,95.162,16.47,0
139411,3,3,11.37,3,59,3358,12.71,0.00,0.00,3.58,1.0000,40.50,0,0,992,992,64.7,65.1,54,44.702,95.162,16.47,0
139516,3,3,11.37,3,59,3355,12.57,0.00,0.00,3.58,1.0000,40.50,0,0,992,992,64.7,65.1,54,44.600,95.162,16.47,0
139620,3,3,11.37,3,59,3327,12.57,0.00,0.00,3.58,1.0000,40.50,0,0,992,992,64.7,65.1,54,44.651,95.162,16.47,0
139725,3,3,11.37,3,59,3336,12.13,0.00,0.00,3.58,1.0000,40.50,0,0,992,960,64.7,65.1,54,44.385,95.162,16.47,0
139830,3,3,11.37,3,59,3348,12.56,0.00,0.00,3.33,1.0000,40.50,0,0,992,992,64.7,65.1,54,44.385,95.162,16.47,0
139933,3,3,11.37,3,59,3353,12.10,0.00,0.00,3.33,1.0000,40.50,0,0,992,992,64.7,65.1,54,44.549,95.162,16.47,0
140038,3,3,11.37,3,59,3386,12.09,0.00,0.00,3.33,1.0000,40.50,0,0,992,992,64.7,65.1,54,44.067,95.162,16.47,0
140143,3,3,11.37,3,59,3386,11.84,0.00,0.00,3.33,1.0000,40.50,0,0,992,960,64.7,65.1,54,44.283,95.162,16.47,0
140247,3,3,11.37,3,59,3391,11.87,0.00,0.00,3.33,1.0000,40.50,0,0,992,992,64.7,65.1,54,44.436,95.162,16.47,0
140351,3,3,11.37,3,59,3360,12.10,0.00,0.00,3.33,1.0000,40.50,0,0,992,992,64.7,65.1,54,44.549,95.162,16.47,0
140455,3,3,11.37,3,59,3362,12.08,0.00,0.00,3.33,1.0000,40.50,0,0,992,992,64.7,65.1,54,44.600,95.162,16.47,0
140559,3,3,11.37,3,59,3366,12.33,0.00,0.00,3.33,1.0000,40.50,0,0,992,992,64.7,65.1,54,44.016,95.162,16.47,0
140663,3,3,11.37,3,59,3370,12.33,0.00,0.00,3.33,1.0000,40.50,0,0,992,960,64.7,65.1,54,44.067,95.162,16.47,0
140768,3,3,11.37,3,59,3374,12.10,0.00,0.00,3.33,1.0000,40.50,0,0,992,992,64.7,65.1,54,43.483,95.162,16.47,0
140872,3,3,11.37,3,59,3405,12.10,0.00,0.00,3.33,1.0000,40.50,0,0,992,992,64.7,65.1,54,44.498,95.162,16.47,0
140976,3,3,11.37,3,59,3403,12.08,0.00,0.00,3.33,1.0000,40.50,0,0,992,992,64.7,65.1,54,44.283,95.162,16.47,0
141081,3,3,11.37,3,59,3370,12.10,0.00,0.00,3.33,1.0000,40.50,0,0,992,960,64.7,65.1,54,44.232,95.162,16.47,0
141185,3,3,11.37,3,59,3370,12.10,0.00,0.00,3.33,1.0000,40.50,0,0,992,992,64.7,65.1,54,43.381,95.162,16.08,0
141289,3,3,11.37,3,59,3368,12.09,0.00,0.00,3.33,1.0000,40.50,0,0,992,992,64.7,65.1,55,43.698,95.162,16.08,0
141394,3,3,11.37,3,59,3374,12.11,0.00,0.00,3.33,1.0000,40.50,0,0,992,992,64.7,65.1,55,43.698,95.162,16.47,0
141497,3,3,11.37,3,59,3376,12.09,0.00,0.00,3.33,1.0000,40.50,0,0,992,992,64.7,65.1,55,44.129,95.162,16.47,0
141601,3,3,11.37,3,59,3378,12.09,0.00,0.00,3.33,1.0000,40.50,0,0,992,960,64.7,65.1,55,44.232,95.162,16.47,0
141706,3,3,11.37,3,59,3408,12.11,0.00,0.00,3.33,1.0000,40.50,0,0,992,992,64.7,65.1,55,43.381,95.162,16.47,0
141810,3,3,11.37,3,59,3411,12.09,0.00,0.00,3.33,1.0000,40.50,0,0,992,992,64.7,65.1,55,43.330,95.162,16.47,0
141914,3,3,11.37,3,59,3412,12.11,0.00,0.00,3.33,1.0000,40.50,0,0,992,992,64.7,65.1,55,43.534,95.162,16.47,0
142019,3,3,11.37,3,59,3380,12.11,0.00,0.00,3.33,1.0000,40.50,0,0,992,992,64.7,65.1,55,44.067,95.162,16.47,0
142124,3,3,11.37,3,60,3382,12.09,0.00,0.00,3.33,1.0000,40.50,0,0,992,960,64.7,65.1,55,44.498,95.162,16.47,0
142227,3,3,11.37,3,60,3381,12.08,0.00,0.00,3.33,1.0000,40.50,0,0,992,960,64.7,65.1,55,44.283,95.162,16.47,0
142332,3,3,11.37,3,60,3383,11.84,0.00,0.00,3.33,1.0000,40.50,0,0,992,992,64.7,65.1,55,44.016,95.162,16.47,0
142437,3,3,11.37,3,60,3381,12.10,0.00,0.00,3.33,1.0000,40.50,0,0,992,960,64.7,65.1,55,43.216,95.162,16.47,0
142541,3,3,11.37,3,60,3381,12.11,0.00,0.00,3.33,1.0000,40.50,0,0,992,960,64.7,65.1,55,43.647,95.162,16.47,0
142646,3,3,11.37,3,60,3380,12.10,0.00,0.00,3.33,1.0000,40.50,0,0,992,992,64.7,65.1,55,43.432,95.162,16.47,0
142749,3,3,11.37,3,60,3409,12.35,0.00,0.00,3.33,1.0000,40.50,0,0,992,992,64.7,65.1,55,43.483,95.162,16.47,0
142853,3,3,11.37,3,60,3405,12.10,0.00,0.00,3.33,1.0000,40.50,0,0,992,992,64.7,65.1,55,44.180,95.162,16.47,0
142958,3,3,11.37,3,60,3407,12.07,0.00,0.00,3.33,1.0000,40.50,0,0,992,960,64.7,65.1,55,44.232,95.162,16.47,0
143063,3,3,10.98,3,60,3375,12.10,0.00,0.00,3.33,1.0000,40.50,0,0,992,992,64.7,65.1,55,43.698,95.162,16.47,0
143166,3,3,3.14,3,60,3378,12.10,0.00,0.00,3.33,1.0000,40.50,0,0,992,992,64.7,65.1,55,40.000,95.162,14.90,0
143270,3,3,0.00,3,60,3339,12.11,0.00,0.00,2.30,1.0000,41.00,0,0,992,992,64.7,65.1,55,24.587,95.162,7.45,0
143374,3,3,0.00,3,60,3153,12.10,0.00,0.00,1.79,1.0000,43.00,0,0,992,960,64.7,65.1,55,16.378,95.162,4.71,0
143479,1,1,0.00,1,60,2893,13.10,0.00,0.00,0.77,1.0000,15.00,63,0,32,480,0.0,0.0,55,11.295,95.162,4.71,0
143583,1,1,0.00,1,60,2669,14.08,0.00,0.00,0.77,1.0000,15.00,63,0,0,0,0.0,0.0,55,9.107,95.162,4.71,0
143688,1,1,0.00,1,60,2487,14.60,0.00,0.00,0.77,1.0000,15.00,63,0,0,0,0.0,0.0,55,12.884,95.162,7.06,0
143793,1,1,0.00,1,60,2324,14.57,0.00,0.00,0.77,1.0000,15.00,63,0,256,256,20.0,20.0,55,10.962,95.162,4.31,0
143897,1,1,0.00,1,60,2128,14.59,0.00,0.00,0.77,1.0000,15.00,63,0,256,256,19.6,19.6,55,14.488,95.162,6.67,0
144002,1,1,0.00,1,60,1930,14.11,0.00,0.00,0.77,1.0000,15.00,63,0,256,256,19.2,19.2,55,13.519,95.162,5.10,0
144107,1,1,0.00,1,60,1764,14.10,0.00,0.00,1.28,1.0000,15.00,0,0,256,256,18.8,18.8,55,15.107,95.162,5.88,0
144211,1,1,0.00,1,60,1610,14.60,0.00,0.00,1.54,1.0000,15.00,0,0,256,224,18.4,18.4,55,18.919,95.162,7.06,0
144316,1,1,0.00,1,60,1547,15.09,0.00,0.00,1.54,1.0000,15.00,0,0,224,224,18.0,18.0,55,16.680,95.162,4.31,0
144420,1,1,0.00,1,60,1429,16.33,0.00,0.00,1.54,1.0000,15.00,0,0,224,224,17.6,18.0,55,18.335,95.162,5.10,0
144523,1,1,0.00,1,60,1340,18.09,0.00,0.00,1.54,1.0000,15.00,0,0,224,224,17.3,17.6,55,20.877,95.162,5.10,0
144628,1,1,0.00,1,60,1259,0.00,0.00,0.00,1.79,1.0000,15.00,0,0,224,224,17.3,17.3,55,21.143,95.162,4.71,0
144732,1,1,0.00,1,60,1190,0.00,0.00,0.00,1.79,1.0000,15.00,0,0,224,224,16.9,17.3,55,22.465,95.162,5.10,0
144835,1,1,0.00,1,60,1121,0.00,0.00,0.00,1.79,1.0000,15.00,0,0,224,224,16.9,17.3,55,24.638,95.162,5.10,0
144939,1,1,0.00,1,60,1070,17.90,0.00,0.00,1.79,1.0000,15.00,0,0,224,224,16.9,16.9,55,26.144,95.162,5.10,0
145045,1,1,0.00,1,60,1037,16.66,0.00,0.00,2.05,1.0000,15.00,0,0,224,224,16.5,16.9,55,27.579,95.162,5.10,0
145148,1,1,0.00,1,60,1006,15.62,0.00,0.00,2.05,1.0000,15.00,0,0,224,192,16.5,16.9,55,28.132,95.162,4.71,0
145251,1,1,0.00,1,60,977,15.58,0.00,0.00,2.05,1.0000,15.00,0,0,224,224,16.5,16.5,55,28.716,95.162,4.71,0
145355,1,1,0.00,1,60,962,15.61,0.00,0.00,2.05,1.0000,15.00,0,0,192,224,16.5,16.5,55,29.085,95.162,4.71,0
145459,1,1,0.00,1,60,947,15.35,0.00,0.00,2.05,1.0000,15.00,0,0,192,192,16.5,16.5,55,29.669,95.162,4.71,0
145563,1,1,0.00,1,60,933,14.58,0.00,0.00,2.05,1.0000,15.00,0,0,192,192,16.1,16.5,55,30.305,95.162,4.71,0
145667,1,1,0.00,1,60,924,14.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,16.1,16.5,55,30.756,95.162,4.71,0
145770,1,1,0.00,1,60,912,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,16.1,16.5,55,30.325,95.162,4.31,0
145875,1,1,0.00,1,60,908,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,16.1,16.5,55,30.940,95.162,4.31,0
145979,1,1,0.00,1,60,905,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,16.1,16.5,55,30.940,95.162,4.31,0
146083,1,1,0.00,1,60,890,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,16.1,16.1,55,31.042,95.162,4.31,0
146186,1,1,0.00,1,60,888,15.14,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,16.1,16.1,55,31.309,95.162,4.31,0
146291,1,1,0.00,1,60,881,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,16.1,16.1,55,31.227,95.162,4.31,0
146394,1,1,0.00,1,60,879,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,16.1,16.1,55,31.627,95.162,4.31,0
146499,1,1,0.00,1,60,872,14.96,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,16.1,16.1,55,31.944,95.162,4.31,0
146603,1,1,0.00,1,60,871,14.86,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,16.1,16.1,55,31.944,95.162,4.31,0
146708,1,1,0.00,1,60,868,14.74,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,16.1,16.1,55,31.627,95.162,4.31,0
146811,1,1,0.00,1,60,868,14.94,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,16.1,16.1,55,31.309,95.162,4.31,0
146915,1,1,0.00,1,60,866,14.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,16.1,16.1,55,31.709,95.162,4.31,0
147019,1,1,0.00,1,60,860,14.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,16.1,16.1,55,31.309,95.162,4.31,0
147123,1,1,0.00,1,60,856,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,16.1,16.1,55,31.627,95.162,4.31,0
147227,1,1,0.00,1,60,849,14.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,55,31.627,95.162,4.31,0
147331,1,1,0.00,1,60,843,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,55,32.180,95.162,4.31,0
147434,1,1,0.00,1,60,843,14.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,55,32.846,95.162,4.31,0
147539,1,1,0.00,1,60,843,14.81,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,55,32.580,95.162,4.31,0
147643,1,1,0.00,1,60,848,14.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,55,32.897,95.162,4.31,0
147747,1,1,0.00,1,60,847,14.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,55,32.897,95.162,4.31,0
147850,1,1,0.00,1,60,850,14.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,55,32.631,95.162,4.31,0
147955,1,1,0.00,1,60,856,14.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,55,32.846,95.162,4.31,0
148059,1,1,0.00,1,60,862,14.07,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,55,31.913,95.162,4.31,0
148162,1,1,0.00,1,60,858,14.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,55,31.944,95.162,4.31,0
148266,1,1,0.00,1,60,859,14.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,55,31.944,95.162,4.31,0
148370,1,1,0.00,1,60,860,14.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,55,31.893,95.162,4.31,0
148475,1,1,0.00,1,60,858,14.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,55,31.627,95.162,4.31,0
148578,1,1,0.00,1,60,848,14.55,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,55,31.893,95.162,4.31,0
148682,1,1,0.00,1,60,850,14.32,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,55,31.627,95.162,4.31,0
148786,1,1,0.00,1,60,849,14.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,55,31.678,95.162,4.31,0
148890,1,1,0.00,1,60,848,14.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,55,31.944,95.162,4.31,0
148994,1,1,0.00,1,60,844,14.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,55,31.995,95.162,4.31,0
