Time (msec),Battery Voltage (V),CL/OL Fueling* (status),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),Factory Processed MAP (4-byte)* (psi absolute),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Mass Airflow (g/s),Throttle Opening Angle (%),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
243972,14.48,7,1,50,0.63,1349,14.53,30080,5.36,1.01,0.6455,2.82,2.0808,33.33,15.00,22,14.28,8.24,0.0000
244076,14.40,7,1,50,0.63,1352,14.35,29824,5.37,1.01,0.6430,2.82,2.0838,33.33,15.00,22,14.31,8.24,0.0000
244180,14.40,7,1,50,0.63,1344,14.32,28160,5.37,1.01,0.6502,2.82,2.0857,33.33,15.00,23,14.22,8.24,0.0000
244284,14.40,7,1,50,0.63,1353,14.53,29952,5.37,1.01,0.6408,2.82,2.0885,33.33,15.00,23,14.33,8.24,0.0000
244387,14.48,7,1,50,0.63,1353,14.64,30144,5.37,1.01,0.6360,2.82,2.0897,33.33,15.00,23,14.33,8.24,0.0000
244492,14.40,7,1,50,0.63,1354,14.57,30144,5.37,1.01,0.6408,2.82,2.0910,33.33,15.00,23,14.34,8.24,0.0000
244596,14.40,7,1,50,0.63,1351,14.58,30080,5.37,1.01,0.6408,2.82,2.0900,33.33,15.00,22,14.31,8.24,0.0000
244699,14.40,7,1,50,0.63,1360,14.64,30144,5.37,1.01,0.6455,2.82,2.0892,33.33,15.00,22,14.27,8.24,0.0000
244804,14.40,7,1,50,0.63,1348,14.56,30016,5.37,1.01,0.6408,2.82,2.0875,33.33,15.00,22,14.26,8.24,0.0000
244907,14.40,7,1,50,0.63,1357,14.60,30080,5.37,1.01,0.6573,2.82,2.0890,33.33,15.00,23,14.39,8.24,0.0000
245012,14.40,7,1,50,0.63,1350,14.63,30144,5.37,1.01,0.6382,2.82,2.0875,33.33,15.00,23,14.29,8.24,0.0000
245115,14.40,7,1,50,0.63,1349,14.83,31040,5.37,1.01,0.6408,2.82,2.0885,33.33,15.00,23,14.27,8.24,0.0000
245220,14.40,7,1,50,0.63,1353,14.53,29952,5.37,1.01,0.6408,2.82,2.0900,33.33,15.00,22,14.33,8.24,0.0000
245323,14.40,7,1,50,0.63,1352,14.62,29824,5.38,1.01,0.6408,2.82,2.0925,33.33,15.00,22,14.32,8.24,0.0000
245428,14.40,7,1,50,0.63,1358,14.56,29952,5.37,1.01,0.6408,2.82,2.0907,33.33,15.00,22,14.24,8.24,0.0000
245531,14.40,7,1,50,0.63,1361,14.59,30016,5.37,1.01,0.6502,2.82,2.0882,33.33,15.00,23,14.29,8.24,0.0000
245634,14.32,7,1,50,0.63,1358,14.57,29888,5.36,1.01,0.6382,2.82,2.0863,33.33,15.00,23,14.24,8.24,0.0000
245739,14.32,7,1,50,0.63,1354,14.57,30080,5.35,1.01,0.6408,2.82,2.0848,33.33,15.00,23,14.19,8.24,0.0000
245843,14.40,7,1,50,0.63,1363,14.54,30080,5.36,1.01,0.6408,2.82,2.0812,33.33,15.00,22,14.32,8.24,0.0000
245947,14.16,7,1,50,0.63,1360,14.63,29696,5.35,1.01,0.6525,2.82,2.0795,33.33,15.00,22,14.27,8.24,0.0000
246050,14.40,7,1,50,0.63,1361,14.58,30144,5.32,1.01,0.6382,2.82,2.0783,33.33,15.00,22,14.29,8.24,0.0000
246155,14.48,7,1,50,0.63,1364,14.57,30016,5.34,1.01,0.6478,2.82,2.0773,33.33,15.00,23,14.33,8.24,0.0000
246259,14.40,7,1,50,0.63,1355,14.33,28352,5.34,1.01,0.6408,2.82,2.0773,33.33,15.00,23,14.35,8.24,0.0000
246363,14.48,7,1,50,0.63,1346,14.09,25408,5.34,1.01,0.6478,2.82,2.0745,33.33,15.00,23,14.10,8.24,0.0000
246466,14.40,7,1,50,0.63,1346,14.60,29952,5.34,1.01,0.6382,2.82,2.0783,33.33,15.00,23,14.24,8.24,0.0000
246571,14.48,7,1,50,0.63,1341,14.45,29696,5.37,1.01,0.6478,2.82,2.0823,33.33,15.00,22,14.17,8.24,0.0000
246674,14.40,7,1,50,0.63,1348,14.45,27072,5.38,1.01,0.6382,2.82,2.0860,33.33,15.00,22,14.26,8.24,0.0000
246779,14.48,7,1,50,0.63,1355,14.59,29952,5.38,1.01,0.6525,2.82,2.0905,33.33,15.00,23,14.51,8.24,0.0000
246882,14.40,7,1,50,0.64,1352,14.56,29696,5.37,1.01,0.6408,2.82,2.0928,33.33,15.00,23,14.32,8.24,0.0000
246986,14.48,7,1,50,0.63,1351,14.53,30080,5.37,1.01,0.6382,2.82,2.0935,33.33,15.00,23,14.45,8.24,0.0000
247090,14.40,7,1,50,0.64,1362,14.59,29952,5.37,1.01,0.6408,2.82,2.0930,33.33,15.00,23,14.30,8.24,0.0000
247198,14.40,7,1,50,0.63,1357,14.80,30016,5.36,1.01,0.6382,2.82,2.0882,33.33,15.00,23,14.23,8.24,0.0000
247299,14.32,7,1,50,0.63,1362,14.58,31744,5.35,1.01,0.6598,2.82,2.0855,33.33,15.00,23,14.30,8.24,0.0000
247403,14.40,7,1,50,0.63,1355,14.64,29824,5.36,1.01,0.6382,2.82,2.0870,33.33,15.00,23,14.36,8.24,0.0000
247507,14.40,7,1,50,0.63,1351,14.07,30016,5.35,1.01,0.6408,2.82,2.0857,33.33,15.00,23,14.30,8.24,0.0000
247611,14.40,7,1,51,0.63,1358,14.58,27008,5.36,1.01,0.6408,2.82,2.0833,33.33,15.00,23,14.40,8.24,0.0000
247715,14.40,7,1,51,0.63,1352,14.64,30144,5.36,1.01,0.6455,2.82,2.0852,33.33,15.00,23,14.32,8.24,0.0000
247819,14.40,7,1,51,0.63,1355,14.56,29824,5.36,1.01,0.6382,2.82,2.0855,33.33,15.00,23,14.36,8.24,0.0000
247923,14.32,7,1,51,0.63,1362,14.59,30080,5.35,1.01,0.6645,2.82,2.0845,33.33,15.00,23,14.30,8.24,0.0000
248026,14.32,7,1,51,0.63,1360,14.64,29696,5.36,1.01,0.6408,2.82,2.0852,33.33,15.00,23,14.27,8.24,0.0000
248131,14.24,7,1,51,0.63,1354,14.56,30080,5.34,1.01,0.6430,2.82,2.0815,33.33,15.00,23,14.20,8.24,0.0000
248234,14.40,7,1,51,0.63,1366,14.12,27008,5.32,1.01,0.6408,2.82,2.0795,33.33,15.00,23,14.36,8.24,0.0000
248339,14.40,7,1,51,0.63,1364,14.33,29760,5.32,1.01,0.6408,2.82,2.0787,33.33,15.00,23,14.32,8.24,0.0000
248443,14.40,7,1,51,0.63,1368,14.33,28160,5.31,1.01,0.6550,2.82,2.0762,33.33,15.00,23,14.24,8.24,0.0000
248547,14.40,7,1,51,0.63,1361,14.59,30016,5.31,1.01,0.6360,2.82,2.0722,33.33,15.00,23,14.29,8.24,0.0000
248651,14.32,7,1,51,0.63,1354,14.63,30144,5.31,1.01,0.6408,2.82,2.0728,33.33,15.00,23,14.20,8.24,0.0000
248756,14.40,7,1,51,0.63,1364,14.57,30080,5.32,1.01,0.6430,2.82,2.0745,33.33,15.00,23,14.33,8.24,0.0000
248859,14.40,7,1,51,0.63,1359,14.59,29952,5.31,1.01,0.6550,2.82,2.0747,33.33,15.00,23,14.26,8.24,0.0000
248963,14.32,7,1,51,0.63,1361,14.55,29888,5.32,1.01,0.6360,2.82,2.0728,33.33,15.00,23,14.14,8.24,0.0000
249067,14.24,7,1,51,0.63,1362,14.57,30144,5.32,1.01,0.6455,2.82,2.0735,33.33,15.00,22,14.31,8.24,0.0000
249171,14.32,7,1,51,0.63,1356,14.30,29952,5.34,1.01,0.6430,2.82,2.0737,33.33,15.00,23,14.23,8.24,0.0000
249275,14.32,7,1,51,0.63,1354,14.56,28544,5.32,1.01,0.6550,2.82,2.0753,33.33,15.00,23,14.19,8.24,0.0000
249379,14.40,7,1,51,0.63,1365,14.69,31552,5.39,1.01,0.6360,2.82,2.0805,33.33,15.00,23,14.79,8.63,0.0182
249483,14.40,7,1,51,0.64,1373,14.59,29952,5.58,1.04,0.6430,2.82,2.2208,33.33,19.50,23,15.66,9.02,0.0411
249587,14.40,7,1,51,0.66,1400,14.56,29760,5.76,1.06,0.6502,2.82,2.3062,33.33,19.00,23,16.51,9.41,0.0466
249690,14.40,7,1,51,0.68,1438,14.55,30144,5.85,1.05,0.6382,3.07,2.3615,33.33,19.00,23,17.25,9.41,0.0419
249795,14.48,7,1,51,0.70,1474,14.53,30144,5.85,1.05,0.6430,3.07,2.3853,33.33,18.50,23,17.81,9.41,0.0319
249899,14.24,7,1,51,0.71,1508,15.10,33216,5.85,1.04,0.6408,3.07,2.3672,33.33,19.00,23,18.16,9.41,0.0132
250003,14.32,7,1,51,0.71,1550,15.14,33600,5.78,1.02,0.6645,3.07,2.3740,33.33,19.00,23,18.46,9.41,0.0117
250106,14.24,7,1,51,0.71,1568,15.59,36480,5.66,1.02,0.6455,3.07,2.3578,33.33,19.50,23,18.38,9.41,0.0094
250211,14.32,7,1,51,0.70,1588,15.56,36352,5.59,1.02,0.6382,3.07,2.3275,33.33,20.00,23,18.28,9.41,0.0068
250314,14.40,7,1,51,0.70,1604,15.13,33600,5.47,1.00,0.6408,3.07,2.2715,33.33,20.50,23,17.97,9.41,-0.0131
250418,14.32,7,1,51,0.68,1624,15.02,33344,5.38,0.99,0.6360,2.82,2.2120,33.33,21.00,23,17.91,9.41,-0.0179
250522,14.40,7,1,51,0.67,1638,14.33,28224,5.32,0.99,0.6430,2.82,2.1723,33.33,21.50,23,17.62,9.41,-0.0195
250627,14.40,7,1,51,0.66,1638,14.19,28544,5.24,0.99,0.6598,2.82,2.1285,33.33,22.00,23,17.43,9.41,-0.0174
250730,14.40,7,1,51,0.65,1646,14.11,26816,5.19,0.99,0.6430,2.82,2.0865,33.33,22.50,23,17.12,9.41,-0.0200
250834,14.40,7,1,51,0.64,1649,14.10,27008,5.16,1.01,0.6382,2.82,2.0958,33.33,23.00,23,17.13,9.41,-0.0013
250938,14.40,7,1,51,0.63,1655,14.12,26944,5.11,1.01,0.6573,2.82,2.0657,33.33,23.50,23,16.98,9.41,-0.0012
251042,14.16,7,1,51,0.62,1660,14.10,26624,5.08,1.01,0.6360,2.82,2.0455,33.33,24.00,23,16.82,9.41,-0.0009
251146,14.40,7,1,51,0.62,1674,14.09,26880,5.05,1.01,0.6360,2.56,2.0288,33.33,24.00,23,16.89,9.41,-0.0009
251250,14.40,7,1,51,0.61,1683,14.07,26880,5.02,1.01,0.6668,2.56,2.0093,33.33,24.50,23,16.94,9.41,-0.0008
251353,14.32,7,1,51,0.61,1683,14.36,28224,4.99,1.01,0.6430,2.56,1.9950,33.33,24.50,23,16.75,9.41,0.0000
251458,14.32,7,1,51,0.60,1680,14.10,28416,4.99,1.01,0.6455,2.56,1.9828,33.33,25.00,23,16.56,9.41,0.0000
251561,14.40,7,1,51,0.60,1686,14.11,26880,4.99,1.01,0.6550,2.56,1.9752,33.33,25.00,23,16.77,9.41,0.0000
251666,14.40,7,1,51,0.60,1690,14.10,26816,5.01,1.01,0.6335,2.56,1.9815,33.33,25.00,23,16.97,9.80,0.0000
251769,14.40,7,1,51,0.60,1700,14.09,27072,5.09,1.01,0.6550,2.56,1.9935,33.33,25.00,23,17.39,9.80,0.0000
251874,14.16,7,1,51,0.61,1712,14.59,29696,5.14,1.01,0.6430,2.56,2.0020,33.33,25.00,23,17.44,9.80,0.0000
251977,14.40,7,1,51,0.61,1724,14.57,29824,5.14,1.01,0.6525,2.56,2.0057,33.33,25.00,23,17.51,9.80,0.0000
252081,14.16,7,1,51,0.61,1732,15.12,33536,5.14,1.01,0.6335,2.56,2.0063,33.33,25.00,23,17.54,9.80,0.0000
252185,14.40,7,1,51,0.61,1745,15.13,33472,5.13,1.01,0.6430,2.56,2.0075,33.33,25.00,23,17.60,9.80,0.0000
252289,14.32,7,1,51,0.60,1752,15.10,33472,5.12,1.01,0.6408,2.56,1.9885,33.33,25.50,23,17.45,9.80,0.0000
252394,14.40,7,1,51,0.60,1764,15.11,33600,5.09,1.01,0.6573,2.56,1.9750,33.33,25.50,23,17.50,9.80,0.0000
252497,14.40,7,1,51,0.60,1771,15.11,33536,5.05,1.01,0.6430,2.56,1.9675,33.33,25.50,23,17.35,9.80,0.0000
252601,14.40,7,1,51,0.59,1788,14.97,33472,5.04,1.01,0.6430,2.56,1.9460,33.33,26.00,23,17.42,9.80,0.0000
252705,14.32,7,1,51,0.59,1796,14.87,32000,5.00,1.01,0.6430,2.56,1.9333,33.33,26.00,23,17.45,9.80,0.0000
252809,14.40,7,1,51,0.58,1799,15.14,33408,4.99,1.01,0.6408,2.56,1.9205,33.33,26.50,23,17.09,9.80,0.0000
252912,14.40,7,1,51,0.58,1806,15.11,33280,4.96,1.01,0.6478,2.56,1.9070,33.33,26.50,23,17.31,9.80,0.0000
253017,14.32,7,1,51,0.58,1800,15.12,33600,4.96,1.01,0.6478,2.56,1.8993,33.33,26.50,23,17.28,9.80,0.0000
253120,14.40,7,1,51,0.57,1800,15.12,33344,4.94,1.01,0.6455,2.56,1.8885,33.33,27.00,23,16.91,9.80,0.0000
253225,14.40,7,1,51,0.57,1804,15.11,33344,4.91,1.01,0.6382,2.56,1.8768,33.33,27.00,23,16.93,9.80,0.0000
253329,14.32,7,1,51,0.57,1810,15.58,33600,4.90,1.01,0.6645,2.56,1.8662,33.33,27.00,23,16.95,9.80,0.0000
253433,14.40,7,1,51,0.57,1810,15.11,36352,4.91,1.01,0.6335,2.56,1.8578,33.33,27.00,23,16.95,9.80,0.0000
253536,14.16,7,1,51,0.56,1824,14.98,33600,4.88,1.01,0.6455,2.56,1.8513,33.33,27.50,23,17.00,9.80,0.0000
253641,14.40,7,1,51,0.56,1830,15.61,35392,4.90,1.01,0.6645,2.56,1.8510,33.33,27.50,23,17.21,10.20,0.0000
253744,14.32,7,1,51,0.56,1824,15.58,36544,4.94,1.01,0.6455,2.56,1.8590,33.33,27.50,23,17.38,10.20,0.0000
253848,14.40,7,1,51,0.57,1828,15.57,38208,5.00,1.01,0.6382,2.56,1.8718,33.33,27.00,23,17.40,10.20,0.0000
253952,14.16,7,1,51,0.57,1837,15.60,36736,5.01,1.01,0.6455,2.56,1.8730,33.33,27.00,23,17.62,10.20,0.0000
254056,14.40,7,1,51,0.57,1858,15.59,36480,5.02,1.01,0.6430,2.56,1.8850,33.33,27.00,23,17.70,10.20,0.0000
254160,14.32,7,1,51,0.57,1870,15.57,36480,5.04,1.01,0.6430,2.56,1.8840,33.33,27.50,23,17.56,10.20,0.0000
254264,14.32,7,1,51,0.57,1870,15.59,36800,5.01,1.01,0.6502,2.56,1.8775,33.33,27.50,23,17.75,10.20,0.0000
254369,14.40,7,1,51,0.57,1875,15.68,36480,5.00,1.01,0.6645,2.56,1.8673,33.33,27.50,23,17.57,10.20,0.0000
254473,14.40,7,1,51,0.56,1894,16.11,40384,4.98,1.01,0.6408,2.56,1.8553,33.33,27.50,23,17.41,10.20,0.0000
254578,14.32,7,1,51,0.56,1898,16.24,40320,4.96,1.01,0.6430,2.56,1.8465,33.33,28.00,23,17.66,10.20,0.0000
254681,14.16,7,1,51,0.56,1892,16.03,40128,4.96,1.01,0.6382,2.56,1.8368,33.33,28.00,23,17.44,10.20,0.0000
254786,14.24,7,1,51,0.56,1897,15.87,38592,4.91,1.01,0.6408,2.56,1.8273,33.33,28.00,23,17.46,10.20,0.0000
254890,14.32,7,1,51,0.55,1914,16.23,39168,4.91,1.01,0.6408,2.56,1.8200,33.33,28.50,23,17.52,10.20,0.0000
254994,14.40,7,1,51,0.55,1904,16.10,40064,4.91,1.01,0.6408,2.56,1.8110,33.33,28.50,23,17.29,10.20,0.0000
255098,14.40,7,1,51,0.55,1907,16.24,40192,4.91,1.01,0.6382,2.56,1.8048,33.33,28.50,23,17.31,10.20,0.0000
255203,14.40,7,1,51,0.55,1920,16.24,40384,4.90,1.01,0.6382,2.56,1.7973,33.33,28.50,23,17.35,10.20,0.0000
255306,14.40,7,1,51,0.54,1912,16.10,40064,4.90,1.01,0.6408,2.56,1.7925,33.33,28.50,23,17.32,10.20,0.0000
255411,14.24,7,1,51,0.54,1912,16.02,40192,4.86,1.01,0.6408,2.30,1.7883,33.33,28.50,23,17.32,10.20,0.0000
255515,14.24,7,1,51,0.54,1928,16.23,40064,4.85,1.01,0.6408,2.30,1.7857,33.33,29.00,23,17.37,10.20,0.0000
255619,14.32,7,1,51,0.54,1918,16.10,40128,4.88,1.01,0.6382,2.30,1.7795,33.33,29.00,23,17.15,10.20,0.0000
255723,14.32,7,1,51,0.54,1917,16.02,40320,4.86,1.01,0.6408,2.30,1.7755,33.33,29.00,23,17.15,10.20,0.0000
255827,14.32,7,1,51,0.54,1930,16.59,43072,4.86,1.01,0.6408,2.30,1.7737,33.33,29.00,23,17.38,10.20,0.0000
255930,14.32,7,1,51,0.54,1920,16.56,43200,4.86,1.01,0.6430,2.30,1.7712,33.33,29.00,23,17.16,10.20,0.0000
256035,14.40,7,1,51,0.54,1921,16.38,41856,4.86,1.01,0.6382,2.30,1.7703,33.33,29.00,23,17.16,10.20,0.0000
256138,14.24,7,1,51,0.54,1931,16.11,41664,4.85,1.01,0.6382,2.30,1.7697,33.33,29.00,23,17.19,10.20,0.0000
256243,14.24,7,1,51,0.54,1922,16.11,39936,4.86,1.01,0.6382,2.30,1.7680,33.33,29.00,23,17.16,10.20,0.0000
256347,14.24,7,1,51,0.54,1921,16.23,40064,4.86,1.01,0.6382,2.30,1.7648,33.33,29.00,23,17.16,10.20,0.0000
256452,14.24,7,1,51,0.54,1934,16.10,40000,4.84,1.01,0.6382,2.30,1.7630,33.33,29.00,23,17.20,10.20,0.0000
256555,14.16,7,1,51,0.53,1922,16.11,40192,4.84,1.01,0.6360,2.30,1.7635,33.33,29.00,23,17.16,10.20,0.0000
256659,14.16,7,1,51,0.53,1924,16.13,40064,4.85,1.01,0.6360,2.30,1.7635,33.33,29.00,23,17.17,10.20,0.0000
256764,14.16,7,1,51,0.53,1936,16.55,40128,4.85,1.01,0.6382,2.30,1.7625,33.33,29.00,23,17.21,10.20,0.0000
256867,14.16,7,1,51,0.54,1922,15.87,42944,4.83,1.01,0.6360,2.30,1.7645,33.33,29.00,23,17.35,10.20,0.0000
256972,14.16,7,1,51,0.54,1922,16.24,38592,4.84,1.01,0.6382,2.30,1.7635,33.33,29.00,23,17.16,10.20,0.0000
257077,14.24,7,1,52,0.54,1933,16.11,40064,4.85,1.01,0.6408,2.30,1.7628,33.33,29.00,23,17.20,10.20,0.0000
257180,14.24,7,1,52,0.54,1922,16.02,40384,4.85,1.01,0.6408,2.30,1.7640,33.33,29.00,23,17.16,10.20,0.0000
257284,14.32,7,1,52,0.54,1938,16.13,39936,4.86,1.01,0.6408,2.30,1.7635,33.33,29.00,23,17.16,10.20,0.0000
257388,14.32,7,1,52,0.54,1926,16.10,40000,4.83,1.01,0.6408,2.30,1.7610,33.33,29.00,23,17.18,10.20,0.0000
257492,14.40,7,1,52,0.53,1927,16.02,40320,4.82,1.01,0.6645,2.30,1.7608,33.33,29.00,23,17.18,10.20,0.0000
257596,14.40,7,1,52,0.53,1939,16.11,39936,4.84,1.01,0.6620,2.30,1.7608,33.33,29.00,23,17.41,10.20,0.0000
257700,14.40,7,1,52,0.53,1928,16.10,40064,4.82,1.01,0.6502,2.30,1.7520,33.33,29.00,23,17.18,10.20,0.0000
257804,14.40,7,1,52,0.53,1927,16.02,40128,4.83,1.01,0.6430,2.30,1.7580,33.33,29.00,23,17.18,10.20,0.0000
257908,14.40,7,1,52,0.53,1940,16.70,43008,4.85,1.01,0.6382,2.30,1.7583,33.33,29.00,23,17.41,10.20,0.0000
258012,14.40,7,1,52,0.53,1928,16.57,43456,4.85,1.01,0.6455,2.30,1.7592,33.33,29.00,23,17.18,10.20,0.0000
258116,14.40,7,1,52,0.53,1929,16.54,43392,4.84,1.01,0.6502,2.30,1.7570,33.33,29.00,23,17.19,10.20,0.0000
258219,14.40,7,1,52,0.53,1940,16.46,41600,4.83,1.01,0.6525,2.30,1.7575,33.33,29.00,23,17.41,10.20,0.0000
258323,14.40,7,1,52,0.53,1929,16.57,44608,4.83,1.01,0.6620,2.30,1.7585,33.33,29.00,23,17.18,10.20,0.0000
258428,14.40,7,1,52,0.53,1929,16.70,43136,4.83,1.01,0.6645,2.30,1.7565,33.33,29.00,23,16.97,10.20,0.0000
258531,14.40,7,1,52,0.53,1941,16.09,43072,4.84,1.01,0.6668,2.30,1.7570,33.33,29.00,23,17.22,10.20,0.0000
258635,14.40,7,1,52,0.53,1928,16.56,40192,4.84,1.01,0.6525,2.30,1.7568,33.33,29.00,23,17.18,10.20,0.0000
258739,14.40,7,1,52,0.53,1928,16.13,43136,4.83,1.01,0.6455,2.30,1.7598,33.33,29.00,23,17.18,10.20,0.0000
258843,14.40,7,1,52,0.53,1943,16.10,40128,4.84,1.01,0.6408,2.30,1.7600,33.33,29.00,23,17.42,10.20,0.0000
258947,14.40,7,1,52,0.53,1930,16.46,40064,4.82,1.01,0.6502,2.30,1.7585,33.33,29.00,23,17.19,10.20,0.0000
259052,14.40,7,1,52,0.53,1932,16.44,41536,4.84,1.01,0.6478,2.30,1.7585,33.33,29.00,23,17.19,10.20,0.0000
259155,14.32,7,1,52,0.53,1942,16.11,43200,4.84,1.01,0.6573,2.30,1.7565,33.33,29.00,23,17.23,10.20,0.0000
259258,14.32,7,1,52,0.53,1932,16.02,40128,4.84,1.01,0.6645,2.30,1.7545,33.33,29.00,23,17.19,10.20,0.0000
259363,14.32,7,1,52,0.53,1930,16.13,40000,4.84,1.01,0.6668,2.30,1.7552,33.33,29.00,23,17.19,10.20,0.0000
259468,14.40,7,1,52,0.53,1930,16.58,42496,4.83,1.01,0.6478,2.30,1.7545,33.33,29.50,23,17.24,10.20,0.0000
259571,14.40,7,1,52,0.53,1930,16.49,43264,4.85,1.01,0.6382,2.30,1.7552,33.33,29.00,23,17.19,10.20,0.0000
259676,14.40,7,1,52,0.53,1942,16.48,43072,4.84,1.01,0.6382,2.30,1.7550,33.33,29.00,23,17.23,10.20,0.0000
259779,14.40,7,1,52,0.53,1932,16.57,43200,4.84,1.01,0.6360,2.30,1.7512,33.33,15.00,23,16.74,10.20,-0.0237
259884,14.40,7,1,52,0.51,1896,16.61,43392,4.43,0.95,0.6382,2.30,1.5415,33.33,15.00,23,14.08,8.24,-0.0670
259987,14.40,7,1,52,0.48,1851,16.58,43072,4.11,0.94,0.6620,2.05,1.4447,33.33,15.00,23,13.28,8.24,-0.0611
260093,14.40,7,1,52,0.45,1809,16.53,43008,4.01,0.97,0.6455,2.05,1.4155,33.33,15.00,23,12.72,8.24,-0.0358
260196,14.40,7,1,52,0.44,1754,15.97,40128,3.99,0.98,0.6360,2.05,1.4245,33.33,15.00,23,12.12,8.24,-0.0019
260300,14.40,7,1,52,0.43,1703,15.56,36352,3.97,1.01,0.6408,2.05,1.4133,33.33,15.00,23,12.14,8.24,-0.0011
260404,14.40,7,1,52,0.43,1645,14.61,36736,4.00,1.01,0.6408,2.05,1.4180,33.33,15.00,23,12.12,8.24,0.0000
260508,14.40,7,1,52,0.44,1589,14.59,30080,4.07,1.01,0.6430,2.05,1.4500,33.33,15.00,23,12.04,8.24,0.0000
260612,14.32,7,1,52,0.44,1548,14.57,30144,4.06,1.01,0.6408,2.05,1.4700,33.33,15.00,23,11.83,7.84,0.0021
260716,14.32,7,1,52,0.45,1504,14.54,30144,4.13,1.01,0.6360,2.05,1.4920,33.33,15.00,23,11.59,7.84,0.0034
260821,14.40,7,1,52,0.46,1464,14.59,30080,4.25,1.04,0.6360,2.30,1.5762,33.33,15.00,23,11.94,8.24,0.0401
260925,14.48,7,1,52,0.47,1437,15.10,30080,4.41,1.05,0.6382,2.30,1.6485,33.33,15.00,23,12.23,8.24,0.0511
261029,14.40,7,1,52,0.49,1399,15.10,33600,4.55,1.07,0.6478,2.30,1.7178,33.33,15.00,23,12.37,7.84,0.0598
261133,14.32,7,1,52,0.50,1386,14.88,31872,4.67,1.07,0.6430,2.30,1.7717,33.33,15.00,23,12.59,7.84,0.0564
261237,14.40,7,1,52,0.52,1364,15.10,31808,4.74,1.05,0.6408,2.30,1.7913,33.33,15.00,23,12.34,7.45,0.0472
261340,14.40,7,1,52,0.53,1354,15.15,33664,4.78,1.06,0.6360,2.56,1.8330,33.33,15.00,23,12.59,7.84,0.0457
261444,14.48,7,1,52,0.54,1344,15.58,36160,4.86,1.05,0.6430,2.56,1.8718,33.33,15.00,23,12.78,7.45,0.0450
261551,14.48,7,1,52,0.55,1324,15.11,33664,4.91,1.05,0.6360,2.56,1.8985,33.33,15.00,23,12.54,7.84,0.0399
261652,14.32,7,1,52,0.56,1311,15.60,36608,4.96,1.05,0.6478,2.56,1.9247,33.33,15.00,23,12.66,7.45,0.0397
261756,14.32,7,1,52,0.57,1312,15.58,36416,5.04,1.05,0.6360,2.56,1.9475,33.33,15.00,23,12.80,7.84,0.0417
261861,14.40,7,1,52,0.58,1298,15.57,36672,5.08,1.03,0.6382,2.56,1.9363,33.33,15.00,23,12.88,7.84,0.0198
261964,14.48,7,1,52,0.58,1295,15.64,36800,5.15,1.03,0.6408,2.56,1.9972,33.33,15.00,23,13.01,7.84,0.0397
262069,14.48,7,1,52,0.59,1299,15.12,33472,5.22,1.05,0.6335,2.56,2.0183,33.33,15.00,23,13.05,7.84,0.0199
262174,14.24,7,1,52,0.60,1306,15.45,33600,5.27,1.05,0.6382,2.82,2.0405,33.33,15.00,23,13.41,7.84,0.0376
262277,14.40,7,1,52,0.60,1302,15.83,36672,5.30,1.03,0.6408,2.82,2.0333,33.33,15.00,23,13.41,7.84,0.0196
262381,14.40,7,1,52,0.61,1307,15.20,38272,5.34,1.05,0.6408,2.56,2.0987,33.33,15.00,23,13.71,7.84,0.0379
262485,14.48,7,1,52,0.62,1310,15.12,33600,5.37,1.03,0.6502,2.82,2.0795,33.33,15.00,23,13.89,8.24,0.0190
262589,14.40,7,1,52,0.62,1327,15.14,33472,5.40,1.03,0.6360,2.82,2.0935,33.33,15.00,23,13.98,8.24,0.0181
262694,14.24,7,1,52,0.63,1332,15.10,33280,5.38,1.03,0.6455,2.82,2.1015,33.33,15.00,23,14.04,8.24,0.0168
262797,14.40,7,1,52,0.63,1344,15.60,33536,5.37,1.02,0.6430,2.82,2.1065,33.33,15.00,23,14.21,7.84,0.0155
262902,14.24,7,1,52,0.63,1356,15.60,36480,5.35,1.02,0.6455,2.82,2.1025,33.33,15.00,23,14.21,7.84,0.0139
263005,14.40,7,1,52,0.63,1359,15.12,36544,5.32,1.02,0.6360,2.82,2.0938,33.33,15.00,23,14.12,7.84,0.0119
263110,14.40,7,1,52,0.63,1360,15.58,33536,5.28,1.02,0.6382,2.82,2.0808,33.33,15.00,23,13.98,7.84,0.0100
263214,14.40,7,1,52,0.62,1369,14.87,34816,5.26,1.02,0.6430,2.82,2.0678,33.33,15.00,23,14.10,7.84,0.0084
263317,14.48,7,1,52,0.62,1359,14.77,31744,5.23,1.02,0.6360,2.82,2.0560,33.33,15.00,23,13.97,7.84,0.0069
263421,14.40,7,1,52,0.62,1366,15.15,33600,5.23,1.01,0.6430,2.82,2.0442,33.33,15.00,23,13.89,7.84,0.0055
