Time (msec),Accelerator Pedal Angle (%),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),Fuel Injector #1 Pulse Width (ms),IAM (4-byte)* (multiplier),Ignition Total Timing (degrees),SD Native MAP Input (D2WD610H diagnostic)* (kPa absolute),Throttle Opening Angle (%),Vehicle Speed (km/h),CL/OL Fueling* (status),Engine Load (4-Byte)* (g/rev),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Intake Air Temperature (C),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
245944,21.57,1,75,2340,12.12,0.00,0.00,7.17,1.0000,16.50,92.938,30.20,41,7,1.76,1.16,32,0.0060
246050,18.82,1,75,2332,12.10,0.00,0.00,7.17,1.0000,17.00,91.350,27.84,41,7,1.74,1.15,32,-0.0112
246152,18.82,1,75,2354,12.11,0.00,0.00,6.91,1.0000,17.00,90.079,26.67,42,7,1.70,1.14,32,-0.0227
246256,18.82,1,75,2332,12.11,0.00,0.00,6.91,1.0000,17.00,90.397,26.67,41,7,1.67,1.14,32,-0.0137
246361,18.82,1,75,2339,12.10,0.00,0.00,6.91,1.0000,17.00,90.397,26.67,41,7,1.65,1.16,32,0.0000
246464,16.47,1,75,2342,12.14,0.00,0.00,6.91,1.0000,17.50,89.444,26.67,42,7,1.65,1.16,32,0.0000
246570,9.80,1,75,2340,12.11,0.00,0.00,6.66,1.0000,17.50,80.231,20.39,42,7,1.64,1.13,32,0.0000
246673,9.80,1,75,2315,12.10,0.00,0.00,5.63,1.0000,18.00,69.748,17.25,41,7,1.56,1.03,32,-0.1078
246778,9.80,1,75,2343,11.55,0.00,0.00,5.38,1.0000,19.50,66.253,17.25,42,7,1.41,1.05,32,-0.0973
246882,10.20,1,75,2338,11.32,0.00,0.00,5.12,1.0000,21.50,64.983,17.25,41,7,1.32,1.07,32,-0.0644
246985,25.88,1,75,2318,11.57,0.00,0.00,5.38,1.0000,23.00,71.018,20.78,41,7,1.26,1.11,32,-0.0367
247089,36.86,1,75,2325,11.57,0.00,0.00,6.14,1.0000,22.50,92.620,32.55,41,7,1.29,1.22,32,0.0636
247193,38.82,1,75,2337,11.11,0.00,0.00,7.17,1.0000,19.00,98.656,45.88,41,7,1.50,1.24,32,0.0928
247297,38.82,1,75,2330,12.31,0.00,0.00,7.42,1.0000,17.00,99.927,48.24,42,7,1.67,1.21,32,0.0564
247401,38.82,1,75,2310,12.22,0.00,0.00,7.68,1.0000,17.00,100.880,47.84,42,7,1.76,1.20,32,0.0342
247506,38.82,1,75,2360,12.57,0.00,0.00,7.68,1.0000,16.50,100.245,47.84,42,7,1.80,1.19,32,0.0235
247611,38.82,1,75,2318,12.11,0.00,0.00,7.68,1.0000,16.50,100.245,47.84,42,7,1.83,1.19,32,0.0130
247714,40.78,1,75,2428,12.11,0.00,0.00,7.68,1.0000,16.50,102.151,48.24,42,7,1.84,1.18,32,0.0111
247818,41.57,1,75,2423,12.12,0.00,0.00,7.94,1.0000,16.50,101.833,50.20,42,7,1.86,1.18,32,0.0155
247921,47.06,1,75,2380,12.11,0.00,0.00,7.94,1.0000,16.50,101.833,53.33,42,7,1.87,1.19,32,0.0088
248026,49.80,1,75,2382,12.09,0.00,0.00,7.94,1.0000,16.50,103.739,58.04,43,7,1.89,1.19,32,0.0129
248129,49.80,1,75,2404,12.10,0.00,0.00,8.19,1.0000,16.00,102.786,59.61,43,7,1.91,1.19,32,0.0134
248234,49.80,1,75,2406,12.09,0.00,0.00,8.19,1.0000,16.00,104.375,59.61,43,7,1.93,1.18,32,0.0066
248337,52.16,1,75,2378,12.10,0.00,0.00,8.19,1.0000,16.00,102.786,59.61,43,7,1.94,1.18,32,0.0059
248442,55.69,1,75,2404,12.10,0.00,0.00,8.19,1.0000,16.00,104.692,64.31,43,7,1.95,1.18,32,0.0050
248546,58.04,1,75,2443,11.56,0.00,0.00,8.19,1.0000,16.00,104.057,65.88,43,7,1.95,1.19,32,0.0088
248649,65.10,1,75,2408,11.57,0.00,0.00,8.45,1.0000,16.00,104.692,70.20,43,7,1.97,1.18,32,0.0042
248753,75.29,1,75,2458,11.58,0.00,0.00,8.45,1.0000,16.00,105.645,79.61,43,7,1.98,1.18,32,0.0084
248858,75.29,1,75,2389,11.55,0.00,0.00,8.45,1.0000,16.00,104.375,86.27,43,7,1.99,1.19,32,0.0037
248961,75.29,1,75,2460,11.35,0.00,0.00,8.45,1.0000,16.00,105.010,86.67,44,7,2.00,1.19,32,0.0034
249065,75.29,1,75,2447,11.33,0.00,0.00,8.45,1.0000,16.00,105.963,86.67,44,7,2.01,1.18,32,0.0030
249169,74.51,1,75,2485,11.56,0.00,0.00,8.45,1.0000,16.00,106.598,86.67,44,7,2.02,1.19,32,0.0029
249273,73.73,1,75,2468,11.57,0.00,0.00,8.45,1.0000,16.00,106.281,85.49,44,7,2.02,1.19,32,0.0024
249377,67.84,1,75,2461,11.83,0.00,0.00,8.45,1.0000,16.00,105.645,82.35,44,7,2.03,1.19,32,0.0023
249481,67.84,1,75,2465,11.58,0.00,0.00,8.70,1.0000,16.00,105.010,78.82,44,7,2.03,1.19,32,0.0020
249585,65.10,1,75,2532,11.57,0.00,0.00,8.70,1.0000,16.00,105.328,77.65,44,7,2.04,1.19,32,0.0019
249688,57.25,1,75,2545,11.57,0.00,0.00,8.70,1.0000,16.00,105.328,71.37,45,7,2.04,1.19,32,0.0017
249793,57.25,1,75,2507,11.57,0.00,0.00,8.70,1.0000,16.00,105.328,67.84,44,7,2.05,1.19,32,0.0015
249896,56.86,1,75,2538,11.57,0.00,0.00,8.70,1.0000,16.00,105.645,67.84,45,7,2.05,1.19,32,0.0012
250001,55.69,1,75,2498,11.15,0.00,0.00,8.70,1.0000,16.00,106.916,66.27,45,7,2.05,1.19,32,0.0012
250104,55.69,1,75,2511,11.58,0.00,0.00,8.70,1.0000,16.00,106.916,65.88,45,7,2.05,1.20,32,0.0011
250208,55.69,1,75,2530,11.56,0.00,0.00,8.70,1.0000,16.00,106.916,66.27,45,7,2.06,1.20,32,0.0010
250313,54.90,1,75,2549,11.57,0.00,0.00,8.70,1.0000,16.00,106.281,65.88,45,7,2.06,1.20,32,0.0009
250417,54.90,1,75,2502,11.58,0.00,0.00,8.70,1.0000,16.00,105.645,65.10,45,7,2.07,1.20,32,0.0010
250520,54.12,1,75,2622,11.55,0.00,0.00,8.70,1.0000,16.00,107.869,64.71,46,7,2.07,1.20,32,0.0010
250624,52.16,1,75,2523,11.58,0.00,0.00,8.70,1.0000,16.00,106.281,63.92,46,7,2.07,1.20,32,0.0008
250729,50.59,1,75,2578,11.57,0.00,0.00,8.70,1.0000,16.00,106.916,61.96,46,7,2.08,1.20,32,0.0008
250833,49.41,1,75,2503,11.56,0.00,0.00,8.70,1.0000,16.00,106.598,60.00,46,7,2.08,1.20,32,0.0008
250939,32.94,1,75,2598,11.57,0.00,0.00,8.70,1.0000,16.00,107.234,58.04,46,7,2.08,1.20,32,0.0005
251043,3.92,1,75,2604,11.59,0.00,0.00,8.19,1.0000,16.00,97.386,32.55,46,7,2.07,1.15,32,-0.0230
251147,2.75,1,75,2455,11.33,0.00,0.00,5.63,1.0000,16.50,62.759,11.37,46,7,1.89,0.89,32,-0.2136
251251,2.35,1,75,2502,11.57,0.00,0.00,0.77,1.0000,18.50,44.651,9.80,45,7,1.50,0.80,32,-0.3439
251354,1.57,1,75,2579,12.57,0.00,0.00,0.77,1.0000,25.50,33.850,9.41,45,7,1.12,0.74,32,-0.3628
251459,1.18,1,75,2434,14.12,0.00,0.00,0.77,1.0000,32.00,30.038,9.41,45,7,0.80,0.82,32,-0.2111
251564,0.78,1,75,2550,14.11,0.00,0.00,0.77,1.0000,34.50,26.226,8.24,45,7,0.63,0.89,32,-0.1222
251667,0.39,1,75,2514,13.58,0.00,0.00,0.77,1.0000,36.50,22.414,7.84,44,7,0.52,0.88,32,-0.1231
251771,0.00,1,75,2423,13.59,0.00,0.00,0.77,1.0000,37.00,21.143,7.84,44,7,0.43,0.92,32,-0.0945
251876,0.00,1,75,2467,13.14,0.00,0.00,0.77,1.0000,35.00,19.872,7.84,44,7,0.38,0.94,32,-0.0654
251980,0.00,1,75,2460,13.12,0.00,0.00,0.77,1.0000,33.00,18.284,7.45,44,7,0.34,0.95,32,-0.0548
252083,0.00,1,75,2395,13.12,0.00,0.00,0.77,1.0000,30.50,17.966,7.45,43,7,0.32,0.97,32,-0.0383
252187,0.00,1,75,2414,13.09,0.00,0.00,0.77,1.0000,29.00,17.649,7.45,43,7,0.30,1.00,32,0.0000
252291,0.00,1,75,2363,13.18,0.00,0.00,0.77,1.0000,27.50,17.649,7.45,43,7,0.29,1.00,32,0.0000
252396,0.00,1,75,2364,14.68,0.00,0.00,0.77,1.0000,26.00,17.013,7.06,42,7,0.28,1.00,32,0.0000
252499,0.00,1,75,2330,16.40,0.00,0.00,0.77,1.0000,24.50,68.053,7.06,42,7,0.28,1.00,32,0.0000
252603,0.00,1,75,2308,17.98,0.00,0.00,0.77,1.0000,23.00,17.331,7.06,41,7,0.27,1.00,32,0.0000
252706,0.00,1,75,2299,18.59,0.00,0.00,0.77,1.0000,21.50,17.013,7.06,41,7,0.27,1.00,32,0.0000
252811,0.00,1,75,2267,18.58,0.00,0.00,0.77,1.0000,20.50,16.696,7.06,41,7,0.27,1.00,32,0.0000
252915,0.00,1,75,2262,18.59,0.00,0.00,0.77,1.0000,20.00,16.696,7.06,40,7,0.27,1.00,32,0.0000
253018,0.00,1,75,2230,18.59,0.00,0.00,0.77,1.0000,20.00,16.696,7.06,40,7,0.27,1.00,32,0.0000
253124,0.00,1,75,2215,18.60,0.00,0.00,0.77,1.0000,20.00,17.013,7.06,39,7,0.27,1.00,32,0.0000
253227,0.00,1,75,2188,18.36,0.00,0.00,0.77,1.0000,20.00,17.013,7.06,39,7,0.27,1.00,32,0.0000
253332,0.00,1,75,2116,18.35,0.00,0.00,0.77,1.0000,20.00,17.331,7.06,39,7,0.27,1.00,32,0.0000
253435,0.00,1,75,2127,18.59,0.00,0.00,0.77,1.0000,20.00,17.649,7.06,38,7,0.27,1.00,32,0.0000
253539,0.00,1,75,2020,18.60,0.00,0.00,0.77,1.0000,20.00,18.284,6.67,38,7,0.28,1.00,32,0.0000
253644,0.00,1,75,1764,18.59,0.00,0.00,0.77,1.0000,20.00,20.825,7.84,37,7,0.28,1.01,32,0.0000
253747,0.00,1,75,1599,18.61,0.00,0.00,0.77,1.0000,15.00,25.591,8.63,36,7,0.30,1.11,32,0.0954
253851,0.00,1,75,1432,18.60,0.00,0.00,0.77,1.0000,20.00,27.179,7.06,35,7,0.36,1.10,32,0.1112
253955,0.00,1,75,1319,18.60,0.00,0.00,0.77,1.0000,20.00,26.544,5.49,35,7,0.39,1.07,32,0.0761
254059,0.00,1,75,1094,18.61,0.00,0.00,0.77,1.0000,20.00,26.544,4.31,34,7,0.41,1.04,32,0.0431
254163,0.00,1,75,1037,18.59,0.00,0.00,2.05,1.0000,17.00,27.179,4.31,34,7,0.42,1.02,32,0.0222
254268,67.06,1,75,1044,18.58,0.00,0.00,2.05,1.0000,16.00,34.168,7.06,34,7,0.43,1.00,32,0.0015
254370,69.02,1,75,1180,18.60,0.00,0.00,5.38,1.0000,16.50,95.797,92.16,34,7,0.52,2.12,32,0.8016
254475,0.00,1,75,1541,18.59,0.00,0.00,5.89,1.0000,-1.00,89.444,33.73,34,7,0.87,1.51,32,0.5601
254579,0.00,1,75,2048,18.59,0.00,0.00,0.77,1.0000,20.00,55.452,7.06,33,7,1.20,1.14,32,0.1455
254684,0.00,1,75,2274,18.58,0.00,0.00,0.77,1.0000,25.00,36.074,6.67,33,7,1.13,0.88,32,-0.1532
254788,0.00,1,75,2318,18.13,0.00,0.00,0.77,1.0000,21.00,25.273,6.67,32,7,0.88,0.74,32,-0.2735
254893,0.00,1,75,2312,16.15,0.00,0.00,0.77,1.0000,23.50,20.508,6.67,32,7,0.64,0.81,32,-0.1993
254996,0.00,1,75,2380,15.58,0.00,0.00,0.77,1.0000,23.50,19.237,7.45,31,7,0.48,0.85,32,-0.1632
255100,0.00,1,75,2250,16.62,0.00,0.00,0.77,1.0000,21.50,19.237,7.45,31,7,0.38,0.92,32,-0.0968
255205,0.00,1,75,2302,16.59,0.00,0.00,0.77,1.0000,20.00,18.602,7.06,30,7,0.34,0.96,32,-0.0517
255309,0.00,1,75,2196,16.09,0.00,0.00,0.77,1.0000,20.00,17.966,7.06,29,7,0.32,0.98,32,-0.0359
255413,0.00,1,75,2138,16.25,0.00,0.00,0.77,1.0000,20.00,17.966,7.06,29,7,0.30,1.00,32,0.0000
255517,0.00,1,75,2048,18.12,0.00,0.00,0.77,1.0000,20.00,18.284,7.06,28,7,0.30,1.00,32,0.0000
255621,0.00,1,75,2068,18.13,0.00,0.00,0.77,1.0000,20.00,18.284,7.06,28,7,0.29,1.00,32,0.0000
255725,0.00,1,75,2046,18.15,0.00,0.00,0.77,1.0000,20.00,17.966,6.67,27,7,0.29,1.00,32,0.0000
255829,0.00,1,75,1998,18.13,0.00,0.00,0.77,1.0000,20.00,18.284,6.67,27,7,0.29,1.00,32,0.0000
255933,0.00,1,75,1928,18.12,0.00,0.00,0.77,1.0000,20.00,17.966,6.67,26,7,0.29,1.00,32,0.0000
256037,0.00,1,75,1940,18.12,0.00,0.00,0.77,1.0000,20.00,17.649,6.67,26,7,0.29,1.00,32,0.0000
256141,0.78,1,75,1946,18.12,0.00,0.00,1.54,1.0000,20.00,17.649,6.67,26,7,0.28,1.00,32,0.0000
256246,0.78,1,75,1958,18.13,0.00,0.00,1.54,1.0000,20.00,18.284,7.06,26,7,0.28,1.00,32,0.0000
256350,1.18,1,75,1896,18.12,0.00,0.00,1.54,1.0000,20.00,19.872,7.45,25,7,0.29,1.00,32,0.0000
256454,1.18,1,75,1900,18.12,0.00,0.00,1.79,1.0000,21.00,20.508,7.45,25,7,0.30,1.04,32,0.0343
256557,1.96,1,75,1892,18.14,0.00,0.00,1.79,1.0000,22.00,22.096,7.84,25,7,0.31,1.05,32,0.0397
256662,2.35,1,75,1916,18.11,0.00,0.00,1.79,1.0000,23.50,23.685,8.24,25,7,0.33,1.07,32,0.0569
256765,2.35,1,75,1906,18.12,0.00,0.00,2.05,1.0000,25.00,24.955,8.63,25,7,0.36,1.06,32,0.0555
256870,2.35,1,75,1898,18.12,0.00,0.00,2.05,1.0000,26.00,26.544,8.63,25,7,0.39,1.06,32,0.0574
256973,2.75,1,75,1880,18.12,0.00,0.00,2.05,1.0000,27.00,27.497,8.63,25,7,0.41,1.05,32,0.0485
257078,3.14,1,75,1877,18.39,0.00,0.00,2.05,1.0000,28.50,28.450,9.41,25,7,0.43,1.04,32,0.0367
257181,3.92,1,75,1899,0.00,0.00,0.00,2.30,1.0000,29.50,30.038,9.80,25,7,0.45,1.05,32,0.0481
257285,4.31,1,75,1976,0.00,0.00,0.00,2.30,1.0000,30.00,32.580,10.59,25,7,0.48,1.08,32,0.0619
257389,4.71,1,75,1983,18.58,0.00,0.00,2.56,1.0000,29.50,35.439,10.98,25,7,0.52,1.09,32,0.0821
257493,5.10,1,75,1936,17.87,0.00,0.00,2.82,1.0000,28.00,37.980,11.37,26,7,0.57,1.08,32,0.0814
257597,5.49,1,75,1938,17.98,0.00,0.00,3.07,1.0000,27.00,39.886,11.76,25,7,0.62,1.08,32,0.0816
257701,7.06,1,75,1944,17.61,0.00,0.00,3.07,1.0000,26.00,43.381,12.94,26,7,0.68,1.08,32,0.0706
257805,7.06,1,75,1977,17.12,0.00,0.00,3.33,1.0000,25.00,47.510,13.73,26,7,0.74,1.09,32,0.0900
257909,7.06,1,75,1984,16.50,0.00,0.00,3.58,1.0000,23.50,49.099,13.73,26,7,0.82,1.07,32,0.0720
258013,7.06,1,75,1928,16.59,0.00,0.00,3.84,1.0000,22.50,49.416,13.73,26,7,0.88,1.08,32,0.0535
258116,7.06,1,75,2037,16.58,0.00,0.00,4.10,1.0000,21.50,50.369,13.73,27,7,0.92,1.08,32,0.0403
258220,7.06,1,75,2046,15.86,0.00,0.00,4.10,1.0000,22.00,49.734,13.73,27,7,0.94,1.08,32,0.0254
258325,7.06,1,75,2054,16.55,0.00,0.00,4.10,1.0000,21.50,50.687,13.73,27,7,0.95,1.06,32,0.0141
258429,7.06,1,75,2110,14.45,0.00,0.00,4.10,1.0000,22.00,50.052,13.73,27,7,0.96,1.07,32,0.0120
258534,7.06,1,75,2081,14.11,0.00,0.00,4.10,1.0000,22.50,50.369,14.12,28,7,0.96,1.07,32,0.0100
258638,7.06,1,75,2125,14.10,0.00,0.00,4.10,1.0000,22.00,50.369,14.12,28,7,0.96,1.07,32,0.0084
258743,7.06,1,75,2142,13.58,0.00,0.00,4.10,1.0000,23.00,50.052,14.12,28,7,0.96,1.07,32,0.0070
258847,7.06,1,75,2161,13.55,0.00,0.00,4.10,1.0000,23.50,49.416,14.12,28,7,0.96,1.06,32,0.0055
258953,7.06,1,75,2114,13.12,0.00,0.00,4.10,1.0000,23.50,49.416,14.12,29,7,0.95,1.06,32,0.0045
259056,7.06,1,75,2203,13.11,0.00,0.00,3.84,1.0000,24.00,49.416,14.12,29,7,0.95,1.06,32,0.0034
259161,8.63,1,75,2199,13.09,0.00,0.00,3.84,1.0000,24.50,49.734,14.12,29,7,0.95,1.05,32,0.0026
259264,9.02,1,75,2256,13.12,0.00,0.00,4.10,1.0000,24.50,53.864,16.08,29,7,0.95,1.08,32,0.0167
259369,9.02,1,75,2254,13.12,0.00,0.00,4.35,1.0000,25.50,56.405,16.47,30,7,0.99,1.11,32,0.0276
259474,9.80,1,75,2278,13.11,0.00,0.00,4.61,1.0000,26.00,57.994,16.47,30,7,1.04,1.12,32,0.0266
259578,9.80,1,75,2326,12.93,0.00,0.00,4.61,1.0000,26.50,59.900,17.65,30,7,1.07,1.13,32,0.0238
259682,9.80,1,75,2316,13.37,0.00,0.00,4.86,1.0000,26.50,60.535,17.65,31,7,1.10,1.13,32,0.0199
259786,9.80,1,75,2432,13.58,0.00,0.00,4.86,1.0000,26.00,60.535,17.65,31,7,1.13,1.13,32,0.0156
259889,9.80,1,75,2373,13.54,0.00,0.00,4.86,1.0000,25.50,59.900,17.65,31,7,1.14,1.12,32,0.0050
259994,9.80,1,75,2403,13.11,0.00,0.00,4.86,1.0000,25.50,60.853,17.65,32,7,1.14,1.12,32,0.0041
260098,9.80,1,75,2432,13.12,0.00,0.00,4.86,1.0000,25.50,59.582,17.65,32,7,1.14,1.12,32,0.0034
260202,9.80,1,75,2469,12.86,0.00,0.00,4.86,1.0000,25.50,59.582,17.65,32,7,1.14,1.12,32,0.0027
260305,9.80,1,75,2476,12.58,0.00,0.00,4.86,1.0000,25.50,59.582,17.65,33,7,1.14,1.12,32,0.0021
260409,2.35,1,75,2498,12.63,0.00,0.00,4.86,1.0000,26.00,58.947,17.65,33,7,1.13,1.11,32,0.0015
260513,0.00,1,75,2492,12.56,0.00,0.00,3.84,1.0000,26.00,41.157,9.80,33,7,1.11,0.96,32,-0.0721
260617,0.00,1,75,2331,12.53,0.00,0.00,0.77,1.0000,28.00,29.085,7.84,33,7,0.92,0.78,32,-0.2249
260721,0.00,1,75,2199,12.10,0.00,0.00,0.77,1.0000,28.50,24.002,7.06,34,7,0.69,0.84,32,-0.1732
260825,0.00,1,75,2057,13.05,0.00,0.00,0.77,1.0000,29.00,21.461,7.06,34,7,0.54,0.87,32,-0.1409
260930,0.00,1,75,2018,13.59,0.00,0.00,0.77,1.0000,28.00,24.002,9.02,34,7,0.45,0.95,32,-0.0841
261033,0.00,1,75,1976,14.11,0.00,0.00,0.77,1.0000,26.00,23.049,7.45,34,7,0.42,0.96,32,-0.0377
261137,0.00,1,75,1759,14.10,0.00,0.00,0.77,1.0000,20.00,22.732,7.06,34,7,0.40,0.98,32,-0.0294
261240,0.00,1,75,1649,14.18,0.00,0.00,0.77,1.0000,20.00,23.367,6.67,34,7,0.39,1.00,32,0.0000
261345,0.00,1,75,1428,14.57,0.00,0.00,0.77,1.0000,20.00,23.367,5.88,34,7,0.39,1.00,32,0.0000
261448,0.00,1,75,1375,15.62,0.00,0.00,0.77,1.0000,20.00,23.367,5.49,34,7,0.39,1.00,32,0.0000
261553,0.00,1,75,1402,16.62,0.00,0.00,0.77,1.0000,20.00,23.049,5.10,34,7,0.39,1.00,32,0.0000
261657,0.00,1,75,1520,0.00,0.00,0.00,0.77,1.0000,20.00,22.096,5.10,34,7,0.39,0.98,32,0.0000
261760,0.00,1,75,1601,18.93,0.00,0.00,0.77,1.0000,20.00,20.190,5.10,34,7,0.37,0.96,32,-0.0361
261865,0.00,1,75,1832,0.00,0.00,0.00,0.77,1.0000,20.00,19.555,5.88,33,7,0.35,0.97,32,-0.0365
261968,0.00,1,75,1884,0.00,0.00,0.00,0.77,1.0000,20.00,18.602,6.27,33,7,0.33,0.97,32,-0.0370
262074,0.00,1,75,1818,0.00,0.00,0.00,0.77,1.0000,20.00,19.555,6.67,33,7,0.32,1.00,32,-0.0226
262179,0.00,1,75,1864,0.00,0.00,0.00,0.77,1.0000,20.00,19.237,6.67,33,7,0.31,1.00,32,0.0000
262282,0.00,1,75,1797,0.00,0.00,0.00,0.77,1.0000,20.00,19.237,6.27,33,7,0.31,1.00,32,0.0000
262388,0.00,1,75,1848,0.00,0.00,0.00,0.77,1.0000,20.00,18.602,6.27,32,7,0.31,1.00,32,0.0000
262491,0.00,1,75,1785,0.00,0.00,0.00,0.77,1.0000,20.00,18.284,6.27,32,7,0.30,1.00,32,0.0000
262597,0.00,1,75,1840,0.00,0.00,0.00,0.77,1.0000,20.00,17.966,6.27,32,7,0.30,1.00,32,0.0000
262700,0.00,1,75,1788,0.00,0.00,0.00,0.77,1.0000,20.00,18.284,6.27,32,7,0.29,1.00,32,0.0000
262805,0.00,1,75,1736,0.00,0.00,0.00,0.77,1.0000,20.00,18.284,6.27,32,7,0.29,1.00,32,0.0000
262908,0.00,1,75,1845,0.00,0.00,0.00,0.77,1.0000,20.00,18.284,6.27,32,7,0.29,1.00,32,0.0000
263011,0.00,1,75,1760,0.00,0.00,0.00,0.77,1.0000,20.00,18.284,6.27,32,7,0.29,1.00,32,0.0000
263116,0.00,1,75,1778,0.00,0.00,0.00,0.77,1.0000,20.00,18.284,6.27,32,7,0.29,1.00,32,0.0000
263219,0.00,1,75,1744,0.00,0.00,0.00,0.77,1.0000,20.00,18.284,6.27,31,7,0.29,1.00,32,0.0000
263324,0.00,1,75,1754,0.00,0.00,0.00,0.77,1.0000,20.00,18.602,6.27,31,7,0.29,1.00,32,0.0000
263427,0.00,1,75,1732,0.00,0.00,0.00,0.77,1.0000,20.00,18.284,5.88,31,7,0.29,1.00,32,0.0000
263532,0.00,1,75,1732,0.00,0.00,0.00,0.77,1.0000,20.00,18.602,5.88,31,7,0.29,1.00,32,0.0000
263635,0.00,1,75,1708,0.00,0.00,0.00,0.77,1.0000,20.00,18.602,5.88,31,7,0.29,1.00,32,0.0000
263740,0.00,1,75,1700,0.00,0.00,0.00,0.77,1.0000,20.00,18.919,5.88,30,7,0.30,1.00,32,0.0000
263843,0.00,1,76,1672,18.92,0.00,0.00,0.77,1.0000,20.00,18.919,5.88,30,7,0.30,1.00,32,0.0000
263947,0.00,1,75,1678,18.92,0.00,0.00,0.77,1.0000,20.00,19.555,5.88,30,7,0.30,1.00,32,0.0000
264052,0.00,1,75,1685,0.00,0.00,0.00,0.77,1.0000,20.00,18.602,5.88,30,7,0.30,1.00,32,0.0000
264155,0.00,1,75,1644,0.00,0.00,0.00,0.77,1.0000,20.00,18.919,5.88,29,7,0.30,1.00,32,0.0000
264259,0.00,1,76,1600,0.00,0.00,0.00,0.77,1.0000,20.00,19.237,5.88,29,7,0.30,1.00,32,0.0000
264365,0.00,1,76,1604,0.00,0.00,0.00,0.77,1.0000,20.00,19.237,5.88,29,7,0.30,1.00,32,0.0000
264467,0.00,1,76,1620,0.00,0.00,0.00,0.77,1.0000,20.00,19.237,5.88,29,7,0.30,1.00,32,0.0000
264571,0.00,1,76,1605,0.00,0.00,0.00,0.77,1.0000,20.00,19.555,5.88,29,7,0.30,1.00,32,0.0000
264675,0.00,1,76,1600,0.00,0.00,0.00,0.77,1.0000,20.00,19.237,5.88,28,7,0.30,1.00,32,0.0000
264778,0.00,1,76,1590,0.00,0.00,0.00,0.77,1.0000,20.00,19.555,5.88,28,7,0.30,1.00,32,0.0000
264883,0.00,1,76,1488,0.00,0.00,0.00,0.77,1.0000,20.00,20.190,5.88,28,7,0.31,1.00,32,0.0000
264986,0.00,1,76,1391,0.00,0.00,0.00,0.77,1.0000,20.00,21.461,5.88,28,7,0.31,1.03,32,0.0000
265091,0.00,1,76,1166,0.00,0.00,0.00,0.77,1.0000,20.00,23.049,5.10,28,7,0.32,1.05,32,0.0481
265194,0.00,1,76,1046,0.00,0.00,0.00,2.05,1.0000,15.00,27.497,5.88,28,7,0.34,1.09,32,0.0756
265298,0.00,1,76,1026,0.00,0.00,0.00,2.05,1.0000,15.00,28.450,4.71,27,7,0.37,1.11,32,0.1121
265403,0.00,1,76,1023,0.00,0.00,0.00,2.05,1.0000,15.00,26.544,3.92,27,7,0.40,1.06,32,0.0752
265506,0.00,1,76,1005,0.00,0.00,0.00,2.05,1.0000,16.00,25.591,3.92,27,7,0.41,1.01,32,0.0304
265611,0.00,1,76,988,0.00,0.00,0.00,2.05,1.0000,15.50,25.591,3.92,27,7,0.41,1.01,32,0.0083
265714,0.00,1,76,961,0.00,0.00,0.00,2.05,1.0000,15.00,25.591,3.92,26,7,0.41,1.01,32,0.0077
265818,0.00,1,76,931,0.00,0.00,0.00,2.05,1.0000,15.00,25.591,3.92,26,7,0.41,1.01,32,0.0072
265922,0.00,1,76,907,0.00,0.00,0.00,2.05,1.0000,15.00,25.908,3.92,25,7,0.41,1.01,32,0.0068
266026,0.00,1,76,874,18.93,0.00,0.00,2.05,1.0000,15.00,26.861,4.31,25,7,0.42,1.01,32,0.0066
266130,0.00,1,76,854,0.00,0.00,0.00,2.05,1.0000,15.00,27.497,4.31,24,7,0.42,1.03,32,0.0243
266234,0.00,1,76,843,0.00,0.00,0.00,2.05,1.0000,15.00,28.767,4.31,23,7,0.43,1.03,32,0.0334
266338,0.00,1,76,841,0.00,0.00,0.00,2.05,1.0000,15.00,29.085,4.31,23,7,0.43,1.04,32,0.0411
266442,0.00,1,76,838,0.00,0.00,0.00,2.30,1.0000,15.00,29.720,4.31,22,7,0.44,1.04,32,0.0422
266546,0.00,1,76,844,18.13,0.00,0.00,2.30,1.0000,15.00,30.038,3.92,21,7,0.45,1.04,32,0.0383
266650,0.00,1,76,852,17.25,0.00,0.00,2.30,1.0000,15.00,29.720,3.92,20,7,0.46,1.04,32,0.0376
266753,0.00,1,76,857,17.13,0.00,0.00,2.30,1.0000,15.00,30.038,3.92,20,7,0.47,1.03,32,0.0334
266859,0.00,1,76,857,17.72,0.00,0.00,2.30,1.0000,15.00,30.038,4.31,19,7,0.47,1.03,32,0.0288
266964,0.00,1,76,850,16.70,0.00,0.00,2.30,1.0000,15.00,30.356,3.92,18,7,0.48,1.01,32,0.0104
267068,0.00,1,76,848,16.58,0.00,0.00,2.30,1.0000,15.00,30.356,4.31,17,7,0.48,1.01,32,0.0102
267171,0.00,1,76,840,16.60,0.00,0.00,2.30,1.0000,15.00,30.673,3.92,17,7,0.49,1.01,32,0.0100
267276,0.00,1,76,832,16.57,0.00,0.00,2.30,1.0000,15.00,30.356,3.92,16,7,0.49,1.01,32,0.0099
