Time (msec),CL/OL Fueling* (status),Coolant Temperature (C),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Intake Air Temperature (C),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor),Fuel Injector #1 Pulse Width (ms),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Engine Load (4-Byte)* (g/rev),Ignition Total Timing (degrees),Throttle Opening Angle (%),Accelerator Pedal Angle (%),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),IAM (4-byte)* (multiplier),SD Native MAP Input (D2WD610H diagnostic)* (kPa absolute),Vehicle Speed (km/h)
405298,7,53,2137,14.59,1.25,30,0.0779,6.66,1,1.46,13.50,30.59,26.27,0.00,0.00,0.0000,89.648,28
405403,7,53,2117,14.12,1.24,30,0.0906,7.17,1,1.57,12.50,36.47,28.63,0.00,0.00,0.0000,94.742,28
405506,7,53,2182,14.10,1.22,30,0.0653,7.42,1,1.65,12.50,36.47,28.63,0.00,0.00,0.0000,94.629,29
405611,7,53,2178,14.13,1.21,30,0.0502,7.42,1,1.70,12.50,36.86,28.63,0.00,0.00,0.0000,94.844,29
405714,7,53,2198,13.57,1.20,30,0.0401,7.42,1,1.73,12.50,37.25,29.80,0.00,0.00,0.0000,96.013,29
405819,7,53,2216,13.59,1.19,30,0.0345,7.42,1,1.75,12.50,38.43,30.20,0.00,0.00,0.0000,95.899,29
405922,7,53,2236,13.11,1.19,30,0.0242,7.42,1,1.76,12.50,38.43,30.20,0.00,0.00,0.0000,97.068,30
406026,7,53,2268,13.12,1.19,30,0.0203,7.42,1,1.77,12.50,38.82,30.59,0.00,0.00,0.0000,96.217,30
406130,7,53,2279,13.11,1.18,30,0.0177,7.68,1,1.78,12.50,39.22,30.98,0.00,0.00,0.0000,97.386,30
406234,7,53,2322,12.32,1.18,30,0.0147,7.68,1,1.79,12.50,39.61,32.16,0.00,0.00,0.0000,98.021,30
406338,7,53,2313,12.57,1.20,30,0.0231,7.68,1,1.80,12.50,45.88,41.18,0.00,0.00,0.0000,100.245,30
406442,7,53,2352,12.58,1.20,30,0.0270,7.94,1,1.83,12.50,58.04,53.73,0.00,0.00,0.0000,101.515,31
406545,7,53,2346,12.58,1.19,30,0.0277,7.94,1,1.87,12.50,64.31,55.69,0.00,0.00,0.0000,102.151,31
406650,7,53,2408,12.35,1.19,30,0.0231,8.19,1,1.90,12.50,66.67,57.25,0.00,0.00,0.0000,103.524,31
406754,7,53,2352,12.21,1.20,30,0.0210,8.19,1,1.93,12.00,71.37,65.88,0.00,0.00,0.0000,103.841,32
406857,7,53,2381,12.12,1.20,30,0.0184,8.19,1,1.95,12.00,80.78,71.37,0.00,0.00,0.0000,103.206,32
406962,7,53,2430,12.10,1.19,30,0.0102,8.19,1,1.97,12.00,81.96,71.37,0.00,0.00,0.0000,104.794,32
407065,7,53,2427,12.11,1.19,30,0.0176,8.45,1,1.99,12.00,82.35,71.37,0.00,0.00,0.0000,104.692,32
407170,7,53,2466,12.11,1.19,30,0.0088,8.45,1,2.00,12.00,81.96,71.37,0.00,0.00,0.0000,104.692,32
407276,7,53,2462,12.11,1.19,30,0.0079,8.45,1,2.01,12.00,83.14,73.33,0.00,0.00,0.0000,104.692,33
407380,7,53,2465,12.11,1.19,30,0.0130,8.45,1,2.03,12.00,90.20,85.88,0.00,0.00,0.0000,105.328,33
407485,7,53,2473,12.08,1.20,30,0.0072,8.70,1,2.04,12.00,100.00,95.29,0.00,0.00,0.0000,106.496,33
407590,7,53,2545,11.57,1.20,30,0.0066,8.70,1,2.06,12.00,100.00,97.25,0.00,0.00,0.0000,105.963,33
407693,7,53,2462,11.57,1.20,30,0.0067,8.70,1,2.07,12.00,100.00,100.00,0.00,0.00,0.0000,107.132,33
407797,7,53,2569,11.56,1.20,30,0.0062,8.96,1,2.09,12.00,100.00,100.00,0.00,0.00,0.0000,106.598,33
407901,7,53,2558,11.57,1.21,30,0.0056,8.96,1,2.10,12.00,100.00,100.00,0.00,0.00,0.0000,107.755,34
408005,7,53,2530,11.56,1.21,30,0.0056,8.96,1,2.11,12.00,100.00,100.00,0.00,0.00,0.0000,109.038,34
408109,7,53,2618,11.57,1.23,30,0.0051,8.96,1,2.13,12.00,100.00,100.00,0.00,0.00,0.0000,107.018,34
408213,7,53,2556,11.56,1.21,30,0.0052,9.22,1,2.14,12.00,100.00,100.00,0.00,0.00,0.0000,108.924,34
408317,7,53,2608,11.35,1.22,30,0.0049,9.22,1,2.15,12.00,100.00,100.00,0.00,0.00,0.0000,107.869,34
408420,7,53,2633,11.33,1.22,30,0.0047,9.22,1,2.17,12.00,100.00,100.00,0.00,0.00,0.0000,110.206,35
408525,7,53,2613,11.56,1.22,30,0.0120,9.47,1,2.18,12.00,100.00,100.00,0.00,0.00,0.0000,107.971,35
408628,7,53,2647,11.56,1.22,30,0.0042,9.47,1,2.19,12.00,100.00,100.00,0.00,0.00,0.0000,108.822,35
408733,7,53,2656,11.73,1.23,30,0.0043,9.47,1,2.20,12.00,100.00,100.00,0.00,0.00,0.0000,110.524,35
408837,7,53,2663,11.57,1.23,30,0.0105,9.47,1,2.22,12.00,100.00,98.04,0.00,0.00,0.0000,109.764,35
408940,7,53,2674,11.57,1.23,30,0.0123,9.73,1,2.23,12.00,99.61,86.27,0.00,0.00,0.0000,110.195,35
409044,7,53,2703,11.56,1.23,30,0.0094,9.73,1,2.25,11.50,96.47,83.92,0.00,0.00,0.0000,110.830,36
409149,7,53,2697,11.57,1.24,30,0.0129,9.98,1,2.26,11.50,92.55,74.90,0.00,0.00,0.0000,110.830,36
409253,7,53,2731,11.56,1.17,30,0.0102,9.73,1,2.27,12.00,69.02,43.92,0.00,0.00,0.0000,109.344,36
409356,7,53,2689,11.57,0.71,30,-0.3143,5.63,1,2.20,12.50,21.18,2.35,0.00,0.00,0.0000,82.387,36
409461,7,53,2521,11.58,0.59,30,-0.5155,3.84,1,1.72,15.00,9.02,1.96,0.00,0.00,0.0000,48.157,36
409565,7,53,2698,12.09,0.51,30,-0.5988,0.77,1,1.24,23.00,8.24,1.57,0.00,0.00,0.0000,32.877,35
409669,7,53,2696,14.12,0.74,30,-0.3877,0.51,1,0.82,33.50,8.24,0.78,0.00,0.00,0.0000,24.587,35
409773,7,53,2492,15.13,0.84,30,-0.2044,0.77,1,0.58,36.00,8.24,0.39,0.00,0.00,0.0000,22.998,34
409876,7,53,2599,15.56,0.85,30,-0.1596,0.51,1,0.47,37.00,7.45,0.00,0.00,0.00,0.0000,20.508,34
409981,7,53,2581,15.60,0.91,30,-0.1267,0.51,1,0.38,33.50,7.45,0.00,0.00,0.00,0.0000,18.551,34
410085,7,53,2459,15.12,0.95,30,-0.0673,0.77,1,0.33,31.50,7.45,0.00,0.00,0.00,0.0000,17.915,33
410188,7,53,2514,15.13,0.95,30,-0.0568,0.51,1,0.30,29.50,7.06,0.00,0.00,0.00,0.0000,16.378,33
410293,7,53,2459,14.11,1.01,30,-0.0458,0.77,1,0.28,28.00,7.06,0.00,0.00,0.00,0.0000,15.743,32
410396,7,54,2415,13.55,1.01,30,0.0000,0.77,1,0.27,26.50,7.06,0.00,0.00,0.00,0.0000,15.743,32
410500,7,54,2452,12.87,1.01,30,0.0000,0.51,1,0.26,25.00,7.06,0.00,0.00,0.00,0.0000,15.441,32
410605,7,54,2370,12.95,1.01,30,0.0000,0.77,1,0.25,23.50,7.06,0.00,0.00,0.00,0.0000,15.425,32
410708,7,54,2340,12.97,1.01,30,0.0000,0.77,1,0.25,22.50,7.06,0.00,0.00,0.00,0.0000,15.107,31
410812,7,54,2329,13.11,1.01,30,0.0000,0.77,1,0.25,21.00,6.67,0.00,0.00,0.00,0.0000,14.790,31
410916,7,54,2268,13.56,1.01,30,0.0000,0.77,1,0.24,20.00,6.67,0.00,0.00,0.00,0.0000,14.790,30
411021,7,54,2263,14.11,1.01,30,0.0000,0.51,1,0.24,20.00,6.67,0.39,0.00,0.00,0.0000,14.774,30
411125,7,54,2267,15.57,1.01,30,0.0000,1.54,1,0.24,20.00,6.67,0.78,0.00,0.00,0.0000,15.092,30
411230,7,54,2188,16.60,1.08,30,0.0539,1.54,1,0.25,21.50,7.84,1.96,0.00,0.00,0.0000,17.884,29
411335,7,54,2194,16.59,1.12,30,0.0938,1.54,1,0.27,23.00,9.02,2.75,0.00,0.00,0.0000,20.426,29
411439,7,54,2183,0.00,1.24,30,0.1639,2.05,1,0.31,24.50,10.98,5.10,0.00,0.00,0.0000,26.595,29
411543,7,54,2166,0.00,1.31,30,0.2612,2.30,1,0.39,26.50,13.33,7.06,0.00,0.00,0.0000,34.639,28
411647,7,54,2168,16.11,1.30,29,0.3158,3.07,1,0.51,25.00,14.51,8.24,0.00,0.00,0.0000,42.847,28
411752,7,54,2158,15.57,1.22,29,0.2603,3.84,1,0.69,22.50,16.86,9.80,0.00,0.00,0.0000,51.476,28
411856,7,54,2128,16.79,1.25,29,0.1851,4.35,1,0.85,18.00,18.04,12.55,0.00,0.00,0.0000,59.418,28
411960,7,54,2156,18.12,1.30,29,0.1869,5.12,1,1.02,19.50,23.14,16.08,0.00,0.00,0.0000,74.297,28
412064,7,54,2194,0.00,1.31,29,0.1717,6.14,1,1.20,16.00,27.06,21.96,0.00,0.00,0.0000,84.781,28
412167,7,54,2152,0.00,1.28,29,0.1509,6.66,1,1.38,14.00,30.20,22.35,0.00,0.00,0.0000,88.593,29
412271,7,54,2211,0.00,1.27,29,0.1203,7.17,1,1.52,13.00,35.69,29.80,0.00,0.00,0.0000,94.209,29
412376,7,54,2216,18.60,1.25,29,0.0974,7.42,1,1.62,12.50,39.61,34.12,0.00,0.00,0.0000,95.480,29
412481,7,54,2210,16.42,1.24,29,0.0811,7.68,1,1.70,12.50,45.10,36.86,0.00,0.00,0.0000,98.021,30
412584,7,54,2270,15.47,1.22,29,0.0637,7.68,1,1.75,12.50,47.06,40.00,0.00,0.00,0.0000,98.123,30
412688,7,54,2269,14.00,1.22,29,0.0554,7.94,1,1.78,12.50,52.16,43.53,0.00,0.00,0.0000,98.974,30
412793,7,54,2293,13.61,1.20,29,0.0450,7.94,1,1.81,12.50,52.55,43.92,0.00,0.00,0.0000,99.292,31
412897,7,54,2340,13.12,1.20,29,0.0296,7.94,1,1.83,12.50,52.94,43.92,0.00,0.00,0.0000,100.245,31
413002,7,54,2328,13.12,1.20,29,0.0257,7.94,1,1.84,12.50,52.55,43.92,0.00,0.00,0.0000,100.982,31
413107,7,54,2357,13.11,1.19,29,0.0216,7.94,1,1.85,12.50,52.94,43.92,0.00,0.00,0.0000,100.562,31
413210,7,54,2383,12.60,1.20,29,0.0182,7.94,1,1.87,12.50,54.12,47.45,0.00,0.00,0.0000,101.833,32
413314,7,54,2432,12.58,1.20,29,0.0284,8.19,1,1.89,12.50,63.92,55.69,0.00,0.00,0.0000,102.786,32
413419,7,54,2455,12.56,1.20,29,0.0224,8.19,1,1.92,12.50,65.88,56.86,0.00,0.00,0.0000,103.524,32
413522,7,54,2453,12.60,1.19,29,0.0209,8.19,1,1.94,12.50,67.45,58.04,0.00,0.00,0.0000,104.057,33
413628,7,54,2529,12.57,1.19,29,0.0187,8.19,1,1.95,12.50,70.20,61.96,0.00,0.00,0.0000,104.794,33
413731,7,54,2512,12.59,1.19,29,0.0207,8.45,1,1.97,12.00,78.04,71.37,0.00,0.00,0.0000,105.861,33
413836,7,54,2530,12.09,1.20,29,0.0189,8.45,1,1.99,12.00,87.84,79.61,0.00,0.00,0.0000,106.076,34
413939,7,54,2612,12.11,1.21,29,0.0164,8.45,1,2.02,12.50,96.08,85.88,0.00,0.00,0.0000,104.794,34
414044,7,54,2602,12.12,1.20,30,0.0158,8.70,1,2.04,12.00,97.65,86.27,0.00,0.00,0.0000,106.281,34
414149,7,54,2646,12.09,1.21,30,0.0084,8.70,1,2.06,12.00,98.43,86.67,0.00,0.00,0.0000,106.485,35
414252,7,54,2647,12.12,1.21,30,0.0078,8.70,1,2.08,12.00,98.04,86.67,0.00,0.00,0.0000,106.598,35
414357,7,54,2678,12.10,1.22,30,0.0075,8.96,1,2.10,12.00,98.43,86.67,0.00,0.00,0.0000,106.167,36
414460,7,54,2732,12.11,1.22,30,0.0073,8.96,1,2.12,12.00,98.43,86.67,0.00,0.00,0.0000,107.336,36
414563,7,54,2732,12.12,1.22,30,0.0069,9.22,1,2.14,12.00,98.43,86.67,0.00,0.00,0.0000,107.755,36
414668,7,54,2756,12.07,1.23,30,0.0165,9.47,1,2.16,12.00,98.43,86.67,0.00,0.00,0.0000,109.571,36
414771,7,54,2803,11.87,1.24,30,0.0073,9.47,1,2.20,12.00,98.43,86.67,0.00,0.00,0.0000,108.924,37
414876,7,54,2832,12.10,1.24,30,0.0148,9.73,1,2.22,12.00,96.08,80.78,0.00,0.00,0.0000,109.140,37
414981,7,54,2832,12.11,1.25,30,0.0073,9.98,1,2.25,12.00,84.31,70.20,0.00,0.00,0.0000,110.410,38
415085,7,54,2882,12.12,1.25,30,0.0129,9.98,1,2.28,12.00,81.18,69.02,0.00,0.00,0.0000,110.410,38
415189,7,54,2886,12.34,1.27,30,0.0132,10.24,1,2.32,12.00,80.00,68.63,0.00,0.00,0.0000,111.148,38
415293,7,54,2934,12.11,1.28,30,0.0180,10.50,1,2.36,12.00,79.61,68.24,0.00,0.00,0.0000,111.999,39
415396,7,54,2938,12.09,1.28,30,0.0169,10.75,1,2.40,11.50,80.00,68.24,0.00,0.00,0.0000,112.623,39
415501,7,54,2934,11.57,1.28,30,0.0158,11.01,1,2.44,11.50,80.00,68.24,0.00,0.00,0.0000,114.654,39
415604,7,54,2994,11.56,1.29,30,0.0155,11.26,1,2.48,11.50,80.00,68.24,0.00,0.00,0.0000,114.438,39
415708,7,54,2942,11.56,1.29,30,0.0136,11.26,1,2.51,11.50,80.00,68.24,0.00,0.00,0.0000,115.380,39
415812,7,54,2992,11.57,1.29,30,0.0078,11.26,1,2.53,11.50,80.00,68.63,0.00,0.00,0.0000,116.129,39
415917,7,54,3063,11.54,1.28,30,0.0130,11.52,1,2.55,11.50,80.00,68.24,0.00,0.00,0.0000,117.831,40
416020,7,54,2960,12.08,1.29,30,0.0069,11.52,1,2.57,11.50,80.39,68.63,0.00,0.00,0.0000,117.717,40
416125,7,54,2956,12.09,1.29,30,0.0062,11.52,1,2.59,11.00,80.39,68.24,0.00,0.00,0.0000,118.352,40
416229,7,54,3021,12.10,1.28,30,0.0110,11.52,1,2.61,11.50,80.00,68.24,0.00,0.00,0.0000,119.203,40
416334,7,54,3074,11.69,1.28,30,0.0052,11.78,1,2.62,11.50,80.78,69.41,0.00,0.00,0.0000,119.090,40
416438,7,54,2987,12.08,1.28,30,0.0047,11.78,1,2.64,11.00,81.18,69.41,0.00,0.00,0.0000,119.623,40
416542,7,54,3038,11.59,1.28,30,0.0042,11.78,1,2.65,11.00,78.82,58.82,0.00,0.00,0.0000,118.239,40
416649,7,54,3025,12.10,0.66,30,-0.1662,6.91,1,2.64,12.00,32.94,2.35,0.00,0.00,0.0000,97.749,40
416752,7,54,2866,12.08,0.50,30,-0.5758,0.77,1,2.02,14.50,8.63,0.00,0.00,0.00,0.0000,48.271,39
416857,7,54,2618,13.89,0.52,30,-0.6231,0.77,1,1.29,21.50,8.24,0.00,0.00,0.00,0.0000,32.160,40
416960,7,54,2422,15.56,0.74,30,-0.3810,0.51,1,0.87,26.50,7.84,0.00,0.00,0.00,0.0000,26.257,40
417065,7,54,2199,16.12,0.87,30,-0.1678,0.51,1,0.64,25.50,9.41,0.00,0.00,0.00,0.0000,26.175,40
417169,7,54,2002,15.61,0.90,30,-0.1201,0.77,1,0.54,20.00,7.45,0.00,0.00,0.00,0.0000,25.222,40
417272,7,54,1873,15.58,0.93,30,-0.0922,0.77,1,0.47,20.00,6.67,0.00,0.00,0.00,0.0000,23.367,40
417377,7,54,1727,14.60,0.95,30,-0.0701,0.77,1,0.43,24.00,6.27,0.00,0.00,0.00,0.0000,22.516,40
417480,7,54,1583,14.09,1.06,30,-0.0242,2.05,1,0.41,24.00,8.24,3.14,0.00,0.00,0.0000,25.959,40
417585,7,54,1458,13.71,1.17,30,0.1215,2.30,1,0.42,24.00,8.63,4.31,0.00,0.00,0.0000,32.599,40
417688,7,55,1520,13.11,1.36,30,0.2893,3.07,1,0.50,14.00,12.94,7.45,0.00,0.00,0.0000,46.126,40
417793,7,55,1726,13.12,1.26,30,0.3106,3.58,1,0.65,11.00,13.33,7.45,0.00,0.00,0.0000,52.911,40
417896,7,55,1986,13.12,1.16,30,0.1828,3.84,1,0.80,9.00,14.12,8.24,0.00,0.00,0.0000,53.495,40
418000,7,55,2290,12.11,1.14,30,0.0982,4.10,1,0.92,10.00,15.29,8.63,0.00,0.00,0.0000,54.448,39
418104,7,55,2324,13.52,1.13,30,0.0592,4.35,1,0.98,19.50,16.08,8.63,0.00,0.00,0.0000,54.448,40
418209,7,55,2161,14.46,1.14,30,0.0572,4.35,1,1.01,19.00,16.08,8.63,0.00,0.00,0.0000,55.237,40
418312,7,55,2247,14.15,1.12,30,0.0418,4.61,1,1.05,20.00,15.69,8.63,0.00,0.00,0.0000,55.770,40
418416,7,55,2296,14.12,1.11,30,0.0213,4.35,1,1.05,20.00,15.69,8.63,0.00,0.00,0.0000,54.499,40
418520,7,55,2208,13.57,1.18,30,0.0384,4.61,1,1.05,20.00,18.04,12.55,0.00,0.00,0.0000,60.053,41
418623,7,55,2322,13.12,1.19,30,0.0802,5.12,1,1.12,19.00,20.00,12.55,0.00,0.00,0.0000,66.724,41
418728,7,55,2282,13.12,1.18,30,0.0589,5.38,1,1.19,17.50,20.00,12.94,0.00,0.00,0.0000,68.897,41
418831,7,55,2294,13.57,1.16,30,0.0459,5.38,1,1.25,17.00,20.00,12.55,0.00,0.00,0.0000,70.701,41
418936,7,55,2314,13.37,1.22,29,0.0566,5.89,1,1.28,16.00,23.53,18.04,0.00,0.00,0.0000,78.529,41
419040,7,55,2336,13.32,1.22,29,0.0850,6.40,1,1.38,14.50,26.67,18.43,0.00,0.00,0.0000,84.781,41
419143,7,55,2348,13.59,1.21,29,0.0667,6.66,1,1.48,14.00,27.84,20.39,0.00,0.00,0.0000,87.855,42
419248,7,55,2365,14.09,1.21,29,0.0540,6.91,1,1.56,13.50,29.41,22.35,0.00,0.00,0.0000,90.499,42
419351,7,55,2379,14.12,1.21,29,0.0456,7.17,1,1.61,13.00,30.98,23.92,0.00,0.00,0.0000,91.985,43
419456,7,55,2388,13.59,1.20,29,0.0429,7.17,1,1.66,13.00,33.73,25.88,0.00,0.00,0.0000,94.527,43
419559,7,55,2430,13.57,1.21,29,0.0415,7.42,1,1.70,13.00,36.86,32.16,0.00,0.00,0.0000,96.535,43
419664,7,55,2429,13.36,1.22,29,0.0483,7.68,1,1.76,13.00,52.16,45.88,0.00,0.00,0.0000,101.833,43
419768,7,55,2453,13.10,1.21,29,0.0407,7.94,1,1.82,12.50,55.29,45.88,0.00,0.00,0.0000,102.366,44
419873,7,55,2488,12.11,1.20,29,0.0310,7.94,1,1.86,12.50,55.29,45.88,0.00,0.00,0.0000,102.253,44
419977,7,55,2503,12.23,1.20,29,0.0281,8.19,1,1.89,12.50,55.29,45.88,0.00,0.00,0.0000,102.571,44
420082,7,55,2522,12.25,1.19,29,0.0236,8.19,1,1.91,12.50,55.29,45.88,0.00,0.00,0.0000,103.739,45
420186,7,55,2549,12.54,1.19,29,0.0145,8.19,1,1.93,12.50,55.29,45.49,0.00,0.00,0.0000,103.104,45
420291,7,55,2562,12.11,1.19,30,0.0123,8.19,1,1.95,12.50,52.55,42.75,0.00,0.00,0.0000,102.786,46
420394,7,55,2610,12.11,1.19,30,0.0105,8.19,1,1.95,12.50,52.16,42.75,0.00,0.00,0.0000,104.908,46
420499,7,55,2601,12.10,1.19,30,0.0095,8.19,1,1.97,12.50,52.16,42.75,0.00,0.00,0.0000,103.739,47
420602,7,55,2648,12.11,1.19,30,0.0084,8.45,1,1.98,12.50,52.16,42.75,0.00,0.00,0.0000,104.590,46
420707,7,55,2592,12.12,1.19,30,0.0079,8.45,1,2.00,12.50,52.16,42.75,0.00,0.00,0.0000,104.794,47
420810,7,55,2712,12.10,1.20,30,0.0070,8.45,1,2.01,12.50,54.12,46.67,0.00,0.00,0.0000,104.579,47
420915,7,55,2645,12.10,1.20,30,0.0074,8.70,1,2.04,12.50,56.86,47.06,0.00,0.00,0.0000,105.645,48
421018,7,55,2729,12.08,1.21,30,0.0192,8.70,1,2.06,12.50,56.86,47.84,0.00,0.00,0.0000,105.963,48
421123,7,55,2724,11.87,1.22,30,0.0072,8.96,1,2.08,12.00,58.04,47.84,0.00,0.00,0.0000,106.700,48
421226,7,55,2730,12.11,1.21,30,0.0069,8.96,1,2.11,12.50,58.04,48.24,0.00,0.00,0.0000,107.336,49
421331,7,55,2763,12.10,1.21,30,0.0067,9.22,1,2.13,12.00,58.43,48.24,0.00,0.00,0.0000,107.234,49
421434,7,55,2794,12.11,1.22,30,0.0126,9.22,1,2.15,12.50,58.04,48.24,0.00,0.00,0.0000,107.653,50
421538,7,55,2794,12.33,1.23,30,0.0061,9.47,1,2.16,12.00,58.04,48.24,0.00,0.00,0.0000,107.971,50
421642,7,55,2825,12.11,1.23,30,0.0064,9.47,1,2.19,12.00,58.43,48.24,0.00,0.00,0.0000,109.559,50
421746,7,55,2883,12.11,1.25,30,0.0151,9.47,1,2.21,12.00,58.43,48.24,0.00,0.00,0.0000,109.242,51
421850,7,55,2851,12.09,1.25,30,0.0174,9.73,1,2.24,12.00,58.82,48.24,0.00,0.00,0.0000,109.559,51
421954,7,55,2914,12.12,1.25,30,0.0158,9.98,1,2.27,12.00,58.82,48.24,0.00,0.00,0.0000,109.877,51
422058,7,55,2899,11.64,1.26,30,0.0145,10.24,1,2.30,12.00,58.82,48.24,0.00,0.00,0.0000,111.261,52
422162,7,55,2932,11.58,1.27,30,0.0182,10.24,1,2.33,12.00,58.82,48.24,0.00,0.00,0.0000,111.148,52
422266,7,55,2928,11.55,1.28,30,0.0165,10.50,1,2.36,12.00,58.82,48.24,0.00,0.00,0.0000,112.419,52
422371,7,55,2909,11.55,1.27,30,0.0127,10.50,1,2.40,12.00,58.82,48.24,0.00,0.00,0.0000,112.101,52
422475,7,55,2936,11.57,1.29,30,0.0151,11.01,1,2.43,11.50,58.82,48.24,0.00,0.00,0.0000,113.270,52
422580,7,55,2968,11.55,1.29,30,0.0152,11.01,1,2.46,11.50,58.82,48.24,0.00,0.00,0.0000,115.187,53
422684,7,55,2932,11.57,1.29,30,0.0073,11.01,1,2.49,11.50,58.82,48.24,0.00,0.00,0.0000,114.540,53
422788,7,55,2944,11.56,1.29,30,0.0068,11.26,1,2.51,11.50,58.82,48.24,0.00,0.00,0.0000,115.811,53
422893,7,55,3048,12.11,1.29,30,0.0060,11.26,1,2.52,11.50,58.82,48.24,0.00,0.00,0.0000,114.858,53
422997,7,55,2969,12.11,1.28,30,0.0054,11.26,1,2.54,11.50,58.82,48.24,0.00,0.00,0.0000,114.858,53
423102,7,55,2965,12.55,1.28,30,0.0045,11.26,1,2.54,11.50,58.82,48.24,0.00,0.00,0.0000,116.231,53
423207,7,55,2996,11.86,1.28,30,0.0043,11.26,1,2.55,11.50,58.82,48.24,0.00,0.00,0.0000,115.811,53
423311,7,55,3032,11.85,1.28,30,0.0039,11.52,1,2.57,11.50,59.22,48.24,0.00,0.00,0.0000,116.662,54
423415,7,55,3000,11.58,1.28,30,0.0035,11.52,1,2.57,11.50,58.82,48.24,0.00,0.00,0.0000,116.435,54
423519,7,55,3023,12.10,1.28,30,0.0032,11.52,1,2.58,11.50,58.82,48.24,0.00,0.00,0.0000,116.231,54
423623,7,55,3016,12.34,1.28,30,0.0028,11.52,1,2.59,11.50,58.82,48.24,0.00,0.00,0.0000,117.513,54
423727,7,55,3048,12.34,1.28,30,0.0022,11.52,1,2.59,11.50,59.22,48.24,0.00,0.00,0.0000,118.046,54
423831,7,55,3044,12.08,1.28,30,0.0020,11.52,1,2.59,11.50,58.82,48.24,0.00,0.00,0.0000,117.603,54
423934,7,55,2995,11.61,1.28,30,0.0021,11.52,1,2.60,11.50,58.82,48.24,0.00,0.00,0.0000,117.184,54
424039,7,55,3037,12.09,1.28,30,0.0020,11.52,1,2.61,11.50,56.08,40.00,0.00,0.00,0.0000,117.513,54
424142,7,55,3045,12.11,1.28,30,-0.0184,11.52,1,2.60,11.50,49.41,38.43,0.00,0.00,0.0000,116.458,54
424247,7,55,3038,12.56,1.28,30,0.0000,11.52,1,2.58,11.50,48.63,38.04,0.00,0.00,0.0000,115.924,54
424351,7,55,3084,12.10,1.07,30,-0.0622,10.24,1,2.56,12.00,40.78,23.92,0.00,0.00,0.0000,109.571,55
424454,7,55,3076,12.12,1.05,30,-0.1909,8.19,1,2.36,12.50,32.94,23.14,0.00,0.00,0.0000,104.159,55
424559,7,55,3133,12.10,1.11,30,-0.1433,7.94,1,2.12,13.00,32.94,23.14,0.00,0.00,0.0000,102.468,55
424662,7,55,3063,11.57,1.18,30,-0.0367,8.19,1,2.00,13.50,33.33,23.53,0.00,0.00,0.0000,103.319,55
424766,7,55,3160,12.11,0.91,30,-0.0653,7.17,1,1.96,14.00,30.20,10.59,0.00,0.00,0.0000,94.550,56
424870,7,55,3026,12.09,0.58,30,-0.4903,3.58,1,1.69,16.50,12.94,3.53,0.00,0.00,0.0000,53.240,56
424974,7,55,2877,12.11,0.54,30,-0.5922,0.77,1,1.19,24.50,8.63,0.00,0.00,0.00,0.0000,32.560,56
425080,7,55,2662,12.09,0.76,30,-0.3512,0.77,1,0.80,31.00,8.24,0.00,0.00,0.00,0.0000,25.273,56
425185,7,55,2441,13.56,0.84,30,-0.1964,0.51,1,0.57,31.00,7.84,0.00,0.00,0.00,0.0000,22.783,56
425289,7,55,2274,14.57,0.94,30,-0.0947,0.51,1,0.46,30.00,8.63,0.00,0.00,0.00,0.0000,23.685,56
425393,7,55,2159,14.85,0.95,30,-0.0486,0.77,1,0.42,28.00,7.06,0.00,0.00,0.00,0.0000,22.414,56
425497,7,55,2061,15.60,0.95,30,-0.0518,0.51,1,0.39,26.50,7.06,0.00,0.00,0.00,0.0000,21.461,56
425600,7,55,1991,14.07,0.96,30,-0.0485,0.51,1,0.37,20.00,6.67,0.00,0.00,0.00,0.0000,20.508,56
425705,7,55,1904,12.69,0.97,30,-0.0461,0.77,1,0.35,20.00,6.27,0.00,0.00,0.00,0.0000,19.872,56
425810,7,55,1939,12.58,0.97,30,-0.0312,0.51,1,0.33,20.00,6.27,0.00,0.00,0.00,0.0000,19.504,56
425914,7,55,2129,12.81,0.96,30,-0.0431,1.54,1,0.32,20.50,6.27,0.39,0.00,0.00,0.0000,17.331,56
426018,7,55,2288,13.36,1.01,30,0.0000,1.54,1,0.30,12.00,7.84,1.18,0.00,0.00,0.0000,18.551,56
426123,7,55,2486,13.10,1.01,30,0.0000,1.54,1,0.30,22.50,8.24,2.35,0.00,0.00,0.0000,18.335,56
426228,7,55,2339,14.37,1.06,30,0.0000,1.54,1,0.30,24.00,9.02,2.35,0.00,0.00,0.0000,20.426,56
426331,7,55,2425,14.12,1.06,30,0.0600,1.79,1,0.32,26.00,9.41,2.35,0.00,0.00,0.0000,22.096,56
426435,7,55,2366,13.57,1.05,30,0.0467,1.79,1,0.34,27.50,9.41,2.35,0.00,0.00,0.0000,22.732,56
426540,7,55,2403,13.12,1.01,30,0.0032,1.79,1,0.36,29.00,9.41,2.35,0.00,0.00,0.0000,22.732,56
