Time (msec),Battery Voltage (V),CL/OL Fueling* (status),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Fuel Injector #1 Pulse Width (4-byte)* (ms),Ignition Total Timing (degrees),Intake Air Temperature (C),Mass Airflow (g/s),Throttle Opening Angle (%),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor),Accelerator Pedal Angle (%),Combined Throttle Request (D2WD610H diagnostic)* (%),Effective Idle Speed Target (D2WD610H diagnostic)* (rpm),Idle Air Feedback Flags (D2WD610H diagnostic)* (raw flags),Manifold Absolute Pressure (kPa)
400091,14.32,7,63,0.61,2679,15.58,36480,1.01,2.0155,36.00,24,26.98,13.73,0.0000,9.02,13.41,1328.1,0,36
400194,14.32,7,63,0.61,2690,15.57,36672,1.01,2.0005,36.00,24,27.22,13.73,0.0000,9.02,13.41,1328.1,0,36
400299,14.32,7,63,0.60,2719,15.13,33408,1.01,1.9912,36.00,24,27.09,13.73,0.0000,9.02,13.41,1328.1,0,36
400402,14.32,7,63,0.60,2702,15.11,33280,1.01,1.9835,36.50,24,26.88,13.73,0.0000,9.02,13.41,1328.1,0,36
400507,14.32,7,63,0.60,2710,14.85,32000,1.01,1.9720,36.50,24,27.10,13.73,0.0000,9.02,13.41,1328.1,0,36
400610,14.32,7,63,0.60,2738,14.87,33536,1.01,1.9650,36.50,24,27.22,13.73,0.0000,9.02,13.41,1328.1,0,36
400716,14.24,7,63,0.59,2718,15.58,36416,1.01,1.9655,36.50,24,26.73,13.73,0.0000,9.02,13.41,1328.1,0,36
400820,14.32,7,63,0.59,2724,15.56,36608,1.01,1.9467,36.50,24,26.77,13.73,0.0000,9.02,13.41,1328.1,0,36
400925,14.32,7,63,0.59,2732,15.59,36608,1.01,1.9453,36.50,24,26.71,13.73,0.0000,9.02,13.41,1328.1,0,35
401028,14.32,7,64,0.59,2757,15.60,36416,1.01,1.9375,36.50,24,26.54,13.73,0.0000,9.02,13.27,1328.1,0,35
401133,14.32,7,64,0.59,2759,15.57,36608,1.01,1.9313,36.50,24,26.84,13.73,0.0000,9.02,13.41,1328.1,0,35
401237,14.32,7,64,0.59,2738,15.58,34432,1.01,1.9293,37.00,24,26.60,13.73,0.0000,9.02,13.41,1328.1,0,35
401342,14.24,7,64,0.58,2743,15.11,36224,1.01,1.9245,37.00,24,26.61,13.73,0.0000,9.02,13.27,1328.1,0,35
401446,14.16,7,64,0.58,2746,15.57,36480,1.01,1.9213,37.00,24,26.81,13.73,0.0000,9.02,13.41,1328.1,0,35
401551,14.40,7,64,0.58,2770,15.57,36608,1.01,1.9187,37.00,24,26.83,13.73,0.0000,9.02,13.41,1328.1,0,35
401655,14.32,7,64,0.58,2748,15.46,34688,1.01,1.9158,37.00,24,26.93,13.73,0.0000,9.02,13.41,1328.1,0,35
401759,14.32,7,64,0.58,2751,15.48,36352,1.01,1.9163,37.00,24,26.69,13.73,0.0000,9.02,13.41,1328.1,0,35
401863,14.32,7,64,0.58,2755,15.13,33600,1.01,1.9147,37.00,24,26.70,13.73,0.0000,9.02,13.41,1328.1,0,35
401968,14.24,7,64,0.58,2758,15.59,36544,1.01,1.9120,37.00,24,27.17,13.73,0.0000,9.02,13.27,1328.1,0,35
402073,14.32,7,64,0.58,2781,15.58,36416,1.01,1.9067,37.00,24,26.91,13.73,0.0000,9.02,13.41,1328.1,0,35
402177,14.32,7,64,0.58,2782,15.57,36672,1.01,1.9078,37.00,24,26.46,13.73,0.0000,9.02,13.41,1328.1,0,35
402283,14.32,7,64,0.58,2760,15.59,36608,1.01,1.9075,37.00,24,26.47,13.73,0.0000,9.02,13.41,1328.1,0,35
402387,14.16,7,64,0.57,2762,15.58,36416,1.01,1.9033,37.50,24,26.50,13.73,0.0000,9.02,13.41,1328.1,0,35
402490,14.40,7,64,0.58,2766,15.58,36608,1.01,1.8982,37.00,24,26.95,13.73,0.0000,9.02,13.55,1328.1,0,35
402594,14.32,7,64,0.58,2789,15.56,35136,1.01,1.9013,37.00,24,27.25,14.12,0.0000,9.02,13.69,1328.1,0,35
402699,14.24,7,64,0.58,2792,15.35,34880,1.01,1.9125,37.00,24,27.64,14.12,0.0000,9.41,13.98,1328.1,0,35
402803,14.24,7,64,0.59,2773,15.55,36544,1.01,1.9445,37.00,24,27.72,14.51,0.0010,9.80,13.98,1328.1,0,36
402907,14.32,7,64,0.60,2784,15.59,36544,1.01,1.9745,37.00,24,28.39,14.51,0.0012,9.80,14.12,1328.1,0,36
403011,14.32,7,64,0.61,2796,15.60,38144,1.01,1.9998,37.00,24,28.78,14.51,0.0014,9.80,14.12,1328.1,0,37
403115,14.16,7,64,0.61,2811,16.10,40000,1.01,2.0103,36.50,24,28.90,14.51,0.0012,9.80,14.12,1328.1,0,37
403218,14.32,7,64,0.61,2827,16.11,40192,1.01,2.0128,36.50,24,28.92,14.51,0.0009,9.80,14.12,1328.1,0,37
403323,14.40,7,64,0.61,2841,16.13,40064,1.01,2.0155,36.50,24,28.76,14.51,0.0006,9.80,14.12,1328.1,0,37
403427,14.32,7,64,0.60,2877,16.11,39936,1.01,1.9905,37.00,24,28.57,14.51,0.0000,9.80,14.12,1328.1,0,36
403530,14.32,7,64,0.60,2890,16.10,40128,1.01,1.9800,37.00,24,28.66,14.51,0.0000,9.80,14.12,1328.1,0,36
403635,14.24,7,64,0.60,2900,16.13,40000,1.01,1.9638,37.00,24,28.46,14.51,0.0000,9.80,14.12,1328.1,0,36
403738,14.32,7,64,0.59,2910,15.62,36480,1.01,1.9500,37.00,24,28.53,14.51,0.0000,9.80,14.12,1328.1,0,36
403842,14.32,7,64,0.59,2918,15.81,38080,1.01,1.9387,37.00,24,28.58,14.51,0.0000,9.80,14.12,1328.1,0,36
403948,14.32,7,64,0.58,2903,15.57,36672,1.01,1.9350,37.50,24,28.17,14.51,0.0000,9.80,14.12,1328.1,0,35
404052,14.32,7,64,0.59,2910,16.12,40000,1.01,1.9180,37.50,24,27.66,14.51,0.0000,9.80,14.12,1328.1,0,35
404156,14.24,7,64,0.58,2915,16.09,40000,1.01,1.9058,37.50,24,27.98,14.51,0.0000,9.80,14.12,1328.1,0,35
404261,14.40,7,64,0.58,2923,15.58,36672,1.01,1.8998,37.50,24,27.99,14.51,0.0000,9.80,14.12,1328.1,0,35
404365,14.32,7,64,0.58,2924,16.13,40000,1.01,1.8958,37.50,24,28.32,14.51,0.0000,9.80,14.12,1328.1,0,35
404468,14.32,7,64,0.57,2929,16.09,40000,1.01,1.8913,37.50,24,27.77,14.51,0.0000,9.80,14.12,1328.1,0,35
404572,14.32,7,64,0.57,2932,16.10,40192,1.01,1.8845,37.50,24,27.80,14.51,0.0000,9.80,14.12,1328.1,0,35
404676,14.16,7,64,0.57,2962,16.10,39936,1.01,1.8840,37.50,24,28.03,14.51,0.0000,9.80,14.12,1328.1,0,35
404781,14.32,7,64,0.57,2965,15.86,38336,1.01,1.8802,37.50,24,28.05,14.51,0.0000,9.80,14.12,1328.1,0,35
404884,14.32,7,64,0.57,2970,16.08,40448,1.01,1.8770,37.50,24,28.08,14.51,0.0000,9.80,14.12,1328.1,0,35
404988,14.16,7,64,0.57,2948,16.60,41280,1.01,1.8758,37.50,24,27.91,14.51,0.0000,9.80,14.12,1328.1,0,35
405092,14.32,7,64,0.57,2948,16.10,39936,1.01,1.8705,37.50,24,27.93,14.51,0.0000,9.80,14.12,1328.1,0,35
405196,14.32,7,64,0.57,2953,16.12,40192,1.01,1.8662,37.50,24,27.93,14.51,0.0000,9.80,14.12,1328.1,0,35
405300,14.32,7,64,0.57,2952,16.12,40128,1.01,1.8658,37.50,24,27.95,14.51,0.0000,9.80,14.12,1328.1,0,35
405403,14.32,7,64,0.57,2954,16.12,39936,1.01,1.8660,37.50,24,27.96,14.51,0.0000,9.80,14.12,1328.1,0,35
405508,14.32,7,64,0.57,2984,16.09,40064,1.01,1.8648,37.50,24,27.89,14.51,0.0000,9.80,14.12,1328.1,0,34
405612,14.32,7,64,0.56,2987,16.11,40128,1.01,1.8610,37.50,24,28.20,14.51,0.0000,9.80,14.12,1328.1,0,34
405716,14.16,7,64,0.56,2987,16.13,39872,1.01,1.8600,37.50,24,27.74,14.51,0.0000,9.80,14.12,1328.1,0,35
405820,14.32,7,64,0.56,2964,16.08,40000,1.01,1.8570,38.00,24,28.04,14.51,0.0000,9.80,14.12,1328.1,0,35
405923,14.32,7,64,0.56,2967,16.56,43200,1.01,1.8485,38.00,24,27.73,14.51,0.0000,9.80,14.12,1328.1,0,34
406028,14.32,7,64,0.56,2964,16.58,43008,1.01,1.8542,38.00,24,28.03,14.51,0.0000,9.80,14.12,1328.1,0,34
406131,14.24,7,64,0.56,2964,16.36,40000,1.01,1.8540,38.00,24,28.25,14.51,0.0000,9.80,14.12,1328.1,0,34
406235,14.32,7,64,0.56,2995,16.56,43200,1.01,1.8525,38.00,24,27.97,14.51,0.0000,9.80,14.12,1328.1,0,34
406339,14.32,7,64,0.56,2996,16.13,40064,1.01,1.8525,38.00,24,27.80,14.51,0.0000,9.80,14.12,1328.1,0,34
406443,14.32,7,64,0.56,2973,16.12,40000,1.01,1.8522,38.00,24,27.80,14.51,0.0000,9.80,14.12,1328.1,0,34
406548,14.24,7,64,0.56,2972,16.10,40064,1.01,1.8485,38.00,24,28.07,14.51,0.0000,9.80,14.12,1328.1,0,34
406651,14.32,7,64,0.56,2971,16.11,40128,1.01,1.8518,38.00,24,27.22,14.51,0.0000,9.80,11.56,1328.1,0,35
406755,14.32,7,64,0.54,2972,16.12,40000,1.01,1.7555,38.00,24,19.53,10.20,-0.0899,5.10,6.46,1328.1,0,33
406859,14.24,7,64,0.45,2964,15.90,38400,0.84,1.2608,39.00,24,11.73,6.67,-0.2016,1.57,4.36,1328.1,0,23
406963,14.40,7,64,0.33,2838,15.86,34752,0.77,0.8498,15.00,24,7.57,4.31,-0.2144,0.00,4.36,1328.1,0,14
407066,14.32,7,64,1.26,2583,15.13,30400,2.15,0.0000,15.00,24,500.00,4.31,1.8956,0.00,4.36,1328.1,0,10
407171,14.32,7,65,2.70,2416,14.56,27136,1.54,0.0000,15.00,24,500.00,4.31,0.2473,0.00,6.76,1328.1,13,9
407275,14.32,7,65,2.93,2227,14.11,26944,1.43,0.0000,15.00,24,6.66,6.67,-0.4537,0.00,4.94,1328.1,13,10
407378,14.32,7,65,1.58,2014,14.11,26880,0.83,0.0000,15.00,24,6.31,5.49,-0.5712,0.00,5.56,1328.1,13,12
407483,14.40,7,65,0.95,1843,14.10,26880,0.56,0.0000,15.00,24,6.12,5.49,-0.5049,0.00,5.34,1328.1,13,12
407586,14.32,7,65,0.66,1657,14.09,26944,0.57,1.3095,15.00,24,6.18,5.10,-0.3312,0.00,4.84,1328.1,13,14
407690,14.32,7,65,0.50,1520,15.53,36480,0.71,1.1740,15.00,24,5.69,4.71,-0.2515,0.00,4.57,1328.1,13,15
407795,14.32,7,65,0.40,1379,14.37,28416,0.80,1.0608,15.00,24,5.74,4.71,-0.1710,0.00,4.49,1328.1,13,15
407898,14.32,7,65,0.36,1234,13.56,23552,0.87,1.0345,15.00,24,5.74,4.71,-0.1035,0.00,5.76,1328.1,13,17
408002,14.32,7,65,0.34,1120,14.10,26880,0.93,1.0450,15.00,24,6.31,5.88,-0.0705,0.00,6.06,1328.1,13,19
408106,14.40,7,65,0.35,1035,14.57,29824,1.03,1.1665,15.00,24,6.99,6.27,0.0556,0.00,3.95,1328.1,13,22
408210,14.32,7,65,0.37,976,15.10,33472,1.09,1.2995,15.00,24,6.78,5.10,0.0706,0.00,5.96,1328.1,13,26
408314,14.32,7,65,0.38,936,15.59,36672,1.09,1.3678,15.00,24,7.31,5.88,0.1086,0.00,5.96,1328.1,13,27
408417,14.40,7,65,0.41,906,15.60,36480,1.12,1.5117,15.00,24,7.84,6.27,0.1308,0.00,5.93,1328.1,13,30
408522,14.32,7,65,0.44,890,16.56,43072,1.14,1.6208,15.00,24,8.27,5.88,0.1354,0.00,5.80,1328.1,13,32
408626,14.40,7,65,0.47,893,14.12,27008,1.14,1.7438,15.00,24,8.74,6.27,0.1363,0.00,5.84,1328.1,9,34
408730,14.40,7,65,0.50,904,14.11,26880,1.14,1.8462,15.00,24,9.23,5.88,0.1282,0.00,5.98,1328.1,9,36
408834,14.32,7,65,0.53,925,14.09,26880,1.13,1.9125,15.00,24,9.65,6.27,0.1199,0.00,6.04,1328.1,9,36
408938,14.24,7,65,0.55,949,14.07,28736,1.12,1.9840,15.00,24,9.99,6.27,0.1040,0.00,6.09,1328.1,9,37
409041,14.32,7,65,0.57,977,14.35,28224,1.10,2.0272,15.00,24,10.42,6.27,0.0907,0.00,6.15,1328.1,9,37
409146,14.32,7,65,0.58,1001,14.57,36096,1.09,2.0555,15.00,24,10.78,6.27,0.0797,0.00,6.13,1328.1,9,38
409250,14.32,7,65,0.59,1033,15.56,36608,1.08,2.0978,15.00,24,11.03,6.27,0.0670,0.00,6.25,1328.1,9,38
409353,14.32,7,65,0.61,1068,15.61,36608,1.06,2.0808,15.00,24,11.20,6.27,0.0510,0.00,6.25,1328.1,9,38
409458,14.32,7,65,0.61,1091,15.59,36352,1.04,2.0693,15.00,24,11.54,6.67,0.0317,0.00,6.43,1328.1,9,38
409561,14.16,7,65,0.61,1121,15.57,36544,1.03,2.0703,15.00,24,11.66,6.67,0.0289,0.00,6.42,1328.1,9,37
409665,14.24,7,65,0.61,1145,15.59,36672,1.03,2.0600,15.00,24,11.68,6.67,0.0257,0.00,6.37,1328.1,9,37
409770,14.08,7,65,0.61,1168,15.59,36416,1.03,2.0423,15.00,24,11.75,6.67,0.0223,0.00,6.42,1328.1,9,36
409874,14.32,7,65,0.60,1187,15.56,36544,1.02,2.0223,15.00,24,11.62,6.67,0.0185,0.00,6.38,1328.1,9,36
409977,14.40,7,65,0.59,1206,15.12,33664,1.01,1.9618,15.00,24,11.48,6.67,0.0017,0.00,6.49,1328.1,9,35
410082,14.32,7,65,0.59,1215,14.59,29888,1.00,1.9255,15.00,24,11.33,6.67,-0.0018,0.00,6.37,1328.1,9,35
410186,14.32,7,65,0.58,1223,14.55,29952,1.00,1.8925,15.00,24,11.22,6.67,-0.0057,0.00,6.49,1328.1,9,34
410290,14.32,7,65,0.57,1218,14.55,29888,1.00,1.8702,15.00,24,11.31,6.67,-0.0054,0.00,6.41,1328.1,9,34
410394,14.24,7,65,0.56,1219,14.60,29824,1.01,1.8628,15.00,24,11.20,6.67,0.0055,0.00,6.46,1328.1,9,34
410498,14.40,7,65,0.56,1218,14.09,26880,1.01,1.8460,15.00,24,11.09,6.67,0.0037,0.00,6.49,1328.1,9,34
410603,14.32,7,65,0.55,1222,14.10,27008,1.01,1.8193,15.00,24,10.97,6.67,0.0025,0.00,6.60,1328.1,9,33
410707,14.32,7,65,0.55,1220,14.11,26880,1.01,1.8060,15.00,24,10.96,6.67,0.0016,0.00,6.59,1328.1,9,33
410811,14.32,7,65,0.55,1218,14.10,26816,1.00,1.7945,15.00,24,11.00,6.67,0.0000,0.00,6.70,1328.1,9,33
410916,14.32,7,65,0.55,1213,14.09,26944,1.00,1.7940,15.00,24,11.26,7.06,0.0000,0.00,6.81,1328.1,9,34
411019,14.32,7,65,0.55,1212,14.12,26688,1.00,1.8000,15.00,24,11.32,7.06,0.0016,0.00,6.71,1328.1,9,34
411123,14.40,7,65,0.55,1217,13.89,25344,1.01,1.8195,15.00,24,11.40,7.06,0.0023,0.00,6.81,1328.1,9,34
411229,14.32,7,65,0.56,1222,13.84,26688,1.01,1.8290,15.00,24,11.61,7.06,0.0027,0.00,6.83,1328.1,9,34
411333,14.32,7,65,0.56,1228,14.11,26944,1.01,1.8408,15.00,24,11.72,7.06,0.0030,0.00,6.84,1328.1,9,35
411436,14.40,7,65,0.56,1236,14.11,26816,1.01,1.8510,15.00,24,11.73,7.06,0.0031,0.00,6.84,1328.1,9,34
411541,14.32,7,65,0.56,1236,14.09,26880,1.01,1.8560,15.00,24,11.77,7.06,0.0031,0.00,6.84,1328.1,9,34
411644,14.40,7,65,0.56,1240,14.55,30080,1.01,1.8580,15.00,24,11.68,7.06,0.0030,0.00,6.91,1328.1,9,34
411749,14.32,7,65,0.56,1254,14.58,29952,1.01,1.8578,15.00,24,11.76,7.06,0.0027,0.00,6.86,1328.1,9,34
411852,14.32,7,65,0.56,1260,14.55,30016,1.01,1.8573,15.00,24,11.90,7.06,0.0023,0.00,6.94,1328.1,9,34
411956,14.32,7,65,0.57,1262,14.56,30144,1.01,1.8568,15.00,24,12.17,7.06,0.0023,0.00,6.88,1328.1,9,34
412060,14.40,7,65,0.57,1273,14.60,29952,1.01,1.8633,15.00,24,12.02,7.06,0.0024,0.00,6.94,1328.1,9,34
412164,14.40,7,65,0.57,1278,14.79,29952,1.01,1.8673,15.00,24,12.11,7.06,0.0022,0.00,6.92,1328.1,9,34
412267,14.32,7,65,0.57,1290,14.56,30080,1.01,1.8688,15.00,24,12.26,7.06,0.0021,0.00,6.96,1328.1,9,34
412372,14.40,7,65,0.57,1293,14.58,29888,1.01,1.8680,15.00,24,12.20,7.06,0.0018,0.00,6.98,1328.1,9,34
412476,14.40,7,65,0.57,1297,14.57,29824,1.01,1.8560,15.00,24,12.20,7.06,0.0015,0.00,6.99,1328.1,9,34
412581,14.16,7,65,0.57,1302,14.55,30080,1.00,1.8573,15.00,24,12.22,7.06,0.0000,0.00,7.02,1328.1,9,34
412684,14.32,7,65,0.56,1309,14.58,30080,1.00,1.8525,15.00,24,12.24,7.06,0.0000,0.00,7.02,1328.1,9,34
412788,14.32,7,65,0.56,1306,14.59,28224,1.00,1.8470,15.00,24,12.19,7.06,0.0000,0.00,7.05,1328.1,9,34
412893,14.40,7,65,0.56,1309,14.09,29440,1.00,1.8430,15.00,24,12.15,7.06,0.0000,0.00,7.09,1328.1,9,34
412996,14.32,7,65,0.56,1311,14.58,27136,1.00,1.8475,15.00,24,12.21,7.06,0.0000,0.00,7.08,1328.1,9,34
413100,14.16,7,65,0.56,1317,14.10,26880,1.00,1.8375,15.00,24,12.25,7.45,0.0000,0.00,7.11,1328.1,9,33
413205,14.32,7,65,0.56,1312,14.07,26240,1.00,1.8348,15.00,24,12.37,7.45,0.0000,0.00,7.11,1328.1,9,34
413308,14.32,7,65,0.56,1310,14.18,28480,1.00,1.8408,15.00,24,12.32,7.45,0.0000,0.00,7.09,1328.1,9,34
413413,14.32,7,65,0.56,1318,14.17,26880,1.00,1.8468,15.00,24,12.46,7.45,0.0000,0.00,7.10,1328.1,9,34
413517,14.32,7,65,0.56,1313,14.10,26752,1.00,1.8508,15.00,24,12.44,7.45,0.0000,0.00,7.14,1328.1,9,34
413623,14.40,7,65,0.57,1318,14.09,27008,1.00,1.8548,15.00,24,12.56,7.45,0.0000,0.00,7.11,1328.1,9,34
413726,14.40,7,65,0.57,1322,14.13,26816,1.00,1.8598,15.00,24,12.51,7.45,0.0000,0.00,7.14,1328.1,9,34
413831,14.40,7,65,0.57,1331,14.55,29888,1.00,1.8598,15.00,24,12.54,7.45,0.0000,0.00,7.13,1328.1,9,34
413934,14.32,7,65,0.57,1326,14.55,30016,1.00,1.8588,15.00,24,12.37,7.45,0.0000,0.00,7.10,1328.1,9,34
414038,14.16,7,65,0.57,1324,14.58,30016,1.00,1.8570,15.00,24,12.50,7.45,0.0000,0.00,7.12,1328.1,9,34
414142,14.32,7,65,0.57,1334,14.58,29824,1.00,1.8542,15.00,24,12.49,7.45,0.0000,0.00,7.13,1328.1,9,34
414247,14.32,7,65,0.56,1326,14.80,31680,1.00,1.8530,15.00,24,12.51,7.45,0.0000,0.00,7.13,1328.1,9,34
414350,14.32,7,65,0.56,1335,14.58,30080,1.00,1.8502,15.00,24,12.46,7.45,0.0000,0.00,7.11,1328.1,9,34
414454,14.32,7,65,0.56,1342,14.58,29888,1.00,1.8478,15.00,24,12.57,7.45,0.0000,0.00,7.13,1328.1,9,34
414559,14.32,7,65,0.56,1342,14.53,29952,1.00,1.8455,15.00,24,12.56,7.45,0.0000,0.00,7.13,1328.1,9,34
414662,14.32,7,65,0.56,1335,14.58,30080,1.00,1.8430,15.00,24,12.48,7.45,0.0000,0.00,7.13,1328.1,9,34
414766,14.40,7,65,0.56,1343,14.59,29888,1.00,1.8393,15.00,24,12.35,7.45,0.0000,0.00,7.12,1328.1,9,33
414870,14.32,7,65,0.56,1335,14.57,29952,1.00,1.8377,15.00,24,12.54,7.45,0.0000,0.00,7.13,1328.1,9,33
414974,14.32,7,65,0.56,1338,14.56,27072,1.00,1.8388,15.00,24,12.43,7.45,0.0000,0.00,7.13,1328.1,9,33
415078,14.32,7,65,0.56,1338,14.12,26816,1.00,1.8357,15.00,24,12.44,7.45,0.0000,0.00,7.13,1328.1,9,33
415183,14.40,7,65,0.56,1333,14.09,26816,1.00,1.8353,15.00,24,12.50,7.45,0.0000,0.00,7.12,1328.1,9,33
415287,14.32,7,65,0.56,1334,14.09,26816,1.00,1.8345,15.00,24,12.46,7.45,0.0000,0.00,7.12,1328.1,9,34
415391,14.40,7,65,0.56,1334,13.90,25344,1.00,1.8353,15.00,24,12.44,7.45,0.0000,0.00,7.12,1328.1,9,34
415494,14.40,7,65,0.56,1340,13.88,26816,1.00,1.8350,15.00,24,12.47,7.06,0.0000,0.00,7.13,1328.1,9,33
415599,14.32,7,65,0.56,1329,14.10,26944,1.00,1.8360,15.00,24,12.42,7.45,0.0000,0.00,7.12,1328.1,9,33
415703,14.40,7,65,0.56,1335,14.10,26944,1.00,1.8370,15.00,24,12.37,7.45,0.0000,0.00,7.12,1328.1,9,33
415807,14.16,7,65,0.56,1332,14.11,26752,1.00,1.8380,15.00,24,12.42,7.45,0.0000,0.00,7.13,1328.1,9,34
415911,14.24,7,65,0.56,1327,14.07,26944,1.00,1.8385,15.00,24,12.39,7.45,0.0000,0.00,7.13,1328.1,9,34
416015,14.32,7,65,0.56,1326,14.11,27008,1.00,1.8397,15.00,24,12.40,7.45,0.0000,0.00,7.13,1328.1,9,34
416119,14.32,7,65,0.56,1336,14.11,26880,1.00,1.8390,15.00,24,12.40,7.45,0.0000,0.00,7.13,1328.1,9,34
416222,14.32,7,65,0.56,1328,14.33,28608,1.00,1.8385,15.00,24,12.48,7.45,0.0000,0.00,7.13,1328.1,9,34
416327,14.32,7,65,0.56,1334,14.36,27584,1.00,1.8385,15.00,24,12.32,7.45,0.0000,0.00,7.12,1328.1,9,34
416430,14.32,7,65,0.56,1339,14.11,26880,1.00,1.8375,15.00,24,12.47,7.45,0.0000,0.00,7.13,1328.1,9,34
416535,14.40,7,65,0.56,1335,14.56,29952,1.00,1.8380,15.00,24,12.54,7.45,0.0000,0.00,7.13,1328.1,9,34
416638,14.32,7,65,0.56,1335,14.57,28736,1.00,1.8377,15.00,24,12.48,7.45,0.0000,0.00,7.12,1328.1,9,33
416742,14.32,7,65,0.56,1343,14.12,29248,1.00,1.8373,15.00,24,12.47,7.45,0.0000,0.00,7.13,1328.1,9,34
416847,14.32,7,65,0.56,1336,14.57,30080,1.00,1.8362,15.00,24,12.55,7.45,0.0000,0.00,7.13,1328.1,9,34
416951,14.40,7,65,0.56,1338,14.56,30016,1.00,1.8333,15.00,24,12.33,7.45,0.0000,0.00,7.12,1328.1,9,33
417055,14.32,7,65,0.56,1338,14.55,26816,1.00,1.8348,15.00,24,12.34,7.45,0.0000,0.00,7.13,1328.1,9,34
417159,14.32,7,65,0.56,1343,14.11,26816,1.00,1.8325,15.00,24,12.37,7.45,0.0000,0.00,7.13,1328.1,9,33
417264,14.32,7,65,0.56,1334,14.50,30016,1.00,1.8242,15.00,24,12.45,7.45,0.0000,0.00,7.12,1328.1,9,33
417367,14.40,7,65,0.56,1332,14.14,26944,1.00,1.8355,15.00,24,12.47,7.06,0.0000,0.00,7.13,1328.1,9,34
417471,14.32,7,65,0.56,1343,14.09,25280,1.00,1.8340,15.00,24,12.47,7.45,0.0000,0.00,7.13,1328.1,9,34
417574,14.40,7,65,0.56,1339,13.84,25344,1.00,1.8328,15.00,24,12.41,7.45,0.0000,0.00,7.13,1328.1,9,33
417679,14.32,7,65,0.56,1344,14.12,26944,1.00,1.8310,15.00,24,12.42,7.45,0.0000,0.00,7.13,1328.1,9,33
417783,14.40,7,65,0.56,1347,14.10,26816,1.00,1.8300,15.00,24,12.44,7.45,0.0000,0.00,7.13,1328.1,9,33
417886,14.40,7,65,0.56,1340,14.09,26816,1.00,1.8270,15.00,24,12.40,7.45,0.0000,0.00,7.12,1328.1,9,33
417990,14.40,7,65,0.56,1338,14.10,27008,1.00,1.8268,15.00,24,12.32,7.45,0.0000,0.00,7.13,1328.1,9,33
418094,14.32,7,65,0.56,1341,14.10,26816,1.00,1.8242,15.00,24,12.42,7.45,0.0000,0.00,7.12,1328.1,9,33
418198,14.24,7,65,0.56,1336,14.09,26816,1.00,1.8250,15.00,24,12.41,7.45,0.0000,0.00,7.13,1328.1,9,33
418302,14.24,7,65,0.56,1344,14.09,27136,1.00,1.8240,15.00,24,12.41,7.45,0.0000,0.00,7.12,1328.1,9,33
418406,14.32,7,65,0.56,1343,14.36,28480,1.00,1.8242,15.00,24,12.41,7.45,0.0000,0.00,7.12,1328.1,9,33
418510,14.32,7,65,0.56,1338,14.09,26816,1.00,1.8250,15.00,24,12.39,7.45,0.0000,0.00,7.12,1328.1,9,33
418614,14.40,7,65,0.56,1339,14.09,26944,1.00,1.8262,15.00,24,12.35,7.45,0.0000,0.00,7.12,1328.1,9,33
418718,14.32,7,65,0.56,1344,14.11,26944,1.00,1.8265,15.00,24,12.52,7.45,0.0000,0.00,7.12,1328.1,9,33
418822,14.16,7,65,0.56,1332,14.09,29696,1.00,1.8260,15.00,24,12.56,7.45,0.0000,0.00,7.13,1328.1,9,33
418926,14.24,7,65,0.56,1340,14.55,27008,1.00,1.8280,15.00,24,12.35,7.45,0.0000,0.00,7.13,1328.1,9,33
419030,14.24,7,65,0.56,1342,14.15,30080,1.00,1.8275,15.00,24,12.49,7.45,0.0000,0.00,7.12,1328.1,9,33
419134,14.32,7,65,0.56,1338,14.59,29888,1.00,1.8257,15.00,24,12.41,7.45,0.0000,0.00,7.13,1328.1,9,33
419238,14.32,7,65,0.56,1334,14.16,26944,1.00,1.8257,15.00,24,12.35,7.45,0.0000,0.00,7.12,1328.1,9,33
419341,14.32,7,65,0.56,1342,14.54,30080,1.00,1.8255,15.00,24,12.49,7.45,0.0000,0.00,7.13,1328.1,9,33
419446,14.32,7,65,0.56,1336,14.59,29952,1.00,1.8235,15.00,24,12.47,7.45,0.0000,0.00,7.12,1328.1,9,33
419550,14.32,7,65,0.56,1342,14.07,26688,1.00,1.8250,15.00,24,12.36,7.45,0.0000,0.00,7.13,1328.1,9,33
419654,14.32,7,65,0.56,1344,14.32,28480,1.00,1.8245,15.00,24,12.40,7.45,0.0000,0.00,7.12,1328.1,9,33
419757,14.32,7,65,0.56,1338,14.55,30016,1.00,1.8253,15.00,24,12.47,7.45,0.0000,0.00,7.12,1328.1,9,33
419862,14.32,7,65,0.56,1341,14.57,29952,1.00,1.8240,15.00,24,12.43,7.45,0.0000,0.00,7.12,1328.1,9,33
419966,14.32,7,65,0.56,1350,14.56,30016,1.00,1.8242,15.00,24,12.36,7.45,0.0000,0.00,7.13,1328.1,9,33
420069,14.32,7,65,0.56,1339,14.12,26944,1.00,1.8223,15.00,24,12.48,7.45,0.0000,0.00,7.12,1328.1,9,33
420173,14.32,7,65,0.56,1345,14.11,26816,1.00,1.8223,15.00,24,12.39,7.45,0.0000,0.00,7.13,1328.1,9,33
