Time (msec),CL/OL Fueling* (status),Coolant Temperature (C),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Intake Air Temperature (C),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor),Fuel Injector #1 Pulse Width (ms),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Engine Load (4-Byte)* (g/rev),Ignition Total Timing (degrees),Throttle Opening Angle (%),Accelerator Pedal Angle (%),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),IAM (4-byte)* (multiplier),SD Native MAP Input (D2WD610H diagnostic)* (kPa absolute),Vehicle Speed (km/h)
149515,7,60,2066,17.88,1.00,32,0.0000,0.77,1,0.25,20.00,6.27,0.00,0.00,0.00,1.0000,15.743,27
149619,7,60,2038,18.12,1.00,32,0.0000,0.77,1,0.25,20.00,6.27,0.00,0.00,0.00,1.0000,15.743,27
149722,7,60,1993,18.14,1.00,32,0.0000,0.77,1,0.25,20.00,6.27,0.00,0.00,0.00,1.0000,16.045,26
149827,7,60,1964,18.12,1.00,32,0.0000,0.77,1,0.25,20.00,6.27,0.00,0.00,0.00,1.0000,16.060,26
149931,7,60,1962,18.13,1.00,32,0.0000,0.77,1,0.25,20.00,6.27,0.00,0.00,0.00,1.0000,16.060,26
150035,7,60,1896,18.13,1.00,32,0.0000,0.77,1,0.25,20.00,6.27,0.00,0.00,0.00,1.0000,16.060,25
150140,7,60,1880,18.11,1.00,32,0.0000,0.77,1,0.26,20.00,6.27,0.00,0.00,0.00,1.0000,16.394,25
150244,7,60,1870,18.12,1.00,32,0.0000,0.77,1,0.26,20.00,6.27,0.00,0.00,0.00,1.0000,16.045,25
150347,7,60,1812,18.12,1.00,32,0.0000,1.54,1,0.26,20.00,6.27,0.39,0.00,0.00,1.0000,16.696,24
150451,7,60,1832,18.11,1.07,32,0.0000,1.54,1,0.26,8.00,7.45,2.35,0.00,0.00,1.0000,19.237,24
150555,7,60,1812,18.14,1.17,32,0.1268,1.79,1,0.28,22.00,9.02,3.53,0.00,0.00,1.0000,23.602,24
150659,7,60,1737,18.12,1.21,32,0.1983,2.05,1,0.34,23.00,9.80,3.92,0.00,0.00,1.0000,29.136,24
150763,7,60,1769,18.11,1.31,32,0.2682,2.56,1,0.41,20.00,12.16,6.67,0.00,0.00,1.0000,37.815,23
150867,7,60,1817,18.12,1.26,32,0.2878,3.07,1,0.54,19.50,12.94,6.67,0.00,0.00,1.0000,43.216,23
150971,7,60,1814,18.11,1.18,32,0.2066,3.33,1,0.67,23.00,12.94,6.67,0.00,0.00,1.0000,46.977,24
151075,7,60,1771,18.13,1.14,32,0.1433,3.58,1,0.77,21.50,12.94,6.67,0.00,0.00,1.0000,49.416,24
151178,7,60,1807,18.38,1.10,32,0.1097,3.84,1,0.84,21.00,12.94,7.06,0.00,0.00,1.0000,49.836,24
151283,7,60,1816,18.12,1.13,32,0.0843,3.84,1,0.89,20.50,13.33,7.84,0.00,0.00,1.0000,51.374,24
151387,7,60,1834,18.13,1.16,32,0.0928,4.35,1,0.93,20.00,14.90,8.63,0.00,0.00,1.0000,54.868,24
151492,7,60,1854,18.08,1.23,32,0.1080,4.61,1,0.99,23.50,18.04,12.94,0.00,0.00,1.0000,62.963,25
151595,7,60,1866,17.86,1.25,32,0.1394,5.38,1,1.09,24.00,20.00,13.33,0.00,0.00,1.0000,71.869,25
151699,7,60,1905,17.12,1.23,32,0.1127,5.63,1,1.21,22.00,20.00,13.33,0.00,0.00,1.0000,73.458,25
151804,7,60,1922,17.11,1.22,32,0.0879,5.89,1,1.28,21.00,20.00,13.33,0.00,0.00,1.0000,74.411,26
151907,7,60,1956,17.59,1.19,32,0.0642,5.89,1,1.32,20.50,20.00,13.33,0.00,0.00,1.0000,74.626,26
152011,7,60,1974,16.60,1.18,32,0.0417,5.89,1,1.34,20.50,20.00,13.33,0.00,0.00,1.0000,74.411,26
152115,7,60,2016,16.10,1.17,32,0.0352,5.89,1,1.35,20.50,20.39,13.33,0.00,0.00,1.0000,73.129,27
152219,7,60,2046,15.60,1.17,32,0.0294,5.89,1,1.35,20.50,20.00,13.33,0.00,0.00,1.0000,73.878,27
152323,7,60,2054,14.56,1.16,32,0.0252,5.89,1,1.35,20.50,20.39,13.33,0.00,0.00,1.0000,73.242,27
152427,7,60,2094,14.35,1.16,32,0.0202,5.63,1,1.35,20.50,20.39,13.33,0.00,0.00,1.0000,73.560,28
152532,7,60,2130,14.10,1.15,32,0.0169,5.63,1,1.35,20.50,20.39,13.33,0.00,0.00,1.0000,72.925,28
152637,7,60,2150,13.57,1.15,32,0.0134,5.63,1,1.34,21.00,20.39,13.33,0.00,0.00,1.0000,73.458,29
152741,7,60,2186,13.16,1.15,32,0.0104,5.63,1,1.34,21.00,20.39,13.33,0.00,0.00,1.0000,73.242,29
152846,7,60,2206,13.09,1.15,32,0.0086,5.63,1,1.34,21.00,20.39,13.33,0.00,0.00,1.0000,73.458,29
152950,7,60,2256,13.12,1.14,32,0.0068,5.63,1,1.34,21.00,20.39,13.33,0.00,0.00,1.0000,72.607,30
153054,7,60,2265,13.12,1.14,32,0.0053,5.63,1,1.33,21.50,20.39,13.33,0.00,0.00,1.0000,72.709,30
153159,7,60,2307,13.10,1.12,32,0.0039,5.63,1,1.33,21.50,20.39,12.16,0.00,0.00,1.0000,71.438,30
153263,7,60,2322,13.12,1.11,32,-0.0187,5.38,1,1.32,22.00,19.61,12.16,0.00,0.00,1.0000,68.897,31
153368,7,60,2346,13.12,1.10,32,-0.0313,5.38,1,1.29,22.50,18.43,10.98,0.00,0.00,1.0000,66.202,31
153471,7,60,2377,12.58,1.09,32,-0.0334,5.12,1,1.26,23.50,18.43,10.20,0.00,0.00,1.0000,64.614,31
153576,7,60,2391,12.58,0.99,32,-0.0771,4.61,1,1.22,25.00,14.51,5.49,0.00,0.00,1.0000,54.715,32
153679,7,60,2370,12.31,0.92,32,-0.1597,3.84,1,1.11,26.50,11.76,4.71,0.00,0.00,1.0000,45.185,32
153783,7,60,2331,11.86,0.84,32,-0.1557,3.33,1,0.96,28.50,11.37,3.53,0.00,0.00,1.0000,40.102,32
153887,7,60,2468,12.11,0.83,32,-0.1888,2.82,1,0.82,34.00,9.80,3.14,0.00,0.00,1.0000,32.662,32
153991,7,60,2418,12.09,0.89,32,-0.1473,2.56,1,0.66,34.50,9.80,3.14,0.00,0.00,1.0000,29.352,32
154096,7,60,2375,12.32,0.93,32,-0.0990,2.30,1,0.57,35.00,9.80,3.14,0.00,0.00,1.0000,27.814,32
154199,7,60,2440,12.35,0.95,32,-0.0699,2.30,1,0.51,36.50,9.80,3.14,0.00,0.00,1.0000,26.861,32
154303,7,60,2404,12.09,1.00,32,-0.0450,2.05,1,0.47,36.50,9.80,3.14,0.00,0.00,1.0000,26.544,32
154406,7,60,2404,12.10,1.01,32,-0.0013,2.05,1,0.45,37.00,10.20,3.53,0.00,0.00,1.0000,26.544,32
154511,7,60,2444,12.08,1.01,32,-0.0007,2.05,1,0.45,37.00,9.80,3.53,0.00,0.00,1.0000,26.144,32
154614,7,60,2420,12.11,1.01,32,0.0000,2.05,1,0.44,37.00,10.20,3.92,0.00,0.00,1.0000,26.595,32
154719,7,60,2412,12.11,1.01,32,0.0000,2.05,1,0.44,37.00,10.20,3.92,0.00,0.00,1.0000,27.814,32
154823,7,60,2429,12.09,1.01,32,0.0006,2.05,1,0.45,37.00,10.59,3.92,0.00,0.00,1.0000,27.814,32
154926,7,60,2456,12.58,1.01,32,0.0008,2.30,1,0.46,37.00,10.59,3.92,0.00,0.00,1.0000,27.497,32
155031,7,60,2438,13.11,1.01,32,0.0007,2.05,1,0.46,37.00,10.59,3.92,0.00,0.00,1.0000,28.214,32
155134,7,60,2438,13.09,1.01,32,0.0005,2.05,1,0.46,37.00,10.20,3.53,0.00,0.00,1.0000,27.497,32
155240,7,60,2446,13.58,0.98,32,0.0000,2.05,1,0.45,37.00,9.80,2.75,0.00,0.00,1.0000,25.908,32
155344,7,60,2461,13.56,0.94,32,-0.0488,2.05,1,0.44,36.50,9.02,1.96,0.00,0.00,1.0000,23.449,32
155449,7,60,2453,14.12,0.93,32,-0.0736,1.79,1,0.40,35.50,8.24,1.57,0.00,0.00,1.0000,20.825,32
155553,7,60,2449,14.12,0.94,32,-0.0665,0.77,1,0.36,35.00,8.24,1.18,0.00,0.00,1.0000,19.955,32
155657,7,60,2443,14.08,0.96,32,-0.0519,0.77,1,0.33,34.00,7.84,0.78,0.00,0.00,1.0000,18.284,32
155762,7,60,2452,13.56,0.95,32,-0.0455,0.77,1,0.31,33.50,7.45,0.39,0.00,0.00,1.0000,17.228,32
155865,7,60,2424,12.86,0.96,32,-0.0440,0.77,1,0.29,33.00,7.06,0.00,0.00,0.00,1.0000,16.060,32
155970,7,60,2431,13.54,1.00,32,-0.0420,1.54,1,0.27,31.50,7.06,1.18,0.00,0.00,1.0000,15.107,32
156074,7,60,2404,13.59,1.00,32,0.0000,1.54,1,0.25,30.00,7.84,1.18,0.00,0.00,1.0000,15.409,32
156178,7,60,2424,14.10,1.00,32,0.0000,1.54,1,0.25,30.50,7.84,1.18,0.00,0.00,1.0000,16.378,32
156282,7,60,2440,14.22,1.01,32,0.0000,1.54,1,0.26,32.00,9.02,2.35,0.00,0.00,1.0000,17.300,32
156385,7,60,2394,14.27,1.07,32,0.0600,1.54,1,0.27,33.00,9.02,2.35,0.00,0.00,1.0000,19.472,32
156490,7,60,2400,14.10,1.06,32,0.0668,1.79,1,0.29,34.00,9.02,2.35,0.00,0.00,1.0000,20.508,32
156593,7,60,2411,14.12,1.01,32,0.0505,1.79,1,0.32,34.00,9.41,2.75,0.00,0.00,1.0000,21.461,32
156698,7,60,2389,15.10,1.01,32,0.0040,1.79,1,0.33,34.50,9.41,2.75,0.00,0.00,1.0000,21.779,32
156802,7,60,2420,16.09,1.01,32,0.0039,1.79,1,0.34,35.00,9.41,2.75,0.00,0.00,1.0000,22.496,32
156905,7,60,2424,16.12,1.01,32,0.0036,1.79,1,0.35,35.00,9.41,2.75,0.00,0.00,1.0000,22.096,32
157010,7,60,2380,16.13,1.01,32,0.0032,1.79,1,0.35,35.00,9.41,2.75,0.00,0.00,1.0000,22.414,32
157113,7,60,2395,15.55,1.01,32,0.0028,1.79,1,0.36,35.00,9.41,2.75,0.00,0.00,1.0000,22.014,32
157218,7,60,2395,16.15,1.01,32,0.0024,1.79,1,0.36,35.00,9.41,2.35,0.00,0.00,1.0000,22.414,32
157321,7,60,2378,16.11,1.01,32,0.0021,1.79,1,0.36,35.00,9.41,2.35,0.00,0.00,1.0000,22.014,32
157425,7,60,2413,16.57,1.01,32,0.0018,1.79,1,0.36,35.00,9.41,1.96,0.00,0.00,1.0000,22.414,32
157530,7,60,2397,16.12,1.00,32,0.0010,1.79,1,0.36,35.00,8.24,1.57,0.00,0.00,1.0000,20.508,32
157633,7,60,2396,16.10,1.01,32,-0.0352,0.77,1,0.34,34.50,8.24,1.18,0.00,0.00,1.0000,19.555,32
157737,7,60,2362,16.58,1.00,32,-0.0355,0.77,1,0.32,34.00,7.84,0.78,0.00,0.00,1.0000,18.335,31
157841,7,60,2355,16.12,1.00,32,0.0000,0.77,1,0.31,33.50,7.45,0.39,0.00,0.00,1.0000,17.249,31
157945,7,60,2350,15.85,0.96,32,-0.0442,0.77,1,0.29,33.00,7.06,0.00,0.00,0.00,1.0000,16.378,31
158048,7,60,2316,15.36,1.00,32,-0.0388,0.77,1,0.27,32.00,6.67,0.00,0.00,0.00,1.0000,15.758,31
158153,7,60,2318,16.11,1.00,32,0.0000,0.77,1,0.26,30.00,6.67,0.00,0.00,0.00,1.0000,15.123,31
158258,7,60,2307,16.81,1.00,32,0.0000,0.77,1,0.24,29.00,6.67,0.00,0.00,0.00,1.0000,14.472,30
158361,7,60,2258,18.68,1.00,32,0.0000,0.77,1,0.24,27.50,6.67,0.00,0.00,0.00,1.0000,14.790,30
158466,7,60,2273,0.00,1.00,32,0.0000,0.77,1,0.24,26.50,6.67,0.00,0.00,0.00,1.0000,14.790,30
158569,7,60,2267,0.00,1.00,32,0.0000,0.77,1,0.23,25.00,6.67,0.00,0.00,0.00,1.0000,14.790,30
158674,7,60,2203,0.00,1.00,32,0.0000,0.77,1,0.23,23.50,6.67,0.00,0.00,0.00,1.0000,14.790,30
158778,7,60,2236,0.00,1.00,32,0.0000,0.77,1,0.23,22.50,6.67,0.00,0.00,0.00,1.0000,14.790,29
158882,7,60,2194,0.00,1.00,32,0.0000,0.77,1,0.23,21.50,6.67,0.00,0.00,0.00,1.0000,14.790,29
158987,7,60,2173,0.00,1.00,32,0.0000,0.77,1,0.23,20.00,6.67,0.00,0.00,0.00,1.0000,15.123,29
159091,7,60,2175,0.00,1.00,32,0.0000,0.77,1,0.23,20.00,6.67,0.00,0.00,0.00,1.0000,14.472,28
159195,7,60,2120,0.00,1.00,32,0.0000,0.77,1,0.23,20.00,6.67,0.00,0.00,0.00,1.0000,14.523,28
159299,7,60,2134,0.00,1.00,32,0.0000,0.77,1,0.23,20.00,6.67,0.00,0.00,0.00,1.0000,14.790,28
159403,7,60,2107,0.00,1.00,32,0.0000,0.77,1,0.24,20.00,6.67,0.00,0.00,0.00,1.0000,14.790,28
159506,7,60,2070,0.00,1.00,32,0.0000,0.77,1,0.24,20.00,6.67,0.00,0.00,0.00,1.0000,15.107,27
159611,7,60,2086,0.00,1.00,32,0.0000,0.77,1,0.24,20.00,6.27,0.00,0.00,0.00,1.0000,15.107,27
159716,7,60,2032,0.00,1.00,32,0.0000,0.77,1,0.24,20.00,6.27,0.00,0.00,0.00,1.0000,15.425,27
159820,7,60,2036,0.00,1.00,32,0.0000,0.77,1,0.24,20.00,6.27,0.00,0.00,0.00,1.0000,15.425,27
159923,7,60,2012,0.00,1.00,32,0.0000,0.77,1,0.25,20.00,6.27,0.00,0.00,0.00,1.0000,16.060,26
160028,7,60,1974,0.00,1.00,32,0.0000,0.77,1,0.25,20.00,6.27,0.00,0.00,0.00,1.0000,16.060,26
160133,7,60,1946,18.92,1.00,32,0.0000,0.77,1,0.25,20.00,6.27,0.00,0.00,0.00,1.0000,16.009,26
160236,7,60,1905,0.00,1.00,32,0.0000,0.77,1,0.25,20.00,6.27,0.00,0.00,0.00,1.0000,16.060,25
160341,7,60,1873,0.00,1.00,32,0.0000,0.77,1,0.26,20.00,6.27,0.00,0.00,0.00,1.0000,16.045,25
160444,7,60,1828,0.00,1.00,32,0.0000,0.77,1,0.26,20.00,6.27,0.00,0.00,0.00,1.0000,16.696,24
160549,7,60,1771,0.00,1.00,32,0.0000,0.77,1,0.26,20.00,6.27,0.00,0.00,0.00,1.0000,16.732,23
160652,7,60,1724,0.00,1.00,32,0.0000,0.77,1,0.26,20.00,5.88,0.00,0.00,0.00,1.0000,17.013,23
160757,7,61,1556,0.00,1.04,32,0.0000,0.77,1,0.27,15.00,5.88,0.00,0.00,0.00,1.0000,18.284,22
160860,7,61,1386,0.00,1.08,32,0.0535,0.77,1,0.28,20.00,5.88,0.00,0.00,0.00,1.0000,20.241,22
160964,7,61,1228,0.00,1.08,32,0.0874,1.79,1,0.29,20.00,4.71,0.00,0.00,0.00,1.0000,22.127,21
161068,7,61,1163,0.00,1.06,32,0.0639,1.79,1,0.31,19.00,4.71,0.00,0.00,0.00,1.0000,22.096,21
161173,7,61,1119,0.00,1.05,32,0.0562,1.79,1,0.32,15.00,4.71,0.00,0.00,0.00,1.0000,22.414,20
161277,7,61,1072,0.00,1.01,32,0.0387,1.79,1,0.33,15.00,4.31,0.00,0.00,0.00,1.0000,22.732,20
161381,7,61,1021,0.00,1.04,32,0.0100,1.79,1,0.34,15.00,4.31,0.00,0.00,0.00,1.0000,23.049,19
161485,7,61,972,0.00,1.05,32,0.0424,1.79,1,0.34,15.00,4.31,0.00,0.00,0.00,1.0000,24.002,18
161589,7,61,930,0.00,1.06,32,0.0569,1.79,1,0.35,15.00,4.31,0.00,0.00,0.00,1.0000,24.955,18
161692,7,61,882,0.00,1.07,32,0.0639,2.05,1,0.36,15.00,4.31,0.00,0.00,0.00,1.0000,26.626,17
161796,7,61,855,0.00,1.08,32,0.0751,2.05,1,0.37,15.00,4.31,0.00,0.00,0.00,1.0000,27.497,17
161901,7,61,826,0.00,1.09,32,0.0830,2.05,1,0.38,15.00,4.31,0.00,0.00,0.00,1.0000,28.418,16
162004,7,61,807,0.00,1.09,32,0.0927,2.05,1,0.40,15.00,4.31,0.00,0.00,0.00,1.0000,30.120,15
162109,7,61,793,0.00,1.10,32,0.0918,2.05,1,0.41,15.00,4.31,0.00,0.00,0.00,1.0000,30.940,15
162213,7,61,782,18.90,1.10,32,0.0948,2.30,1,0.43,15.00,4.31,0.00,0.00,0.00,1.0000,31.627,14
162316,7,61,774,0.00,1.11,32,0.1037,2.30,1,0.44,15.00,4.71,0.00,0.00,0.00,1.0000,32.897,13
162421,7,61,770,0.00,1.12,32,0.1135,2.30,1,0.46,15.00,4.71,0.00,0.00,0.00,1.0000,34.370,13
162524,7,61,774,0.00,1.12,32,0.1161,2.30,1,0.48,15.00,4.71,0.00,0.00,0.00,1.0000,35.070,13
162629,7,61,790,0.00,1.12,32,0.1181,2.56,1,0.50,15.00,4.71,0.00,0.00,0.00,1.0000,36.023,12
162732,7,61,810,0.00,1.11,32,0.1075,2.56,1,0.51,15.00,4.71,0.00,0.00,0.00,1.0000,36.443,12
162836,7,61,837,0.00,1.09,32,0.0957,2.56,1,0.53,15.00,4.71,0.00,0.00,0.00,1.0000,36.392,12
162940,7,61,856,0.00,1.07,32,0.0780,2.56,1,0.54,15.00,4.71,0.00,0.00,0.00,1.0000,35.756,11
163044,7,61,884,0.00,1.06,32,0.0615,2.56,1,0.55,15.00,4.71,0.00,0.00,0.00,1.0000,35.439,11
163148,7,61,898,0.00,1.04,32,0.0343,2.56,1,0.56,15.00,4.71,0.00,0.00,0.00,1.0000,34.752,11
163252,7,61,906,0.00,1.04,32,0.0319,2.56,1,0.56,15.00,4.71,0.00,0.00,0.00,1.0000,34.370,11
163356,7,61,914,0.00,1.03,32,0.0289,2.56,1,0.55,15.00,4.71,0.00,0.00,0.00,1.0000,33.799,11
163460,7,61,915,18.59,1.03,32,0.0255,2.56,1,0.55,15.00,4.71,0.00,0.00,0.00,1.0000,33.215,11
163564,7,61,920,0.00,1.03,32,0.0224,2.56,1,0.54,15.00,4.71,0.00,0.00,0.00,1.0000,32.631,10
163667,7,61,927,18.13,1.02,32,0.0063,2.56,1,0.54,15.00,4.71,0.00,0.00,0.00,1.0000,32.580,10
163772,7,61,926,17.59,1.01,32,0.0174,2.30,1,0.53,15.00,4.71,0.00,0.00,0.00,1.0000,32.262,10
163875,7,61,927,16.60,1.02,32,0.0151,2.30,1,0.53,15.00,4.71,0.00,0.00,0.00,1.0000,32.262,10
163980,7,61,925,16.60,1.02,32,0.0129,2.30,1,0.52,15.00,4.71,0.00,0.00,0.00,1.0000,31.995,9
164083,7,61,916,16.27,1.02,32,0.0112,2.30,1,0.52,15.00,4.71,0.00,0.00,0.00,1.0000,31.944,9
164187,7,61,918,16.12,1.01,32,0.0096,2.30,1,0.52,15.00,4.71,0.00,0.00,0.00,1.0000,32.211,9
164292,7,61,917,15.42,1.01,32,0.0086,2.30,1,0.51,15.00,4.71,0.00,0.00,0.00,1.0000,31.627,8
164395,7,61,916,15.34,1.01,32,0.0073,2.30,1,0.51,15.00,4.71,0.00,0.00,0.00,1.0000,31.627,8
164498,7,61,916,15.61,1.01,32,0.0061,2.30,1,0.51,15.00,4.71,0.00,0.00,0.00,1.0000,31.227,8
164603,7,61,913,15.59,1.01,32,0.0051,2.30,1,0.51,15.00,4.71,0.00,0.00,0.00,1.0000,31.258,8
164706,7,61,913,15.58,1.01,32,0.0044,2.30,1,0.50,15.00,4.71,0.00,0.00,0.00,1.0000,31.309,8
164811,7,61,913,15.14,1.01,32,0.0036,2.30,1,0.50,15.00,4.71,0.00,0.00,0.00,1.0000,31.258,8
164915,7,61,904,15.11,1.01,32,0.0028,2.30,1,0.50,15.00,4.71,0.00,0.00,0.00,1.0000,31.042,7
165019,7,61,904,15.12,1.01,32,0.0021,2.30,1,0.50,15.00,4.31,0.00,0.00,0.00,1.0000,30.673,7
165124,7,61,894,15.12,1.00,32,0.0000,2.30,1,0.49,15.00,4.31,0.00,0.00,0.00,1.0000,30.356,7
165230,7,61,888,15.11,1.00,32,0.0000,2.30,1,0.49,15.00,4.71,0.00,0.00,0.00,1.0000,30.274,7
165333,7,61,889,15.15,1.00,32,0.0000,2.30,1,0.49,15.00,4.71,0.00,0.00,0.00,1.0000,30.940,7
165437,7,61,887,15.35,1.00,32,0.0000,2.30,1,0.49,15.00,4.71,0.00,0.00,0.00,1.0000,30.991,6
165541,7,61,891,15.11,1.00,32,0.0000,2.30,1,0.49,15.00,4.71,0.00,0.00,0.00,1.0000,31.227,6
165645,7,61,899,15.14,1.00,32,0.0000,2.30,1,0.49,15.00,4.71,0.00,0.00,0.00,1.0000,31.709,6
165750,7,61,906,15.10,1.00,32,0.0000,2.30,1,0.49,15.00,4.31,0.00,0.00,0.00,1.0000,30.991,6
165853,7,61,906,15.13,1.00,32,0.0000,2.30,1,0.49,15.00,4.31,0.00,0.00,0.00,1.0000,30.274,5
165957,7,61,906,15.13,1.00,32,0.0000,2.30,1,0.49,15.00,4.31,0.00,0.00,0.00,1.0000,30.305,5
166060,7,61,896,15.11,1.00,32,0.0000,2.30,1,0.48,15.00,4.31,0.00,0.00,0.00,1.0000,30.038,5
166165,7,61,882,15.14,1.00,32,0.0000,2.30,1,0.48,15.00,4.71,0.00,0.00,0.00,1.0000,30.776,4
166268,7,61,866,15.12,1.00,32,0.0000,2.30,1,0.48,15.00,4.71,0.00,0.00,0.00,1.0000,32.160,4
166373,7,61,863,15.09,1.03,32,0.0252,2.30,1,0.49,15.00,4.71,0.00,0.00,0.00,1.0000,32.631,4
166476,7,61,868,14.89,1.04,32,0.0316,2.30,1,0.49,15.00,4.71,0.00,0.00,0.00,1.0000,33.297,3
166581,7,61,874,15.12,1.03,32,0.0287,2.30,1,0.50,15.00,4.71,0.00,0.00,0.00,1.0000,32.866,3
166685,7,61,881,15.14,1.01,32,0.0241,2.30,1,0.51,15.00,4.71,0.00,0.00,0.00,1.0000,32.846,3
166788,7,61,885,15.14,1.01,32,0.0052,2.30,1,0.51,15.00,4.71,0.00,0.00,0.00,1.0000,32.580,2
166892,7,61,890,15.10,1.01,32,0.0050,2.30,1,0.51,15.00,4.71,0.00,0.00,0.00,1.0000,31.893,2
166996,7,61,898,15.13,0.98,32,-0.0147,2.30,1,0.51,15.00,3.53,0.00,0.00,0.00,1.0000,30.038,0
167100,7,61,899,15.12,0.98,32,-0.0264,2.30,1,0.50,15.00,4.31,0.00,0.00,0.00,1.0000,29.638,0
167204,7,61,886,15.57,0.99,32,-0.0186,2.30,1,0.49,15.00,4.31,0.00,0.00,0.00,1.0000,29.638,0
167309,7,61,880,15.61,1.00,32,-0.0148,2.30,1,0.48,15.00,4.31,0.00,0.00,0.00,1.0000,30.305,0
167412,7,61,868,15.57,1.00,32,-0.0022,2.30,1,0.48,15.00,4.31,0.00,0.00,0.00,1.0000,29.638,0
167517,7,61,847,15.58,1.01,32,0.0000,2.30,1,0.48,15.00,5.10,0.00,0.00,0.00,1.0000,31.944,0
167620,7,61,837,15.80,1.03,32,0.0310,2.30,1,0.48,15.00,4.71,0.00,0.00,0.00,1.0000,32.580,0
167724,7,61,847,15.57,1.00,32,0.0000,2.30,1,0.49,15.00,3.92,0.00,0.00,0.00,1.0000,31.309,0
167828,7,61,856,15.50,1.00,32,0.0000,2.30,1,0.49,15.00,3.92,0.00,0.00,0.00,1.0000,30.940,0
167931,7,61,856,14.77,1.00,32,0.0000,2.30,1,0.49,15.00,4.31,0.00,0.00,0.00,1.0000,30.274,0
168036,7,61,852,14.57,1.00,32,0.0000,2.30,1,0.48,15.00,4.31,0.00,0.00,0.00,1.0000,30.940,0
168139,7,61,853,14.60,1.00,32,0.0000,2.30,1,0.48,15.00,4.31,0.00,0.00,0.00,1.0000,30.673,0
168243,7,61,854,14.58,1.00,32,0.0000,2.30,1,0.48,15.00,4.31,0.00,0.00,0.00,1.0000,30.673,0
168348,7,61,857,14.56,1.00,32,0.0000,2.30,1,0.48,15.00,4.31,0.00,0.00,0.00,1.0000,30.673,0
168452,7,61,857,15.14,1.00,32,0.0000,2.30,1,0.48,15.00,4.31,0.00,0.00,0.00,1.0000,30.274,0
168556,7,61,856,14.86,1.00,32,0.0000,2.30,1,0.48,15.00,4.31,0.00,0.00,0.00,1.0000,30.756,0
168659,7,61,857,14.88,1.00,32,0.0000,2.30,1,0.48,15.00,4.31,0.00,0.00,0.00,1.0000,30.325,0
168763,7,61,858,14.59,1.00,32,0.0000,2.30,1,0.48,15.00,4.31,0.00,0.00,0.00,1.0000,30.940,0
168867,7,61,859,14.56,1.00,32,0.0000,2.30,1,0.48,15.00,4.31,0.00,0.00,0.00,1.0000,30.274,0
168972,7,61,858,14.59,1.00,32,0.0000,2.30,1,0.48,15.00,4.31,0.00,0.00,0.00,1.0000,30.756,0
169075,7,61,858,14.58,1.00,32,0.0000,2.30,1,0.48,15.00,4.31,0.00,0.00,0.00,1.0000,30.274,0
169179,7,61,854,14.58,1.00,32,0.0000,2.30,1,0.48,15.00,4.31,0.00,0.00,0.00,1.0000,31.022,0
169283,7,61,847,14.59,1.00,32,0.0000,2.30,1,0.48,15.00,4.71,0.00,0.00,0.00,1.0000,31.227,0
169387,7,61,833,14.57,1.04,32,0.0259,2.30,1,0.48,15.00,4.71,0.00,0.00,0.00,1.0000,32.548,0
169491,7,61,840,15.12,1.01,32,0.0418,2.30,1,0.49,15.00,3.92,0.00,0.00,0.00,1.0000,32.662,0
169596,7,61,846,14.79,1.01,32,0.0035,2.30,1,0.49,15.00,3.92,0.00,0.00,0.00,1.0000,31.227,0
169700,7,61,850,15.35,1.01,32,0.0032,2.30,1,0.49,15.00,4.31,0.00,0.00,0.00,1.0000,31.309,0
169804,7,61,845,15.13,1.01,32,0.0025,2.30,1,0.49,15.00,4.31,0.00,0.00,0.00,1.0000,31.258,0
169908,7,61,845,15.12,1.01,32,0.0021,2.30,1,0.49,15.00,4.31,0.00,0.00,0.00,1.0000,31.309,0
170012,7,61,828,15.11,1.01,32,0.0020,2.30,1,0.49,15.00,4.31,0.00,0.00,0.00,1.0000,31.709,0
170116,7,61,828,15.14,1.01,32,0.0019,2.30,1,0.49,15.00,4.31,0.00,0.00,0.00,1.0000,31.227,0
170221,7,61,820,15.58,1.01,32,0.0019,2.30,1,0.49,15.00,4.31,0.00,0.00,0.00,1.0000,31.678,0
170325,7,61,788,15.61,1.03,32,0.0022,2.30,1,0.49,15.00,5.10,0.00,0.00,0.00,1.0000,33.266,0
170428,7,61,788,15.59,1.05,32,0.0441,2.30,1,0.50,15.00,4.71,0.00,0.00,0.00,1.0000,34.486,0
170532,7,61,796,15.11,1.05,32,0.0483,2.30,1,0.51,15.00,4.71,0.00,0.00,0.00,1.0000,35.070,0
170637,7,61,809,15.10,1.04,32,0.0423,2.56,1,0.52,15.00,4.71,0.00,0.00,0.00,1.0000,35.019,0
170740,7,61,818,14.86,1.04,32,0.0340,2.56,1,0.53,15.00,4.71,0.00,0.00,0.00,1.0000,34.803,0
170844,7,61,816,15.12,1.06,32,0.0428,2.56,1,0.53,15.00,5.10,0.00,0.00,0.00,1.0000,36.125,0
170948,7,61,806,15.14,1.07,32,0.0583,2.56,1,0.54,15.00,5.10,0.00,0.00,0.00,1.0000,37.345,0
