Time (msec),Accelerator Pedal Angle (%),Auxiliary Spark Inhibit Word (D2WD610H diagnostic)* (raw inhibit word),Battery Voltage (V),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Crank Synchronization State (D2WD610H diagnostic)* (raw state),Engine Signal Runtime Flags (D2WD610H diagnostic)* (raw flags),Engine Signal Timeout State (D2WD610H diagnostic)* (raw state),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),Fuel Injector #1 Pulse Width (ms),IAM (4-byte)* (multiplier),Ignition Scheduler Mode (D2WD610H diagnostic)* (raw mode),Ignition Total Timing (degrees),Injector Inhibit Word (D2WD610H diagnostic)* (raw inhibit word),Lean Fuel Cut State (D2WD610H master)* (state (0 idle; 1 delay; 2 monitor; 3 cut)),Missed Airflow Task Activations (D2WD610H diagnostic)* (missed activations),Missed Crank Output Task Activations (D2WD610H diagnostic)* (missed activations),SD Native MAP Input (D2WD610H diagnostic)* (kPa absolute),Spark Inhibit Word (D2WD610H diagnostic)* (raw inhibit word),Throttle Opening Angle (%),Vehicle Speed (km/h)
130723,0.00,4032,14.24,1,62,1,0,0,1862,0.00,0.00,0.00,0.77,1.0000,2,24.00,63,0,0,0,17.649,0,6.67,26
130829,0.00,4032,14.00,1,62,1,0,0,1898,18.92,0.00,0.00,0.77,1.0000,2,23.00,63,0,0,0,17.649,0,6.67,25
130932,0.00,4032,14.16,1,62,1,0,0,1864,0.00,0.00,0.00,0.77,1.0000,2,21.50,63,0,0,0,18.284,0,6.67,25
131036,0.00,4032,14.24,1,62,1,0,0,1837,0.00,0.00,0.00,0.77,1.0000,2,20.50,42,0,0,0,18.284,0,6.67,25
131140,1.57,4032,14.16,1,62,1,0,0,1795,0.00,0.00,0.00,1.54,1.0000,2,20.00,0,0,0,0,19.237,0,6.67,24
131244,1.57,4032,14.24,1,62,1,0,0,1832,0.00,0.00,0.00,1.54,1.0000,2,21.50,0,0,0,0,22.096,0,7.84,24
131348,1.57,4032,14.24,1,62,1,0,0,1775,0.00,0.00,0.00,1.79,1.0000,2,22.50,0,0,0,0,23.685,0,7.84,24
131452,1.57,4032,14.16,1,62,1,0,0,1782,0.00,0.00,0.00,1.79,1.0000,2,23.50,0,0,0,0,24.638,0,7.84,24
131556,1.57,4032,14.24,1,62,1,0,0,1784,0.00,0.00,0.00,2.05,1.0000,2,25.00,0,0,0,0,25.273,0,7.84,23
131660,1.57,4032,14.08,1,62,1,0,0,1758,0.00,0.00,0.00,2.05,1.0000,2,26.00,0,0,0,0,25.591,0,7.84,24
131764,1.57,4032,14.24,1,62,1,0,0,1748,0.00,0.00,0.00,2.05,1.0000,2,27.00,0,0,0,0,26.226,0,7.84,23
131867,1.96,4032,14.24,1,62,1,0,0,1738,0.00,0.00,0.00,2.05,1.0000,2,28.50,0,0,0,0,26.226,0,7.84,23
131971,1.96,4032,14.24,1,62,1,0,0,1748,0.00,0.00,0.00,2.05,1.0000,2,29.50,0,0,0,0,26.544,0,7.84,23
132076,2.35,4032,14.24,1,62,1,0,0,1738,0.00,0.00,0.00,2.05,1.0000,2,30.50,0,0,0,0,27.497,0,8.63,23
132180,3.92,4032,14.24,1,62,1,0,0,1737,0.00,0.00,0.00,2.05,1.0000,2,31.00,0,0,0,0,30.038,0,9.02,23
132284,3.92,4032,14.24,1,62,1,0,0,1743,18.60,0.00,0.00,2.30,1.0000,2,30.00,0,0,0,0,33.850,0,10.59,23
132389,4.31,4032,14.32,1,62,1,0,0,1768,18.13,0.00,0.00,2.56,1.0000,2,28.00,0,0,0,0,36.074,0,10.59,23
132495,4.31,4032,14.24,1,62,1,0,0,1762,18.38,0.00,0.00,2.82,1.0000,2,27.50,0,0,0,0,38.933,0,11.37,23
132598,4.71,4032,14.16,1,62,1,0,0,1763,18.39,0.00,0.00,2.82,1.0000,2,27.00,0,0,0,0,40.204,0,11.37,23
132701,5.10,4032,14.16,1,62,1,0,0,1734,18.12,0.00,0.00,3.07,1.0000,2,26.50,0,0,0,0,40.839,0,11.37,24
132806,7.06,4032,14.16,1,62,1,0,0,1792,18.60,0.00,0.00,3.07,1.0000,2,25.50,0,0,0,0,44.334,0,12.55,23
132910,8.24,4032,14.24,1,62,1,0,0,1793,18.35,0.00,0.00,3.33,1.0000,2,24.50,0,0,0,0,51.005,0,14.51,24
133014,8.24,4032,14.24,1,62,1,0,0,1830,17.89,0.00,0.00,3.58,1.0000,2,23.50,0,0,0,0,54.499,0,15.29,24
133118,8.24,4032,14.16,1,62,1,0,0,1846,17.12,0.00,0.00,4.10,1.0000,2,22.50,0,0,0,0,56.723,0,15.29,24
133221,8.24,4032,14.16,1,62,1,0,0,1832,17.60,0.00,0.00,4.35,1.0000,2,23.50,0,0,0,0,57.358,0,15.29,24
133326,8.24,4032,14.24,1,62,1,0,0,1890,18.12,0.00,0.00,4.61,1.0000,2,24.50,0,0,0,0,57.041,0,15.29,25
133430,8.24,4032,14.24,1,62,1,0,0,1968,18.12,0.00,0.00,4.61,1.0000,2,25.50,0,0,0,0,56.405,0,15.29,25
133533,8.24,4032,14.16,1,62,1,0,0,1901,16.70,0.00,0.00,4.61,1.0000,2,25.50,0,0,0,0,56.723,0,15.29,25
133638,8.24,4032,14.08,1,62,1,0,0,1953,16.11,0.00,0.00,4.61,1.0000,2,25.50,0,0,0,0,56.088,0,15.29,26
133743,8.24,4032,14.16,1,62,1,0,0,1956,15.02,0.00,0.00,4.61,1.0000,2,25.50,0,0,0,0,56.088,0,15.29,26
133847,8.24,4032,14.16,1,62,1,0,0,1965,14.64,0.00,0.00,4.61,1.0000,2,25.50,0,0,0,0,56.088,0,15.29,26
133951,6.67,4032,14.08,1,62,1,0,0,2020,14.19,0.00,0.00,4.61,1.0000,2,25.50,0,0,0,0,55.770,0,15.29,26
134054,1.57,4032,14.08,1,62,1,0,0,2008,14.11,0.00,0.00,4.61,1.0000,2,25.00,0,0,0,0,43.063,0,10.20,27
134158,0.00,4032,14.08,1,62,1,0,0,1959,13.64,0.00,0.00,3.58,1.0000,2,22.50,0,0,0,0,33.215,0,8.24,27
134262,0.00,4032,14.16,1,62,1,0,0,1897,13.57,0.00,0.00,2.82,1.0000,2,23.00,1,0,0,0,26.861,0,7.06,27
134366,0.00,4032,14.24,1,62,1,0,0,1854,13.12,0.00,0.00,0.77,1.0000,2,25.50,1,0,0,0,23.367,0,6.67,27
134471,0.00,4032,14.24,1,62,1,0,0,1700,13.10,0.00,0.00,0.77,1.0000,2,25.50,63,0,0,0,22.732,0,6.27,27
134575,0.00,4032,14.16,1,62,1,0,0,1680,13.58,0.00,0.00,0.77,1.0000,2,25.00,63,0,0,0,24.002,0,7.06,27
134679,0.00,4032,14.00,1,62,1,0,0,1643,13.60,0.00,0.00,0.77,1.0000,2,23.00,63,0,0,0,21.143,0,5.88,27
134783,0.00,4032,14.32,1,62,1,0,0,1570,14.10,0.00,0.00,0.77,1.0000,2,21.50,0,0,0,0,19.872,0,5.49,28
134886,0.78,4032,14.24,1,62,1,0,0,1503,14.09,0.00,0.00,1.79,1.0000,2,19.50,0,0,0,0,19.237,0,5.10,28
134990,0.00,4032,14.00,1,62,1,0,0,1414,14.04,0.00,0.00,1.79,1.0000,2,18.00,0,0,0,0,19.555,0,5.49,28
135093,0.00,4032,14.16,1,62,1,0,0,1336,14.35,0.00,0.00,1.79,1.0000,2,16.50,0,0,0,0,20.190,0,5.10,28
135198,0.00,4032,14.00,1,62,1,0,0,1249,15.59,0.00,0.00,1.79,1.0000,2,15.50,0,0,0,0,20.508,0,4.71,28
135302,0.00,4032,14.16,1,62,1,0,0,1176,16.14,0.00,0.00,1.79,1.0000,2,15.00,0,0,0,0,21.461,0,4.71,28
135406,0.00,4032,14.08,1,62,1,0,0,1114,16.48,0.00,0.00,1.79,1.0000,2,15.00,0,0,0,0,21.461,0,4.31,28
135509,0.00,4032,14.00,1,63,1,0,0,1054,16.65,0.00,0.00,1.79,1.0000,2,15.00,0,0,0,0,22.732,0,4.31,29
135614,0.00,4032,14.00,1,63,1,0,0,1010,15.57,0.00,0.00,1.79,1.0000,2,15.00,0,0,0,0,24.002,0,4.71,29
135718,0.00,4032,14.00,1,63,1,0,0,972,14.94,0.00,0.00,1.79,1.0000,2,15.00,0,0,0,0,25.273,0,4.71,29
135821,0.00,4032,14.16,1,63,1,0,0,944,14.16,0.00,0.00,2.05,1.0000,2,15.00,0,0,0,0,26.226,0,4.71,29
135925,0.00,4032,14.16,1,63,1,0,0,922,13.66,0.00,0.00,2.05,1.0000,2,15.00,0,0,0,0,27.179,0,4.71,29
136030,0.00,4032,14.24,1,63,1,0,0,910,13.60,0.00,0.00,2.05,1.0000,2,15.00,0,0,0,0,28.132,0,4.31,29
136133,0.00,4032,14.24,1,63,1,0,0,906,13.12,0.00,0.00,2.05,1.0000,2,15.00,0,0,0,0,27.815,0,4.31,29
136237,0.00,4032,14.24,1,63,1,0,0,899,13.14,0.00,0.00,2.05,1.0000,2,15.00,0,0,0,0,28.450,0,4.31,29
136341,0.00,4032,14.40,1,63,1,0,0,894,13.60,0.00,0.00,2.05,1.0000,2,15.00,0,0,0,0,28.767,0,4.31,29
136446,0.00,4032,14.24,1,63,1,0,0,891,13.56,0.00,0.00,2.05,1.0000,2,15.00,0,0,0,0,28.132,0,3.92,30
136550,0.00,4032,14.16,1,63,1,0,0,882,13.57,0.00,0.00,2.05,1.0000,2,15.00,0,0,0,0,28.132,0,4.31,30
136653,0.00,4032,14.24,1,63,1,0,0,871,14.07,0.00,0.00,2.05,1.0000,2,15.00,0,0,0,0,28.132,0,4.31,30
136757,0.00,4032,14.16,1,63,1,0,0,868,14.11,0.00,0.00,2.05,1.0000,2,15.00,0,0,0,0,28.767,0,4.31,30
136861,0.00,4032,14.08,1,63,1,0,0,857,14.08,0.00,0.00,2.05,1.0000,2,15.00,0,0,0,0,29.085,0,4.31,30
136965,0.00,4032,14.00,1,63,1,0,0,857,14.11,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,29.403,0,4.31,30
137069,0.00,4032,14.08,1,63,1,0,0,853,14.13,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,29.403,0,4.31,30
137173,0.00,4032,14.08,1,63,1,0,0,860,13.87,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,30.038,0,4.31,30
137277,0.00,4032,14.08,1,63,1,0,0,864,13.88,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,29.403,0,4.31,31
137380,0.00,4032,14.16,1,63,1,0,0,866,14.11,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,29.403,0,4.31,31
137484,0.00,4032,14.16,1,63,1,0,0,867,14.11,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,29.085,0,4.31,31
137589,0.00,4032,14.24,1,63,1,0,0,867,14.08,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,29.085,0,4.31,31
137693,0.00,4032,14.16,1,63,1,0,0,866,14.09,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,28.767,0,3.92,31
137798,0.00,4032,13.92,1,63,1,0,0,863,14.10,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,29.085,0,4.31,31
137901,0.00,4032,13.76,1,63,1,0,0,863,14.09,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,28.767,0,3.92,31
138006,0.00,4032,13.60,1,63,1,0,0,867,14.30,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,28.767,0,4.31,31
138110,0.00,4032,13.36,1,63,1,0,0,866,14.30,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,28.767,0,4.31,31
138214,0.00,4032,13.12,1,63,1,0,0,871,14.07,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,28.767,0,4.31,32
138317,0.00,4032,12.96,1,63,1,0,0,870,14.10,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,28.450,0,4.31,32
138421,0.00,4032,12.88,1,63,1,0,0,879,14.11,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,28.450,0,4.31,32
138525,0.00,4032,12.72,1,63,1,0,0,882,14.09,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,28.450,0,4.31,32
138630,0.00,4032,12.80,1,63,1,0,0,891,14.59,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,27.815,0,4.31,32
138734,0.00,4032,12.88,1,63,1,0,0,836,14.09,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,28.132,0,4.31,32
138837,0.00,4032,12.80,1,63,1,0,0,899,14.11,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,27.497,0,3.92,32
138941,0.00,4032,12.80,1,63,1,0,0,900,14.10,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,26.861,0,3.92,32
139045,0.00,4032,12.80,1,63,1,0,0,900,14.10,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,26.861,0,3.92,32
139149,0.00,4032,12.64,1,63,1,0,0,901,14.12,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,26.861,0,3.92,32
139252,0.00,4032,12.72,1,63,1,0,0,894,14.04,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,26.544,0,3.92,32
139356,0.00,4032,12.72,1,63,1,0,0,896,13.87,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,26.544,0,3.92,32
139460,0.00,4032,12.64,1,63,1,0,0,890,14.09,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,26.544,0,3.92,32
139565,0.00,4032,12.64,1,63,1,0,0,897,13.81,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,26.544,0,4.31,32
139669,0.00,4032,12.40,1,63,1,0,0,900,14.02,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,26.861,0,4.31,33
139773,0.00,4032,12.48,1,63,1,0,0,900,13.65,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,26.861,0,3.92,33
139877,0.00,4032,12.56,1,63,1,0,0,905,14.09,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,26.544,0,4.31,33
139980,0.00,4032,12.48,1,63,1,0,0,913,13.58,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,26.544,0,3.92,33
140084,0.00,4032,12.40,1,63,1,0,0,916,13.81,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,26.544,0,3.92,33
140188,0.00,4032,12.56,1,63,1,0,0,917,13.57,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,25.908,0,3.92,32
140292,0.00,4032,12.48,1,63,1,0,0,916,13.57,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,25.908,0,3.92,32
140396,0.00,4032,12.56,1,63,1,0,0,912,13.56,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,25.591,0,3.92,32
140500,0.00,4032,12.56,1,63,1,0,0,906,13.57,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,25.908,0,3.92,32
140603,0.00,4032,12.48,1,63,1,0,0,894,13.51,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,25.591,0,3.92,31
140708,0.00,4032,12.48,1,63,1,0,0,882,14.59,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,25.591,0,3.92,31
140812,0.00,4032,12.56,1,63,1,0,0,872,13.55,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,26.226,0,3.92,31
140916,0.00,4032,12.48,1,63,1,0,0,865,14.12,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,26.226,0,3.92,31
141020,0.00,4032,12.32,1,63,1,0,0,862,14.10,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,26.544,0,3.92,30
141123,0.00,4032,12.48,1,63,1,0,0,858,13.59,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,26.226,0,3.92,30
141228,0.00,4032,12.56,1,63,1,0,0,856,13.60,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,26.226,0,3.92,29
141332,0.00,4032,12.48,1,63,1,0,0,859,14.10,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,26.544,0,3.92,29
141436,0.00,4032,12.48,1,63,1,0,0,862,13.34,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,26.544,0,3.92,29
141539,0.00,4032,12.48,1,63,1,0,0,854,13.58,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,26.544,0,3.92,28
141643,0.00,4032,12.48,1,63,1,0,0,850,13.58,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,26.544,0,3.92,28
141747,0.00,4032,12.48,1,63,1,0,0,856,13.58,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,27.179,0,3.92,27
141852,0.00,4032,12.48,1,63,1,0,0,858,14.12,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,26.861,0,3.92,27
141955,0.00,4032,12.40,1,63,1,0,0,854,14.11,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,27.179,0,3.92,26
142058,0.00,4032,12.48,1,63,1,0,0,852,14.18,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,26.861,0,3.92,26
142164,0.00,4032,12.56,1,63,1,0,0,850,14.10,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,27.179,0,3.92,25
142267,0.00,4032,12.48,1,63,1,0,0,850,14.38,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,27.179,0,3.92,24
142371,0.00,4032,12.48,1,63,1,0,0,849,14.38,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,27.497,0,3.92,23
142475,0.00,4032,12.48,1,63,1,0,0,842,14.13,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,27.814,0,3.92,22
142579,0.00,4032,12.48,1,63,1,0,0,840,14.10,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,28.132,0,4.31,22
142682,0.00,4032,12.56,1,63,1,0,0,834,14.11,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,29.085,0,4.31,21
142786,0.00,4032,12.48,1,63,1,0,0,838,14.11,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,29.720,0,4.31,20
142891,0.00,4032,12.48,1,63,1,0,0,842,14.12,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,29.720,0,4.31,19
142995,0.00,4032,12.24,1,63,1,0,0,849,14.13,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.038,0,4.31,19
143098,0.00,4032,12.48,1,63,1,0,0,850,14.10,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,29.720,0,4.31,18
143202,0.00,4032,12.48,1,63,1,0,0,856,14.12,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,29.403,0,4.31,17
143306,0.00,4032,12.48,1,63,1,0,0,859,14.10,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,29.403,0,3.92,16
143410,0.00,4032,12.48,1,63,1,0,0,859,14.09,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,29.085,0,4.31,16
143514,0.00,4032,12.48,1,63,1,0,0,851,13.92,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,29.085,0,4.31,15
143617,0.00,4032,12.48,1,63,1,0,0,846,13.89,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,29.085,0,4.31,15
143722,0.00,4032,12.48,1,63,1,0,0,846,14.11,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,29.403,0,4.31,14
143826,0.00,4032,12.48,1,63,1,0,0,846,14.54,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,29.403,0,4.31,13
143930,0.00,4032,12.56,1,63,1,0,0,843,14.18,0.00,0.00,2.30,1.0000,2,15.00,0,0,0,0,29.720,0,4.31,13
144036,0.00,4032,12.48,1,63,1,0,0,836,14.12,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.038,0,4.31,13
144138,0.00,4032,12.48,1,63,1,0,0,832,14.11,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.038,0,4.31,12
144242,0.00,4032,12.56,1,63,1,0,0,831,14.11,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.038,0,4.31,12
144346,0.00,4032,12.48,1,63,1,0,0,829,14.14,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.356,0,4.31,12
144449,0.00,4032,12.48,1,63,1,0,0,830,14.30,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.673,0,4.31,11
144554,0.00,4032,12.48,1,63,1,0,0,827,14.14,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.991,0,4.31,11
144657,0.00,4032,12.40,1,63,1,0,0,823,14.11,0.00,0.00,2.56,1.0000,2,15.50,0,0,0,0,31.309,0,4.31,11
144761,0.00,4032,12.40,1,63,1,0,0,820,14.18,0.00,0.00,2.56,1.0000,2,15.50,0,0,0,0,31.309,0,4.31,10
144866,0.00,4032,12.48,1,63,1,0,0,816,14.10,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,31.627,0,4.31,11
144970,0.00,4032,12.56,1,63,1,0,0,820,14.13,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,31.627,0,4.31,10
145073,0.00,4032,12.48,1,63,1,0,0,768,14.10,0.00,0.00,2.56,1.0000,2,15.50,0,0,0,0,31.627,0,4.31,10
145177,0.00,4032,12.40,1,63,1,0,0,836,14.07,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,31.627,0,4.31,10
145281,0.00,4032,12.48,1,63,1,0,0,845,14.13,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,31.309,0,4.31,10
145385,0.00,4032,12.48,1,63,1,0,0,849,14.07,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,31.309,0,4.31,10
145489,0.00,4032,12.48,1,63,1,0,0,850,14.17,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.991,0,4.31,9
145593,0.00,4032,12.48,1,63,1,0,0,858,14.08,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,31.309,0,4.31,9
145697,0.00,4032,12.40,1,63,1,0,0,858,13.94,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.991,0,4.31,9
145800,0.00,4032,12.48,1,63,1,0,0,853,14.07,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.991,0,4.31,8
145904,0.00,4032,12.48,1,63,1,0,0,856,14.18,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.673,0,4.31,8
146010,0.00,4032,12.56,1,63,1,0,0,863,14.08,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.673,0,4.31,8
146113,0.00,4032,12.48,1,63,1,0,0,870,14.07,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.356,0,4.31,7
146217,0.00,4032,12.24,1,63,1,0,0,863,14.10,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.673,0,4.31,7
146321,0.00,4032,12.48,1,63,1,0,0,871,14.12,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.038,0,4.31,7
146425,0.00,4032,12.48,1,63,1,0,0,871,14.16,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.991,0,4.31,7
146529,0.00,4032,12.48,1,63,1,0,0,868,14.37,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.991,0,4.31,7
146633,0.00,4032,12.40,1,63,1,0,0,868,14.13,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,31.309,0,4.31,7
146736,0.00,4032,12.48,1,63,1,0,0,875,14.11,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,31.309,0,4.31,7
146840,0.00,4032,12.48,1,63,1,0,0,884,14.07,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,31.309,0,4.31,7
146944,0.00,4032,12.48,1,63,1,0,0,897,14.10,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.673,0,4.31,6
147048,0.00,4032,12.48,1,63,1,0,0,898,14.13,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.356,0,4.31,6
147152,0.00,4032,12.48,1,63,1,0,0,905,14.11,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.038,0,4.31,6
147255,0.00,4032,12.48,1,63,1,0,0,896,14.14,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.038,0,4.31,5
147360,0.00,4032,12.48,1,63,1,0,0,898,14.10,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.356,0,4.71,5
147464,0.00,4032,12.48,1,63,1,0,0,833,14.14,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.991,0,4.71,5
147568,0.00,4032,12.56,1,63,1,0,0,890,14.12,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.356,0,4.31,4
147671,0.00,4032,12.48,1,63,1,0,0,888,14.07,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.673,0,4.71,4
147776,0.00,4032,12.56,1,63,1,0,0,882,13.93,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,31.627,0,4.71,4
147879,0.00,4032,12.48,1,63,1,0,0,885,13.89,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,31.309,0,4.71,4
147983,0.00,4032,12.48,1,63,1,0,0,891,14.13,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.991,0,4.31,4
148087,0.00,4032,12.56,1,63,1,0,0,902,14.10,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.356,0,4.31,3
148191,0.00,4032,12.48,1,63,1,0,0,900,14.13,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,29.720,0,4.31,3
148295,0.00,4032,12.48,1,63,1,0,0,892,14.11,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.356,0,4.71,3
148399,0.00,4032,12.56,1,63,1,0,0,882,14.13,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.991,0,4.71,3
148504,0.00,4032,12.48,1,63,1,0,0,881,14.11,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,31.309,0,4.71,3
148607,0.00,4032,12.48,1,63,1,0,0,887,14.26,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,31.309,0,4.71,2
148711,0.00,4032,12.48,1,63,1,0,0,899,14.40,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,30.038,0,4.31,2
148815,0.00,4032,12.48,1,63,1,0,0,908,14.07,0.00,0.00,2.56,1.0000,2,13.50,0,0,0,0,29.403,0,4.31,2
148920,0.00,4032,12.48,1,63,1,0,0,958,14.11,0.00,0.00,2.56,1.0000,2,14.00,0,0,0,0,29.085,0,4.31,0
149023,0.00,4032,12.56,1,63,1,0,0,875,14.07,0.00,0.00,2.56,1.0000,2,15.50,0,0,0,0,29.720,0,4.71,0
149127,0.00,4032,12.56,1,63,1,0,0,860,14.17,0.00,0.00,2.56,1.0000,2,16.00,0,0,0,0,30.991,0,4.71,0
149230,0.00,4032,12.48,1,63,1,0,0,859,14.07,0.00,0.00,2.56,1.0000,2,16.00,0,0,0,0,31.309,0,4.71,0
149335,0.00,4032,12.48,1,63,1,0,0,871,14.13,0.00,0.00,2.56,1.0000,2,15.50,0,0,0,0,30.673,0,4.31,0
149439,0.00,4032,12.56,1,63,1,0,0,878,14.11,0.00,0.00,2.56,1.0000,2,15.50,0,0,0,0,30.038,0,4.31,0
149542,0.00,4032,12.48,1,63,1,0,0,886,14.17,0.00,0.00,2.56,1.0000,2,15.00,0,0,0,0,29.720,0,4.31,0
